SID	tai_cnnPC1	tai_cnnPC2	tai_cnnPC3	tai_cnnPC4	tai_cnnPC5	tai_cnnPC6	tai_cnnPC7	tai_cnnPC8	tai_cnnPC9	tai_cnnPC10
TE0005136	-47.800354	-0.056938052	-16.412155	29.353178	-34.88408	8.835387	-47.517498	-17.492407	-14.133089	-15.102427
TE0005137	-10.344105	-38.06006	30.898647	-1.0921813	-21.367018	-20.620787	8.258728	15.205372	-0.31724495	-6.380815
TE0005138	1.7933704	-15.883024	17.244682	-13.778964	18.948305	-26.38985	-0.9300493	9.900541	8.091473	13.826606
TE0005139	-18.9094	-15.451755	-1.5104402	-12.366224	-8.4489	-23.674717	-1.825456	-10.959867	3.8438218	-25.031624
TE0005140	22.969301	42.01256	-22.257494	-18.08116	-9.887693	-3.1140158	-28.680376	3.9385655	-5.3638654	-15.325564
TE0005141	-28.491026	-51.44069	11.708336	-22.128164	-7.004951	-21.138556	-10.53488	-0.45479763	-5.5065827	6.497221
TE0005142	-35.726215	7.8423467	51.830307	25.901598	0.51442844	1.6048707	-3.6143157	13.563701	-4.994066	5.861919
TE0005143	10.454187	-54.908386	35.66359	2.001238	27.554403	-16.098682	9.699174	-6.936331	0.11193994	9.810469
TE0005144	-2.5549598	-26.45573	41.803734	-7.2870746	-3.6089287	-18.94112	4.5832334	8.158997	-8.225215	1.5778623
TE0005145	-20.156427	-24.575027	15.795373	6.8337097	8.427381	-19.93023	9.764582	-26.15992	-9.737028	19.201643
TE0005146	-56.484257	-13.208645	21.432373	34.680088	17.007164	2.7056208	-8.340228	7.2626305	-15.834502	22.68252
TE0005147	-12.513206	13.386048	19.81599	11.24258	-8.699651	-2.0046859	0.5311951	2.6904743	15.026548	8.507233
TE0005148	-2.8491926	-25.125807	22.005774	5.529673	12.123881	-10.896657	-9.314671	0.66384417	-14.256152	19.831835
TE0005149	35.388405	12.550018	37.746593	-19.649935	-5.025851	-5.250208	8.30599	-0.2460712	-20.890581	-1.5740126
TE0005150	16.292118	-26.780344	-18.693024	-4.695112	2.4051094	-16.42942	2.4455817	0.02337138	12.654135	-1.3874544
TE0005151	-12.26128	-7.3816137	-24.073061	-31.808197	25.1357	5.897842	-16.381227	-9.002353	17.868721	23.55697
TE0005152	-37.242935	23.494066	-51.728867	2.3511841	-9.288433	4.6304564	-34.317738	14.589563	-6.4452305	30.021803
TE0005153	-31.9853	-46.891407	-17.076551	-7.6093035	4.4045234	-13.7699995	19.31797	-5.0210805	3.0274086	7.382991
TE0005154	0.4474918	-42.067738	29.765474	15.988749	50.143383	-2.2520669	-7.1588135	-10.860301	-1.8681606	1.6835843
TE0005155	1.8042892	-6.63374	8.361135	0.33772984	-28.72873	-24.912893	-5.6005893	13.306225	-2.0410106	5.7264056
TE0005156	-0.5132476	-45.36	37.62975	3.3460577	33.28838	13.434199	-15.92315	-20.192204	-12.702178	7.2130494
TE0005157	58.018715	-4.7363462	28.675438	5.2758517	31.809917	5.558265	-14.931478	-16.699825	13.291151	3.0534968
TE0005158	9.894178	3.4777074	-23.542463	-1.7555774	-14.168608	-15.360734	-10.4775095	-2.5464275	-0.12509403	3.5514517
TE0005159	33.707462	10.694168	37.474335	28.393734	-27.552263	23.413097	-10.744282	-0.481933	-21.533518	-20.087215
TE0005160	14.056604	-49.47539	35.557117	16.796982	9.395843	-2.0403554	9.768218	-11.057981	-3.6703813	-14.431957
TE0005161	-25.991348	-1.3695898	-27.181921	14.187749	1.8005143	-26.63463	-7.4899826	-11.314869	-4.1681786	32.72382
TE0005162	25.59027	49.650806	4.930426	-4.580725	-3.0303864	-27.687017	-8.688003	-3.751567	-7.3488474	8.211822
TE0005163	-53.78716	-19.61579	6.2571187	-11.861682	-28.188728	-22.596035	-5.798559	-13.961049	-9.8406925	15.492819
TE0005164	-14.62653	-63.14426	-2.304287	-0.71432567	37.83677	-13.749443	29.700645	13.023759	0.3982705	-0.06707312
TE0005165	-6.1769986	28.907814	17.775297	15.912794	52.64061	12.277533	11.261977	14.410189	15.641947	-2.7434268
TE0005166	-61.80224	28.052624	25.278496	7.693811	-29.037664	-22.13613	2.3941493	5.897013	2.8778145	-32.944572
TE0005167	21.496197	-27.311596	37.083996	-8.565107	-4.851564	-20.555712	-8.082859	-4.7576647	1.4629122	7.348273
TE0005168	4.9235034	-22.780914	26.08506	2.759314	-19.382622	-11.433696	-12.76468	37.25378	-13.008614	8.129504
TE0005169	10.851204	-4.6020036	2.376569	-18.285673	26.451483	-36.813004	-26.61528	2.3607786	1.2042241	-1.2056264
TE0005170	-21.886288	-46.97721	-9.229614	-18.611977	15.012807	-17.947126	9.996588	-3.830005	8.170904	10.384373
TE0005171	9.631841	-76.03222	26.343	-3.9214444	4.900637	-8.621255	7.9585633	-2.2470837	-8.067084	1.7489845
TE0005172	-8.024225	-15.824078	6.5067115	-27.214136	5.6642733	-24.868668	0.88060004	8.074147	-5.4694676	0.97365916
TE0005173	-0.82575506	-37.863323	-30.56047	31.389069	4.850224	12.967759	-16.764374	9.986462	2.6441789	3.687353
TE0005174	27.779554	-25.920727	23.66145	3.885626	-12.774968	-6.8638754	-24.192719	-5.656783	-3.3559422	-2.0211287
TE0005175	26.72627	-21.963144	29.124187	-15.025392	-0.004062466	-0.86097574	-1.2532178	17.255863	-12.263593	-4.566457
TE0005176	-36.305702	12.074752	47.6016	6.5905704	-7.2106776	30.551462	-27.063478	-8.47841	4.1723366	-0.086008295
TE0005177	13.907682	-71.368996	45.441208	13.481627	-0.38039538	3.513774	0.4273281	-16.858526	-4.743082	6.2696066
TE0005178	2.1554012	-23.640432	-34.32611	-7.4975705	28.38646	-18.250368	34.04399	13.206185	12.248	-1.9708444
TE0005179	-17.697351	6.6156416	-12.877143	0.1632948	-6.268075	-32.79564	-5.956109	3.9642518	16.98299	10.932934
TE0005180	-27.037857	12.494171	20.314787	3.049085	28.50982	-16.857529	-18.093002	-4.526742	4.201539	-19.558826
TE0005181	-19.803257	21.810976	42.56376	-6.0598726	-14.916141	-21.767042	-11.293965	3.9676275	12.888174	14.189799
TE0005182	-14.78413	-29.034615	16.990557	-26.225536	15.496933	-15.889873	-11.578067	12.423162	-11.630791	8.509844
TE0005183	27.82345	-19.318464	15.495875	-15.468461	-5.3379145	-10.68882	-17.851753	9.185747	-20.098028	39.8989
TE0005184	-35.793804	-15.4900875	4.0480776	2.0416944	24.868038	0.33515626	10.51856	12.921781	-15.737314	2.3035283
TE0005185	32.531567	-1.1238698	-26.229715	-23.196005	7.7927394	-7.7241163	-2.0577884	7.089039	-7.8100605	14.605132
TE0005186	-15.501683	6.446284	68.87734	1.7363515	-12.113452	31.846615	-15.703283	19.103798	26.745174	20.710993
TE0005187	-15.927251	4.4772463	44.23622	-20.25094	-4.8686085	-14.779466	-9.0812645	-5.4536366	-5.168033	10.448888
TE0005188	-15.938215	16.073946	-24.444515	6.231455	-25.067558	-6.450193	-24.696476	-9.902072	-9.241126	14.570324
TE0005189	-13.433669	-30.32679	-33.170517	0.5081188	-10.352539	-10.663469	-7.038264	9.1383915	5.7977805	6.266295
TE0005190	46.273933	21.296541	30.560005	34.32905	18.626068	-17.690853	-13.55426	-10.378262	4.2832017	-7.117531
TE0005191	20.1822	23.669397	-54.504482	17.223783	16.254389	-14.992501	-39.22288	-19.018703	20.013391	7.1728454
TE0005192	-63.957268	11.256081	11.151821	-20.873268	-5.0813017	-1.1920671	8.423554	-6.4305887	7.461257	-14.66502
TE0005193	46.687557	12.99836	16.050526	-15.275109	1.7140971	-23.070679	-7.9125676	-17.133007	13.962402	1.2805302
TE0005194	-8.419483	-27.1219	3.1499786	-18.52305	-11.572525	-11.933736	-20.741058	21.559633	-9.326233	5.3165545
TE0005195	32.189148	-6.103371	-8.890407	-32.880966	-5.7457576	-17.524052	-9.715037	20.598696	0.6924754	-6.1776667
TE0005196	6.046927	63.057384	-8.189261	24.318035	-45.575493	13.119394	-25.618296	-6.3441095	-6.059558	0.13473175
TE0005197	-2.9430833	13.361744	39.728546	-27.4257	-24.343575	-14.578809	18.521214	4.468364	-10.633537	-7.096226
TE0005198	36.971485	-4.6885343	7.7674375	-23.444416	24.239716	-9.878456	-11.9085455	-26.314798	-2.424743	-0.5464634
TE0005199	-6.5604005	-29.098082	-38.48127	13.718195	-31.867968	-1.1482531	-21.61598	12.517723	10.061113	8.587458
TE0005200	-44.633232	-11.616007	25.700878	2.6619687	-2.9580653	-16.804216	-20.00454	7.380262	-11.996704	6.3247213
TE0005201	70.90805	-16.179672	-10.750948	-17.08678	13.830059	-28.867504	-17.286465	15.59686	4.1554556	-14.779634
TE0005202	-21.360403	-10.16064	20.149012	-1.1564516	-31.501925	-6.1736135	-11.681382	24.067202	3.2380965	14.101133
TE0005203	-10.846907	-41.89997	28.34051	-7.3008275	-0.9884101	-12.3614025	0.34021923	-2.594814	11.143231	-9.530875
TE0005204	14.059623	-57.873592	2.0454721	27.5249	37.830555	-15.488582	2.2755	-2.786695	3.7936964	3.6359499
TE0005205	11.276121	-65.54797	25.175488	0.090824686	-23.056942	-8.371505	-12.004679	-5.537805	-9.959935	29.995157
TE0005206	11.753368	-60.07816	23.821241	-13.432781	12.513228	-3.5118415	-6.69085	-20.294632	0.24175137	-0.6992232
TE0005207	1.7326566	-68.1095	17.087696	4.9772243	-14.855892	-10.649348	-13.765663	-3.1904986	-9.588847	11.250441
TE0005208	38.38015	-23.809536	53.177193	10.070207	7.296923	10.954081	-19.417288	-19.09691	-1.1326094	15.614506
TE0005209	16.547197	-15.866084	73.610756	19.308922	1.5921457	21.038609	-15.468916	-3.7693157	15.7323475	4.2291536
TE0005210	-25.62548	-28.916313	35.377167	9.592857	6.378839	15.8524275	-14.5016165	19.609064	-1.5170803	-0.5095489
TE0005211	-9.574976	-21.275276	16.012144	2.4154954	0.7984684	22.524775	-1.9127283	20.279272	11.64171	1.8202993
TE0005212	-3.4542534	-43.38495	30.17337	7.2231746	-2.4887185	-19.814722	5.016344	18.686365	-23.132664	-12.191198
TE0005213	-96.736046	52.144753	21.381472	-7.5848575	16.819527	17.467573	-24.502462	0.42659867	16.339127	7.8439493
TE0005214	0.045306977	-59.715816	32.602116	-18.118265	0.5708442	-14.954156	13.911776	-1.0378317	-4.098936	-0.27257347
TE0005215	-8.215415	-45.333782	0.38964614	10.2214155	-29.161741	-2.7750912	-33.413536	6.4591093	-2.8690608	5.060778
TE0005216	24.254488	-12.240104	3.2842896	2.3339503	-4.4592605	-12.802183	-38.38758	15.249703	-6.8585963	-15.523221
TE0005217	-13.352913	33.552204	45.199738	11.774125	-5.35742	12.791832	-1.6491361	22.729782	42.661953	14.547488
TE0005218	8.755309	-23.504126	13.405833	-2.6667936	-32.53305	-13.7366085	13.994849	-6.596476	-7.9428287	-14.516895
TE0005219	-23.531668	45.056805	36.48407	-9.48528	-36.44944	-22.446775	10.558179	20.479376	-7.040993	0.24545898
TE0005220	-20.901386	21.07792	21.395248	15.964496	19.120974	-14.409087	-24.216312	-5.0201	3.5398865	-5.425496
TE0005221	25.142538	39.00002	23.464506	-11.145179	-41.642532	-20.21531	11.246721	22.799408	-0.95786244	-23.338812
TE0005222	11.004935	-7.907634	4.5775	-11.09847	-18.580294	-31.982004	-19.773132	-1.0517344	3.4158175	-8.524949
TE0005223	-48.255154	33.815804	21.892815	-15.0773735	4.9776597	-0.255956	-23.752302	-8.042704	5.2008924	-9.385081
TE0005224	37.12062	-48.46756	11.667315	-12.6963415	-7.6231155	-4.5077214	-16.076136	5.6115594	1.6867896	-9.297875
TE0005225	-4.524226	-26.065378	-7.6701202	7.916337	3.6323678	-7.785459	-14.751426	-6.5574737	7.327754	4.4700966
TE0005226	27.103113	8.983585	12.961274	-14.044836	-22.563618	-22.168785	7.4819407	12.284058	-14.905118	-18.124067
TE0005227	-16.012821	-32.440464	26.493486	-25.116055	-40.750042	-8.821295	-4.2685843	9.973951	-20.40691	4.768907
TE0005228	-27.222523	-8.177154	24.786455	-4.5224533	8.658166	-43.13666	-5.8733177	6.1744003	-0.10323157	20.360958
TE0005229	-10.229984	-6.7214193	22.305801	-18.173658	-16.88875	-13.141879	-8.799252	-11.745866	-11.902426	22.54922
TE0005230	19.192165	-62.1252	-11.94891	-18.28894	3.3302264	-14.9128	-21.191658	18.045856	-3.3710186	7.058868
TE0005231	13.326632	-14.069919	-2.6521583	-17.04729	0.0773947	-14.078864	-19.530289	0.9862248	7.7654467	33.053665
TE0005232	-4.142677	58.576744	1.251037	-13.982412	-22.265745	-17.184015	-15.252316	17.217688	5.4417963	-8.714876
TE0005233	73.07618	17.21202	-8.031577	5.0164585	-15.8464575	-2.8589706	-13.998114	2.699881	-4.554919	-11.942898
TE0005234	-38.62449	20.80366	48.651676	-37.357277	-29.099115	-32.273327	3.7922475	-1.1736301	15.255423	-6.839524
TE0005235	-5.6910815	-7.3434258	14.859445	-4.3160477	27.015638	5.6683946	13.61994	6.6448317	-6.5132084	9.442316
TE0005236	-43.38088	19.889101	21.678192	-14.051728	-1.6675472	-35.790737	-13.469782	-16.273857	-6.9896245	-6.732395
TE0005237	-29.859646	-1.2292122	-3.0291798	-28.613995	-25.798594	5.492382	-18.366701	-9.570073	-2.43697	-9.660862
TE0005238	-1.5596132	-51.524235	52.432446	5.093677	4.454802	10.757286	25.56598	6.552749	6.6401105	1.5356957
TE0005239	16.002146	-38.43555	27.646782	-1.7717046	40.04725	-21.878338	-0.030386671	12.019045	-6.796397	-3.833826
TE0005240	6.4179277	-68.20399	11.293172	-20.530748	5.10503	-1.6092997	-4.3799224	12.625019	6.215665	-6.7145934
TE0005241	12.149901	-11.674981	-41.249737	-18.929089	-16.747276	1.890533	-33.522842	32.74756	23.230537	-1.3121241
TE0005242	-52.52222	-1.577346	-9.559647	5.2148438	14.673924	-17.617085	-12.593443	-11.641154	-14.763954	-0.13920933
TE0005243	-20.604872	-4.776811	-0.7746162	-1.2203069	-5.150374	-19.958529	-10.480441	-4.9408307	3.3300858	-2.8516428
TE0005244	-3.0390353	-20.724537	17.561394	-25.691395	0.9352501	-37.084183	-10.369659	1.057777	-6.9215736	0.8712761
TE0005245	-3.1293201	-71.4681	47.240696	2.7784452	-2.3046544	15.476985	-1.6347837	-8.355294	1.6969477	13.683281
TE0005246	-12.890565	-55.782124	25.262707	-14.404721	-13.915833	-14.628527	-16.111197	-6.3032675	-8.210635	14.272553
TE0005247	60.25929	36.770226	5.62017	-13.677991	-10.1859865	-11.6801405	1.427975	3.65828	20.527489	-6.041549
TE0005248	-25.101269	-25.51416	4.4390893	0.23367153	-18.357275	-12.869192	-16.058487	-2.1063263	-20.00055	4.4103894
TE0005249	-5.961372	-39.531185	4.4990478	15.343147	5.9181414	-20.770775	14.529571	21.397978	-17.409073	-10.043198
TE0005250	9.655961	-38.6513	-17.69087	7.5456805	-18.447912	15.180553	-14.546422	2.456664	3.093508	-14.855994
TE0005251	1.3014284	37.57582	8.62537	-0.6282439	-0.65277773	0.41240084	-27.70447	11.762024	19.0375	14.288897
TE0005252	8.251949	0.1001883	-6.4271717	-9.794009	7.4989414	-14.478461	14.700249	19.2081	11.401487	19.150902
TE0005253	14.064937	-37.927574	-28.023682	-10.858642	6.688247	-17.989773	-30.93027	36.041946	8.236924	24.908426
TE0005254	9.8052845	-14.935224	23.998402	8.423213	-31.166906	-14.2026825	-9.01905	26.269833	-12.938469	-20.182781
TE0005255	-9.192643	-36.479763	41.921265	-23.369547	-7.2914457	-16.741766	0.7471717	-16.565506	-8.826728	10.604497
TE0005256	2.2190614	-5.9332137	42.99059	2.3613026	22.467455	-6.61356	12.14067	7.5838766	-3.4664862	-7.6882854
TE0005257	-34.154747	2.4291983	-6.1540422	-7.2618437	17.633692	-23.36794	-0.42198914	-3.824091	25.789818	1.2646712
TE0005258	4.781821	-48.203896	-38.627296	-13.468133	-2.754242	1.022043	-15.7542925	8.662481	3.3558888	-8.456444
TE0005259	0.19852474	-53.831715	27.120037	-2.5782933	9.2295265	-12.195783	-1.9593854	22.137873	-14.23209	-8.774944
TE0005260	8.93674	-36.9125	34.62893	-15.507982	-7.2154856	-12.5956745	3.9463518	-2.49371	-15.667577	-6.8186145
TE0005261	50.404354	-31.186483	2.607934	-1.9404557	-12.828699	19.529566	-10.519019	-9.947333	-29.292696	-15.492069
TE0005262	-48.84477	10.476391	10.660209	45.863056	44.11029	11.786205	-0.94393027	23.848951	-11.949836	-9.769929
TE0005263	-0.47665328	29.354319	36.98406	4.688356	-21.637627	-35.55046	-4.6440973	5.2167416	-9.995596	6.9104548
TE0005264	14.84357	-21.944546	-18.120155	31.846779	7.0744176	-5.23456	14.536289	-6.442514	12.708294	-20.134674
TE0005265	32.96412	31.690407	-2.3635697	-14.036487	13.187621	-31.152262	-18.180487	5.5492716	11.57083	11.009857
TE0005266	52.48234	17.90942	-8.902232	-14.561796	-9.194728	-24.469845	-3.8662243	0.9517296	7.3928103	-14.17161
TE0005267	-20.54865	-61.76151	11.63151	23.196827	4.0894856	-22.323427	7.994407	-19.30365	7.9005947	13.168126
TE0005268	29.12253	-27.053993	29.519455	19.137672	-22.706953	1.1917089	-11.564514	8.371135	-22.80467	2.0325937
TE0005269	20.594393	-4.1631584	23.174776	35.584072	34.609943	2.5335078	-4.1800623	-0.44853795	-28.240904	5.18212
TE0005270	-10.215216	-18.719133	-36.962204	-18.333843	9.760986	7.4679356	-22.804695	14.681908	-13.868093	6.7036753
TE0005271	45.56382	-41.415375	-0.15353647	6.9619594	-28.641722	10.396062	-14.968951	-5.8795033	1.3443645	5.661674
TE0005272	13.818222	60.115448	35.132828	10.243306	17.484268	6.0040393	4.541314	6.538115	13.539595	0.22146848
TE0005273	-91.114746	68.22662	43.159676	1.3263446	1.9323964	8.012117	6.0789156	32.831993	-10.571664	27.053816
TE0005274	-1.8346909	-17.767332	0.190273	-18.325426	-10.721896	-14.052221	-24.663797	2.601281	2.2614658	-9.731389
TE0005275	-39.78955	16.588726	4.525113	7.0397716	2.6527505	-5.785379	6.0405936	13.690152	-17.622614	-0.86598
TE0005276	9.663486	-53.030605	39.267178	20.055752	-6.867952	-1.7076317	14.272177	9.023422	-0.7985337	5.466225
TE0005277	23.96348	42.99298	17.889013	-7.005536	4.53809	-13.087388	-15.488084	-3.055157	20.090853	-0.65947235
TE0005278	10.110646	6.9083657	10.324299	12.098893	15.7169895	0.3476046	9.322546	20.494066	15.427745	-9.7436
TE0005279	-6.9331703	54.832237	12.763794	-11.468473	0.57431954	-29.398659	-8.340021	-3.5865562	9.643254	-13.1365795
TE0005280	-1.9262087	12.055808	-5.5555506	29.830263	30.195665	-34.81217	-3.5814576	25.037455	-12.227407	-27.823143
TE0005281	18.988852	-24.537403	-17.254244	-5.559178	-9.684365	-25.823849	-12.031551	10.307153	15.362373	-7.9319077
TE0005282	15.833928	14.028898	49.034843	-10.589987	37.715523	18.536438	-33.068035	-12.62052	14.874029	18.164068
TE0005283	11.160231	-25.515373	14.342707	34.294155	4.444955	-2.2267923	19.37169	16.509584	-5.58319	2.0341039
TE0005284	-19.000536	3.2877042	8.987038	3.920969	26.116589	0.441891	-26.162964	7.2480702	-15.575446	-19.288177
TE0005285	17.41757	-35.48587	5.707082	-8.216179	-21.63292	0.07884915	-14.969903	-6.1614504	-20.16865	8.745772
TE0005286	0.38721293	9.526589	-3.8911657	10.221575	4.9997907	-31.135899	-32.177402	3.6692653	-6.3212304	-0.5342558
TE0005287	-4.4368925	-34.544647	25.47385	-6.1269503	-17.34979	-3.3363101	-4.282951	2.9493747	-12.315645	10.506249
TE0005288	27.472265	-2.2729983	-15.572791	-2.5105727	3.8367012	-15.446668	-17.783354	23.331326	-0.22128297	-14.672566
TE0005289	58.51265	12.229762	-1.5411514	13.967509	-1.7300193	-15.5329275	0.8624941	-1.3132846	2.5522966	-1.6196419
TE0005290	101.99699	55.00891	-6.0216975	33.838524	-11.420838	-11.5878	-19.894316	-3.996789	7.896044	0.060230512
TE0005291	-71.06855	65.1111	24.261526	13.604739	-17.190145	4.9603252	5.4217715	41.313595	-14.044114	-23.241783
TE0005292	-38.146492	34.994843	28.174047	-3.1044674	5.592679	-8.2057705	-21.789267	-13.313376	-5.626195	-2.3385413
TE0005293	20.725164	-7.428955	-28.794147	23.360186	2.4574664	-24.69333	-11.67837	8.193578	17.60288	-30.560476
TE0005294	26.102396	6.2942047	-35.139713	28.222792	11.422249	-38.034256	-46.34375	-2.1212611	7.298303	-11.5562105
TE0005295	-6.7337933	14.403954	16.436392	-5.055089	-16.512321	-25.479294	-8.592488	-14.442953	-8.817115	4.974981
TE0005296	23.75446	-55.364437	-13.411793	33.62164	4.264834	-4.0700116	-6.114842	-14.897747	-2.6579807	-15.486494
TE0005297	-45.24581	65.248535	45.811344	56.836376	-18.337431	6.792169	10.639189	21.348629	8.594403	0.38702568
TE0005298	7.8538575	-38.85418	-25.03692	26.564846	46.582867	-10.531117	-28.517967	4.4886017	-24.13283	-4.8355727
TE0005299	8.651168	-25.477709	-13.689382	-11.272329	-16.76882	7.916044	-19.00803	16.823452	-0.7358108	-21.90721
TE0005300	-16.776176	-52.373726	5.304134	4.5773754	-22.621492	-11.573662	3.3387377	10.923678	-2.3390925	15.942539
TE0005301	26.839903	17.598305	-34.909782	-15.131787	-14.831252	-27.263819	-17.854439	12.643832	17.571491	-3.3173559
TE0005302	-5.1255794	19.756504	28.44233	-25.28776	-4.774552	-12.935518	-15.630965	22.494991	0.109871574	-14.048112
TE0005303	11.671818	-5.2320056	-3.8809462	1.3963	-16.038773	-1.408712	-3.0700054	6.3178816	2.2941706	-12.816548
TE0005304	-24.350428	-30.64277	0.38999996	15.796056	-9.017684	-7.6651382	-11.224723	-12.653232	-9.818388	-14.831955
TE0005305	22.346651	-46.664852	2.1375191	-26.892801	-9.156322	-18.051817	-8.908232	31.955189	14.124201	0.42688504
TE0005306	14.839553	-10.9596815	11.582068	-2.338586	7.738858	-18.998287	15.758042	11.624939	-8.935624	-24.842403
TE0005307	-4.694366	-58.103798	24.015068	-10.655731	-29.795662	-11.824135	-27.853348	-10.306686	-13.23369	11.215939
TE0005308	-17.141644	-34.48765	-25.84662	-15.044726	5.2471056	-7.0514746	-19.208515	4.835885	-18.914276	9.652191
TE0005309	-9.429388	-62.604744	-2.1304014	-15.794041	-16.604715	-1.242567	-26.099749	-11.379679	-12.213963	13.675877
TE0005310	25.244865	0.8643483	60.824455	12.178242	8.368168	45.218327	-35.170807	-4.5303593	16.47949	14.337423
TE0005311	24.043777	-67.81146	20.328152	-9.711581	-8.320274	-8.788111	-7.5503707	-5.4551334	-5.7321553	-0.8107465
TE0005312	21.429367	-26.51914	-23.33353	-5.2125893	-12.628647	13.811755	-18.693499	0.026659949	3.15087	-0.90929204
TE0005313	-13.001126	-42.180195	15.37134	-9.734728	-6.554189	0.42830527	-13.432275	4.866167	-18.496479	-4.159076
TE0005314	6.0677466	-25.864561	-1.7829329	5.7155943	9.640672	-26.370491	3.3481543	32.405304	-0.89319956	22.309315
TE0005315	43.511906	-20.504528	-11.718986	-6.4817214	17.501251	-21.486982	-24.767181	1.0504615	-2.7571676	-6.7557926
TE0005316	16.549223	-56.61696	19.070377	2.6802247	11.787858	-12.349337	-25.824986	-23.23847	10.584214	-6.318652
TE0005317	-13.645123	-4.8989477	2.1039996	-23.850668	40.054745	5.3857455	-21.489946	5.2768874	-11.613898	1.0907422
TE0005318	-95.41034	71.33044	23.750986	15.453091	-27.642365	15.950859	-24.17181	35.367256	13.771311	-2.011691
