SID	tg_lbp1	tg_lbp2	tg_lbp3	tg_lbp4	tg_lbp5	tg_hog1	tg_hog2	tg_hog3	tg_hog4	tg_hog5	tg_contrast	tg_dissimilarity	tg_homogeneity	tg_energy	tg_correlation	tg_entropy
TE0003122	61428	26972	34187	26965	60782	464628	26655	480	55	14	52.97941391	2.680862128	0.615488958	0.479998042	0.906122852	6.399179011
TE0003123	63020	27098	34143	25602	59636	492994	31325	479	61	21	49.46004024	2.541653011	0.63844246	0.510710765	0.922699533	6.601627278
TE0003124	43329	17092	28330	20737	53309	363789	25537	545	34	29	46.53530499	1.791697994	0.694383835	0.498496209	0.937626305	6.599548722
TE0003125	61643	32530	41567	34113	66246	498618	35474	668	62	21	50.82428527	2.534148782	0.615377701	0.461095782	0.919976943	6.432417887
TE0003126	54171	23272	35843	27369	68047	429944	26691	456	42	31	28.97318536	1.588586156	0.672321615	0.450256768	0.944329534	6.350847391
TE0003127	60062	26357	34008	26591	61851	468283	28651	431	35	21	41.88525269	2.406543227	0.629056194	0.486853258	0.908824819	6.281504236
TE0003128	58199	21178	33435	25853	73649	447816	26601	600	28	20	23.6934787	1.358842105	0.698332886	0.467626743	0.952235361	6.271155829
TE0003129	74700	34113	41988	33655	72253	527157	35956	566	54	27	59.953462	3.074815434	0.579067722	0.439548484	0.916366227	6.571117105
TE0003130	55978	26287	39286	29867	65797	479887	29625	720	41	27	43.75614593	2.03758444	0.660916293	0.491330575	0.936760866	6.57164751
TE0003131	56205	28647	37822	30110	59937	466925	29922	572	62	21	57.11987545	2.628133565	0.632688617	0.481531308	0.937033715	6.792526931
TE0003132	38567	16112	25137	19760	51827	352553	19411	500	41	14	20.31851618	1.2718819	0.718239481	0.521954002	0.966123453	6.409347623
TE0003133	67877	29286	39786	31500	74068	524484	32379	733	59	30	41.29398549	2.231999385	0.630849361	0.473596384	0.949879792	6.662930855
TE0003134	48049	22067	27420	20785	44377	471495	33223	671	34	17	69.92751136	2.479407496	0.707648683	0.59803929	0.921198578	6.760139172
TE0003135	63518	27902	35430	27435	62056	489951	31886	546	52	15	50.0892489	2.48293249	0.635449155	0.49490157	0.922219945	6.468832079
TE0003136	83089	29328	55616	40037	112394	623510	46041	1039	64	26	34.25860411	1.454798579	0.698312578	0.4259903	0.965932398	6.660177872
TE0003137	66309	31067	38297	33509	67347	520579	33727	713	57	17	50.05259349	2.394139767	0.633215969	0.48279866	0.940784269	6.687003868
TE0003138	44995	20857	29881	22038	51956	391460	21799	595	41	15	37.31430965	1.995398975	0.652907892	0.509229802	0.955239426	6.609260202
TE0003139	59542	24715	33865	26121	64319	458081	27618	711	48	28	44.56075427	2.190375829	0.641730875	0.486259186	0.939463483	6.472394796
TE0003140	39743	14942	23536	17224	48648	319267	20451	437	29	16	32.68296538	1.5586415	0.704419414	0.502945105	0.942373259	6.492786798
TE0003141	52684	24285	32593	25510	57841	429918	24897	667	50	12	47.21845508	2.407664262	0.631793624	0.487128922	0.942758224	6.760377097
TE0003142	64928	24249	38918	28940	78147	508368	29455	750	52	25	28.75117154	1.466590563	0.692453027	0.475776619	0.957242313	6.534423874
TE0003143	66015	28956	41447	31296	73112	469430	28423	690	71	22	41.95410141	2.365010364	0.591135987	0.418166381	0.956333711	6.768965405
TE0003144	72889	29806	41064	31425	77147	551773	36993	832	57	25	58.85577779	2.580662213	0.635688762	0.476536295	0.931830978	6.726080933
TE0003145	70436	32055	41285	31405	69702	567621	37216	641	58	20	67.29383562	2.66314435	0.642432965	0.501635807	0.926392779	6.790099614
TE0003146	60961	24718	33838	25539	62897	463638	31370	658	33	21	47.0916286	2.14615473	0.659658119	0.490994608	0.935857715	6.566095625
TE0003147	54880	31336	42048	33774	67476	520550	36686	689	63	21	54.19938357	2.33431085	0.657707901	0.497753638	0.93871317	6.581586669
TE0003148	42833	22101	28284	22595	46058	369155	20938	595	42	14	57.87251387	2.663535471	0.6199552	0.500098294	0.935150713	6.840580879
TE0003149	62028	26298	32617	25889	63396	462554	26910	653	66	29	67.13467353	2.858170049	0.617126706	0.479867078	0.926735777	6.773873434
TE0003150	82492	33440	46605	36581	89241	627968	41949	666	74	23	53.53705952	2.3332893	0.642362166	0.476420511	0.944117539	6.822557699
TE0003151	59685	25563	34845	25191	61035	426863	28501	745	53	30	59.84919531	2.747283717	0.604512627	0.447960199	0.941308437	6.698332013
TE0003152	60572	27110	38444	29511	65324	484142	33494	620	49	14	48.35393539	2.146731779	0.650165331	0.483736608	0.934067059	6.417189773
TE0003153	60627	24791	36433	26713	71645	495686	27637	508	60	17	34.09776561	1.836320895	0.661590246	0.493266444	0.95707767	6.601482907
TE0003154	59271	24406	38893	29198	72173	462127	29150	466	63	26	32.13526357	1.76650075	0.663549215	0.461168377	0.93152977	6.296299854
TE0003155	44886	19636	26637	20390	47917	345345	21570	426	54	21	36.92725847	1.901283449	0.657989444	0.486130925	0.951995097	6.502003108
TE0003156	49319	20109	30698	24943	61423	426251	24771	565	48	21	43.49968112	1.709364371	0.690981673	0.501318042	0.943927547	6.64701875
TE0003157	51135	22610	30395	23862	55351	428635	25096	538	44	16	44.19030567	1.978240549	0.6697127	0.510849374	0.943002752	6.593864896
TE0003158	75380	32131	42240	32642	79348	610832	37954	648	77	28	47.71285078	2.269327209	0.651202288	0.50760222	0.945184548	6.721754403
TE0003159	50826	21527	30511	23891	58501	393380	24518	506	32	10	28.69452172	1.78026441	0.659308913	0.473673553	0.946492661	6.413169718
TE0003160	56959	25506	35130	26285	55337	460379	30988	583	97	28	64.60100657	2.523479418	0.652308382	0.508912265	0.933557813	6.773403834
TE0003161	51475	22224	30119	22188	55322	423306	26526	538	54	17	48.85267932	2.260578928	0.654615647	0.506851893	0.941427979	6.674250201
TE0003162	51478	21254	32326	24558	63096	405931	23681	705	19	17	40.50582751	1.76373862	0.675718071	0.468091259	0.944858265	6.529624045
TE0003163	70581	27488	38490	26060	72387	539166	36905	569	65	15	59.02554053	2.598445574	0.638855088	0.501690904	0.946837754	6.756212822
TE0003164	74069	30583	38514	30344	74558	521156	29507	541	61	21	74.13277947	3.498447956	0.570448352	0.453918307	0.906413581	6.723817085
TE0003165	53833	24572	36581	27952	64509	471279	27063	537	60	21	31.95486597	1.676248109	0.679248331	0.504255015	0.944692292	6.448787132
TE0003166	51086	25218	35752	26391	54148	480189	30141	522	73	23	58.62904469	2.236453317	0.674349635	0.542430714	0.940909445	6.907299345
TE0003167	45656	20136	27866	22334	49648	385953	21547	436	49	12	31.03221481	1.819093368	0.667560382	0.513325351	0.948940717	6.426324557
TE0003168	55781	25016	36370	28779	61964	506402	30757	617	47	17	42.50382576	1.820896526	0.691447711	0.528019994	0.948962072	6.746098258
TE0003169	67735	26191	38552	29250	72515	482920	32415	560	53	22	46.64224324	2.112189395	0.648723097	0.4557491	0.941696535	6.644159496
TE0003170	58666	24134	36381	25344	58915	448279	30078	687	45	26	41.52742233	2.171755347	0.642639732	0.48754366	0.94226284	6.557084748
TE0003171	50721	20827	37323	26791	71304	453495	26069	528	60	16	23.79089825	1.25796403	0.714145629	0.485642772	0.966199868	6.651998569
TE0003172	34731	16411	22673	17017	37156	306427	18693	465	20	15	53.75935802	2.291160828	0.662660611	0.529470801	0.934770277	6.762325545
TE0003173	44985	21329	25070	19449	41040	356391	23052	554	36	19	63.72769784	2.742105361	0.637890531	0.512772064	0.928092875	6.580426132
TE0003174	49849	20545	30747	23613	58464	387780	24990	518	35	20	38.73798213	1.873384227	0.659278921	0.465798688	0.932322731	6.435066407
TE0003175	50460	24738	28909	24787	51879	412632	24005	383	41	15	55.40225421	2.725670523	0.62456455	0.501785048	0.912656399	6.53950287
TE0003176	64374	25852	37805	29919	66952	481809	34591	635	47	22	53.93619942	2.218017391	0.647414762	0.469897052	0.937106991	6.641582907
TE0003177	55130	23660	33558	26265	59491	430490	28121	578	62	19	41.99986093	2.036375437	0.655222143	0.483339772	0.949265972	6.704485814
TE0003178	54526	26800	32265	24356	49108	410940	29110	526	43	21	83.11973542	3.685127955	0.585068904	0.473780776	0.903909136	6.788538693
TE0003179	50690	21905	30489	22811	56034	486367	31153	703	75	21	56.59211113	2.06355004	0.710292338	0.56666484	0.949646165	6.785666326
TE0003180	61120	26150	39087	28401	67589	479847	29049	543	29	22	46.87804775	2.131213021	0.650173983	0.474951713	0.919056108	6.456186441
TE0003181	48380	24058	29190	23573	51867	450958	28550	587	54	19	57.71790973	2.343244968	0.672997071	0.546728345	0.943282119	6.749213434
TE0003182	63575	28933	48003	34798	74360	527715	35961	812	55	27	45.8255017	1.969914966	0.653196488	0.463768428	0.956606985	6.880397392
TE0003183	48817	21660	28644	22466	49319	409150	26929	445	45	21	68.05751716	2.460213704	0.665067742	0.523477786	0.943656832	6.978875645
TE0003184	63816	25768	40121	29952	76432	519705	33594	670	52	19	35.29365909	1.738965854	0.681752287	0.485894436	0.942394558	6.512591939
TE0003185	43503	23317	26939	22726	43061	370491	22581	522	43	23	55.98217964	2.604461078	0.636093567	0.511702336	0.920414826	6.499955885
TE0003186	51791	23596	31702	25422	58843	434249	27708	626	68	21	52.68501458	2.14027408	0.669144026	0.497172107	0.943883322	6.834448466
TE0003187	43096	18560	27837	21415	52401	363773	20911	578	37	18	34.57849105	1.68183607	0.67937197	0.494903214	0.96241919	6.788529302
TE0003188	60437	24291	38527	29874	75800	462379	28966	676	35	19	27.71528602	1.592521946	0.66309661	0.441966469	0.955276925	6.454379774
TE0003189	53334	22915	27233	21968	50686	430866	23930	426	60	19	71.33847798	3.039888417	0.634735324	0.527525943	0.921195796	6.83903474
TE0003190	49685	21323	30969	22283	54581	380208	24597	530	52	18	46.64781851	2.080570173	0.651753202	0.471753701	0.937859582	6.628901925
TE0003191	61272	27331	36142	28316	65827	474660	30663	697	45	23	55.15915339	2.319970611	0.638515861	0.471100741	0.931405782	6.488548679
TE0003192	55359	24267	31207	24957	59716	415901	24095	583	41	20	47.80958694	2.453000296	0.627256337	0.466896786	0.925938916	6.574616507
TE0003193	50501	22675	31840	23141	57913	438993	27832	647	40	20	48.4546938	2.074958313	0.671803721	0.518032831	0.945308349	6.668983406
TE0003194	71947	27520	36868	27630	71244	501228	30338	524	54	26	46.8	2.3972668	0.624766282	0.464210104	0.919271507	6.336276186
TE0003195	73526	28846	40620	31775	79245	553881	39257	672	55	27	43.07607087	2.010571879	0.66351792	0.478466967	0.938313329	6.403234465
TE0003196	70439	28542	34329	27212	69508	464857	30145	660	37	21	59.12051168	2.903719681	0.585513296	0.433533382	0.940767072	6.723583991
TE0003197	49280	22752	30161	23608	52290	413415	23553	532	43	19	48.65010764	2.516573675	0.631021118	0.503058409	0.932123809	6.600028402
TE0003198	45897	20745	30926	24194	56378	372176	23685	669	35	11	34.93978751	1.792949407	0.659006136	0.469694857	0.951163756	6.543992259
TE0003199	56789	25583	35016	28593	62484	491364	25102	569	49	20	32.37957872	1.961512742	0.656770606	0.511923317	0.938571766	6.343535121
TE0003200	56825	27070	33186	27212	55669	437948	27298	510	57	18	60.77438218	2.767658017	0.606173748	0.47269904	0.937600519	6.666539533
TE0003201	54978	19396	29434	21451	59332	443197	31956	567	50	24	46.60834983	1.928061369	0.696561074	0.523421458	0.926126911	6.481330709
TE0003202	37937	17722	26189	19405	44734	363043	20101	404	46	22	33.25169379	1.5762715	0.704917329	0.546188965	0.95191296	6.553944602
TE0003203	65137	27893	39358	29907	67356	490317	31444	624	46	19	59.02686263	2.512319365	0.624540981	0.466640168	0.914194119	6.411750723
TE0003204	55102	22479	32072	24296	66456	454928	29087	751	79	21	53.00452996	2.101533104	0.671083402	0.499324129	0.954514272	6.84679511
TE0003205	55982	23245	31746	24383	60309	453205	26127	509	67	17	52.43751737	2.394451391	0.643191612	0.506170552	0.94700633	6.778031717
TE0003206	89943	35881	45659	32730	83213	630759	43006	864	70	31	77.30023724	3.264516221	0.593789638	0.470582968	0.931541775	6.833111121
TE0003207	60252	26089	35751	27935	70367	425799	26298	638	34	21	32.13003709	2.070631562	0.610847388	0.421435865	0.954724269	6.559330692
TE0003208	38314	16516	20774	16815	35179	325645	20349	473	38	13	58.46624505	2.247043177	0.687092735	0.556323029	0.946011691	6.690477836
TE0003209	58724	25418	30248	23826	50934	449550	31793	529	55	23	83.19860285	3.085884859	0.63857949	0.511728893	0.906377502	6.727932297
TE0003210	40871	17859	20622	16834	37262	311786	18187	455	36	16	86.22232869	3.335209253	0.628196931	0.510232062	0.876640679	6.762843592
TE0003211	48204	22189	27276	21140	45830	386475	22490	479	68	24	48.06305031	2.313865595	0.646958676	0.511612773	0.939293641	6.522601036
TE0003212	51544	18024	32528	24305	73995	435070	25476	651	76	22	32.77341502	1.313650523	0.729178759	0.482132966	0.953867028	6.547310487
TE0003213	48563	23715	31378	25177	53716	431728	22639	463	58	8	39.38085254	2.139241837	0.654624791	0.516363959	0.934600308	6.585669235
TE0003214	34916	17284	23076	17899	40761	312786	18875	386	32	21	53.57554502	2.256226084	0.678419103	0.523356677	0.910287205	6.53436552
TE0003215	47567	18041	26336	20063	57638	361516	21077	554	49	15	39.84741282	1.915418318	0.669603352	0.474200268	0.938638509	6.575688747
TE0003216	73157	29100	39653	29187	81426	512195	35725	860	56	20	56.03832047	2.541051701	0.611678696	0.436120681	0.954147063	6.753369935
TE0003217	55231	20186	33397	24385	65004	425635	25851	431	46	17	29.7562848	1.577595733	0.68228927	0.470719235	0.955210881	6.588148569
TE0003218	59744	25774	35289	27007	67470	461268	30154	575	57	21	48.48600637	2.144024016	0.643305131	0.468839227	0.951472852	6.710297492
TE0003219	44344	18518	30914	21199	53825	381601	23943	615	41	15	42.36364169	1.793858314	0.688570533	0.501697073	0.936989364	6.629517347
TE0003220	46619	23465	26938	21239	40982	407473	25021	460	50	22	78.14679768	3.190200419	0.642241075	0.550938596	0.9084441	6.790834083
TE0003221	57808	26666	37664	30091	65471	434500	27419	684	51	18	36.1614023	2.015638821	0.618823531	0.437227281	0.95426257	6.618859627
TE0003222	62577	27082	39467	31256	72675	497561	31242	539	55	19	34.75761642	1.921511221	0.654020278	0.469529098	0.939975299	6.418077622
TE0003223	57082	19731	28141	20721	53417	515634	43584	889	70	19	65.35336538	2.188607148	0.733214167	0.599536434	0.934685849	6.834625574
TE0003224	75330	30129	38789	29290	70068	531804	33237	569	67	27	46.81292816	2.481229338	0.628137007	0.46915823	0.915229155	6.261199911
TE0003225	70363	30261	46583	35327	89267	577162	39718	713	89	24	43.91684366	1.814390357	0.675570522	0.466953405	0.954882536	6.676894154
TE0003226	67067	28719	35247	27339	61642	483861	28752	548	38	17	50.93117815	2.790907734	0.603284757	0.472903039	0.904032727	6.292063123
TE0003227	55296	24153	34838	27475	64271	421996	26367	642	42	17	38.44697996	1.954013595	0.633889191	0.446318162	0.956607322	6.732634058
TE0003228	60504	26753	35121	28268	65533	482442	28401	498	69	24	51.07288401	2.396673011	0.627956749	0.49026599	0.95440314	6.928098835
TE0003229	71659	28919	38569	29874	75062	537409	32103	652	57	19	59.04846179	2.608098198	0.632346183	0.479410322	0.923854654	6.621635817
TE0003230	52676	23945	37289	27616	62934	464234	26508	689	56	21	29.65933056	1.556910231	0.680570869	0.498012159	0.962935094	6.692998122
TE0003231	72035	27139	39676	30267	72987	554501	43571	601	55	24	56.26499079	2.168090965	0.678238869	0.50884206	0.944038052	6.850778754
TE0003232	69858	28498	38266	29174	70248	494139	30547	615	43	22	41.15220919	2.339213457	0.612895542	0.455214819	0.927892696	6.300604497
TE0003233	65500	29295	36534	28428	62479	482806	32748	763	42	16	64.03260055	2.80564794	0.612830056	0.474442962	0.918325151	6.598791755
TE0003234	36561	16810	23526	17932	38076	324911	19445	327	38	15	39.4122018	2.063852604	0.673399298	0.53419437	0.925215728	6.541581892
TE0003235	57866	21380	37324	26862	73668	476011	31916	589	60	23	42.63507444	1.553132139	0.709927099	0.488761704	0.944934893	6.510297248
TE0003236	48196	23795	34015	26683	54343	436796	23198	669	53	12	38.9827588	1.985303011	0.661673474	0.507307364	0.950875107	6.643698641
TE0003237	48318	18418	28652	21365	58605	395684	24240	565	39	24	32.87170231	1.562891909	0.69949036	0.500400012	0.951067889	6.533191464
TE0003238	46661	21104	31015	23749	53626	402649	22578	442	47	20	25.50123333	1.686625695	0.667196771	0.506389216	0.968747201	6.658403284
TE0003239	66818	29306	41059	32693	75464	524607	32459	789	51	22	44.27300725	2.215562457	0.63921129	0.463326192	0.938149346	6.474153409
TE0003240	51682	22352	32892	24586	60231	424700	26335	556	43	22	43.11595713	1.943800796	0.66118163	0.487361688	0.942559784	6.584021553
TE0003241	40245	16791	27896	20839	56056	359317	20104	421	37	11	19.67571994	1.214720059	0.718840874	0.499530219	0.969988606	6.362444299
TE0003242	41598	20478	25312	19796	42962	345208	19876	504	27	19	49.57234764	2.540193135	0.628832747	0.503304192	0.929659962	6.580730047
TE0003243	89279	39351	52736	40847	96414	667665	38732	652	59	22	38.95499308	2.34430292	0.618644123	0.454028863	0.904118031	6.110447439
TE0003244	68156	29110	44333	33644	82390	577700	34331	656	56	22	42.62588661	1.831039504	0.688564579	0.492770915	0.93522925	6.645561526
TE0003245	63663	27279	39016	29294	71949	488727	28927	671	53	22	39.42642139	2.235227746	0.618154449	0.461894736	0.955528334	6.630032003
TE0003246	89588	36565	53080	39526	101985	677268	45382	610	46	24	35.757169	1.953242305	0.648611072	0.454298754	0.955792764	6.531316879
TE0003247	74150	31956	46331	35163	77717	558744	39131	816	42	19	53.83876761	2.502962328	0.624073992	0.45905301	0.918943416	6.57722905
TE0003248	45326	19036	28706	21027	49595	373227	23001	452	38	20	39.91091762	1.895801007	0.671156775	0.504999005	0.933540792	6.317364983
TE0003249	81840	35893	52891	40382	96599	605698	39759	826	75	22	44.59155309	2.18644612	0.620139179	0.426616701	0.957078341	6.773951186
TE0003250	52617	24369	35351	27255	60897	432975	28050	584	65	26	53.24066391	2.21431064	0.638705716	0.476147129	0.953511961	6.967612955
TE0003251	53775	24747	32525	25711	59201	427930	24020	687	50	22	57.42465473	2.413530068	0.634150893	0.481648963	0.926268396	6.571359942
TE0003252	66332	29626	38198	30678	69910	505655	28279	594	43	29	47.78099051	2.489530234	0.614958185	0.464142623	0.918962229	6.40337518
TE0003253	72026	31750	43442	34045	79259	555163	35082	811	64	18	50.30974774	2.239231158	0.632914659	0.462608949	0.948973389	6.810858385
TE0003254	64874	26411	28923	23748	59117	467022	26904	578	57	25	64.74742904	3.13503851	0.608685869	0.495740484	0.916749899	6.50134434
TE0003255	55483	27124	28784	23445	48976	434506	22990	485	53	21	82.54621314	3.850825155	0.589497976	0.500115194	0.889983646	6.651551762
TE0003256	59716	28851	32424	25639	56124	495840	28445	517	60	18	82.40552819	3.274532777	0.625419317	0.52398226	0.908462212	6.855152415
