SID	tai_div_zhi	num_zhi
TE0001659	145.0950552	81479
TE0001660	132.4169408	83916
TE0001661	115.0886005	107505
TE0001662	57.59821265	125773
TE0001663	91.54954408	102101
TE0001664	83.21401162	87299
TE0001665	75.210755	134635
TE0001666	105.4422975	124102
TE0001667	66.33614584	97422
TE0001668	61.60204794	107425
TE0001669	73.37148124	130195
TE0001670	104.6049703	96613
TE0001671	51.87415234	182856
TE0001672	65.2442264	176926
TE0001673	122.317391	108579
TE0001674	38.7398085	132218
TE0001675	49.52337324	148439
TE0001676	65.21979541	101276
TE0001677	129.0040113	102210
TE0001678	63.06989922	110831
TE0001679	146.6418695	95172
TE0001680	123.0212009	101741
TE0001681	67.78873037	125186
TE0001682	67.51879699	101745
TE0001683	44.32905975	168711
TE0001684	126.335891	86927
TE0001685	71.28272194	90994
TE0001686	243.9464494	63566
TE0001687	71.35118355	128850
TE0001688	65.87962548	100503
TE0001689	88.88900585	94996
TE0001690	99.81419012	90415
TE0001691	82.67660094	145087
TE0001692	55.96037118	140201
TE0001693	48.64838523	174421
TE0001694	61.77800624	134229
TE0001695	58.33494507	103408
TE0001696	66.81514058	106416
TE0001697	89.71606441	100234
TE0001698	35.04522292	137762
TE0001699	85.78362283	100750
TE0001700	114.471478	112124
TE0001701	63.4199485	111066
TE0001702	107.9614435	92747
TE0001703	102.0075783	90258
TE0001704	124.1570801	105704
TE0001705	85.77578633	159348
TE0001706	34.61367263	184222
TE0001707	154.1529676	99459
TE0001708	126.6673254	91089
TE0001709	143.5245525	98055
TE0001710	92.87801084	110559
TE0001711	127.9134314	115654
TE0001712	75.70133197	94071
TE0001713	91.45876976	63012
TE0001714	64.19442037	136138
TE0001715	87.65728163	131770
TE0001716	148.1185084	76349
TE0001717	67.65793698	127076
TE0001718	48.80086543	163618
TE0001719	75.93284393	138126
TE0001720	120.0589455	80074
TE0001721	82.16902015	120672
TE0001722	99.3907036	80913
TE0001723	176.2502406	72746
TE0001724	83.56497756	73964
TE0001725	100.1464486	77843
TE0001726	100.0102492	107325
TE0001727	92.52033105	83493
TE0001728	50.30155749	135795
TE0001729	150.8080304	104204
TE0001730	95.6021989	102051
TE0001731	61.08249942	133007
TE0001732	70.03472135	120099
TE0001733	154.7175149	77774
TE0001734	93.07517176	99266
TE0001735	102.1752794	122513
TE0001736	180.5726192	64790
TE0001737	67.78696258	160047
TE0001738	74.01638233	125379
TE0001739	97.85637332	135518
TE0001740	49.47496829	144277
TE0001741	36.51938683	160805
TE0001742	48.83343976	122154
TE0001743	143.3205801	74752
TE0001744	57.92735268	132806
TE0001745	138.0988802	101982
TE0001746	378.7541007	28349
TE0001747	154.1940603	88220
TE0001748	70.1027721	163955
TE0001749	150.5424042	93104
TE0001750	142.9787909	107218
TE0001751	85.7481779	134460
TE0001752	92.01014777	98938
TE0001753	83.51535642	105298
TE0001754	99.30098684	116736
TE0001755	77.50224945	93356
TE0001756	44.05211519	144833
TE0001757	55.1105281	138743
TE0001758	83.23756978	122524
TE0001759	379.1040266	39711
TE0001760	106.124527	72675
TE0001761	78.72537104	116834
TE0001762	66.97321167	126137
TE0001763	78.06344936	116723
TE0001764	161.275867	97518
TE0001765	101.578397	81285
TE0001766	51.38766234	154000
TE0001767	61.858061	131944
TE0001768	117.305525	77195
TE0001769	70.59009617	142248
TE0001770	59.88933796	150187
TE0001771	71.28757665	143673
TE0001772	157.6105325	65094
TE0001773	113.3457589	79943
TE0001774	92.30918139	123979
TE0001775	89.94583231	105598
TE0001776	207.1811361	66243
TE0001777	86.19958392	74505
TE0001778	68.1543071	83107
TE0001779	53.12739859	138102
TE0001780	66.81011095	106894
TE0001781	46.10582747	166762
TE0001782	136.1584356	115984
TE0001783	85.5471173	119298
TE0001784	65.22318338	114099
TE0001785	93.57756776	86447
TE0001786	94.88460732	109669
TE0001787	86.60850514	127805
TE0001788	52.2353492	119601
TE0001789	72.35512829	108389
TE0001790	100.9481028	96614
TE0001791	70.14170603	107970
TE0001792	209.811563	43622
TE0001793	61.85560935	118775
TE0001794	152.5259463	78624
TE0001795	120.6775816	101390
TE0001796	73.28892816	147130
TE0001797	99.43520339	103223
TE0001798	130.6815938	86107
TE0001799	115.7776282	95084
TE0001800	89.98104591	78611
TE0001801	96.72017953	139032
TE0001802	59.27489177	138600
TE0001803	101.7354512	99974
TE0001804	34.88574805	170938
TE0001805	94.77039951	73715
TE0001806	62.08023047	106219
TE0001807	83.10442145	95670
TE0001808	102.8306192	70126
TE0001809	112.7245943	82816
TE0001810	161.619112	65048
TE0001811	55.95873429	95188
TE0001812	127.0229859	89620
TE0001813	100.2998562	73702
TE0001814	73.34269275	123227
TE0001815	166.0200725	59285
TE0001816	37.09451841	206637
TE0001817	46.60324821	193214
TE0001818	119.754175	92993
TE0001819	121.9369241	94521
TE0001820	99.67704803	93822
TE0001821	69.60397694	119690
TE0001822	127.5227902	81943
TE0001823	104.7111343	126339
TE0001824	105.9346978	87654
TE0001825	109.4056929	101917
TE0001826	184.9275622	78136
TE0001827	116.3419483	135810
TE0001828	274.0728366	35916
TE0001829	176.1864973	59840
TE0001830	100.1637888	86697
TE0001831	143.8077606	66979
TE0001832	71.09587291	172228
TE0001833	177.1584246	86811
TE0001834	132.6407386	82973
TE0001835	77.16715628	123226
TE0001836	73.27439225	161291
TE0001837	124.1015281	61382
TE0001838	130.2478303	103700
TE0001839	49.00062389	129831
TE0001840	165.8681198	70837
TE0000001	275.6086731	40539
TE0001841	68.16221216	102705
TE0001842	111.7372834	99103
TE0001843	72.61497871	100062
TE0001844	81.49165849	127375
TE0001845	109.6555085	96432
TE0001846	97.43570616	107242
TE0001847	154.5718675	119776
TE0001848	100.7413966	93742
TE0001849	106.9656304	103580
TE0001850	53.60070516	113450
TE0001851	83.41695963	91877
TE0001852	95.78524837	103636
TE0001853	84.80166517	109058
TE0001854	201.6302883	51954
TE0001855	115.1256811	68268
TE0001856	85.27372536	73413
TE0001857	87.44956411	115741
TE0001858	106.3819356	104028
TE0001859	75.51461516	117515
TE0001860	69.24279353	97239
TE0001861	90.95670358	105205
TE0001862	157.4124992	88742
TE0001863	152.4396604	95874
TE0001864	131.8218565	111326
TE0001865	212.5905425	46249
TE0001866	119.0256968	116863
TE0001867	49.53187055	132442
TE0001868	81.92814923	134668
TE0001869	70.36831254	149384
TE0001870	105.312713	70416
TE0001871	83.4726553	90438
TE0001872	95.97670154	64897
TE0001873	81.54972117	105619
TE0001874	94.11494511	106677
TE0001875	79.74731443	95138
TE0001876	185.6157413	79587
TE0001877	109.227145	125651
TE0001878	133.0863681	95695
TE0001879	97.71313482	78448
TE0001880	26.07963958	189554
TE0001881	56.96756531	162912
TE0001882	82.44171452	101183
TE0001883	65.83863425	79546
TE0001884	126.5074532	56486
TE0001885	91.22237945	91870
TE0001886	125.3041659	82192
TE0001887	86.40512325	112741
TE0001888	95.50495123	80889
TE0001889	52.43117626	106286
TE0001890	85.94952966	144045
TE0001891	128.0755611	91211
TE0001892	85.3597258	124581
TE0001893	96.27740121	110944
TE0001894	86.51509837	94083
TE0001895	191.4573477	73771
TE0001896	80.60467987	131243
TE0001897	141.4968175	115004
TE0001898	57.53993071	100737
TE0001899	34.9440803	143867
TE0001900	99.42666366	70988
TE0001901	138.8629614	63639
TE0001902	90.01673961	99166
TE0001903	57.03380071	168458
TE0001904	66.25075375	150913
TE0001905	95.5543761	133772
TE0001906	51.27219229	110793
TE0001907	99.94513032	98415
TE0001908	74.81477522	93535
TE0001909	65.69326364	139853
TE0001910	73.46989169	89095
TE0001911	61.75065264	126410
TE0001912	192.4377595	79249
TE0001913	75.66540309	98662
TE0001914	102.6844711	101398
TE0001915	88.55266289	105055
TE0001916	150.6956714	90560
TE0001917	98.00902796	107887
TE0001918	81.18728619	122481
TE0001919	57.53346038	179466
TE0001920	92.40151409	164059
TE0001921	108.6825659	91367
TE0001922	87.25328429	79393
TE0001923	107.5913689	106081
TE0001924	90.9137198	78558
TE0001925	88.01495327	133750
TE0001926	93.31218772	129893
TE0001927	162.7198735	51848
TE0001928	120.0414956	67959
TE0001929	69.97602572	124717
TE0001930	259.19369	58067
TE0001931	56.53231616	169358
TE0001932	80.90794113	104368
TE0001933	240.2569593	59309
TE0001934	80.61998699	83034
TE0001935	72.6763688	112690
TE0001936	90.68430386	90793
TE0001937	147.7507641	85718
TE0001938	40.71666205	177043
TE0001939	116.5541188	83520
TE0001940	82.82911024	109872
TE0001941	184.4089207	79321
TE0001942	148.9492215	91456
TE0001943	94.26193749	121487
TE0001944	112.2131255	99303
TE0001945	106.0332398	89471
TE0001946	51.7549971	120570
TE0001947	629.0359264	23743
TE0001948	73.28113386	118392
TE0001949	85.47829489	125247
TE0001950	60.07571575	114111
TE0001951	155.498493	68346
TE0001952	216.7910836	57602
TE0001953	111.1804124	58200
TE0001954	94.97920884	100283
TE0001955	91.26783186	73464
TE0001956	59.17972944	83826
TE0001957	42.14375814	196608
TE0001958	183.191214	60278
TE0001959	107.1730858	84357
TE0001960	89.24722309	121178
TE0001961	45.19659373	152777
TE0001962	137.1436005	92242
TE0001963	133.5878175	97845
TE0001964	191.6108103	41923
TE0001965	90.68166371	91218
TE0001966	42.83139566	129279
TE0001967	111.4883453	74519
TE0001968	86.38934324	72142
TE0001969	61.84429942	118137
TE0001970	72.70114341	143343
TE0001971	168.0980486	60827
TE0001972	58.98414584	138071
TE0001973	67.88256651	147079
TE0001974	97.38768694	134134
TE0001975	104.5543668	64773
TE0001976	150.96678	83835
TE0001977	71.59027151	81986
TE0001978	130.1670446	118172
TE0001979	87.40420707	102304
TE0001980	235.9857539	41836
TE0001981	69.03149515	173360
TE0001982	229.0135969	43907
TE0001983	66.91121602	135351
TE0001984	102.3245031	79802
TE0001985	59.20561074	100379
TE0001986	76.30831767	131371
TE0001987	82.11895036	93518
TE0001988	188.8148768	80017
TE0001989	182.5376314	85899
TE0001990	89.29766315	78011
TE0001991	235.5722411	48878
TE0001992	99.95201014	110440
TE0001993	77.90272903	139610
TE0001994	112.1695809	102370
TE0001995	90.89132938	97248
TE0001996	37.22943245	181147
TE0001997	152.5738708	67855
TE0001998	55.82010396	142549
TE0001999	233.0530535	43409
TE0002000	134.5812473	117850
TE0002001	89.15125158	151529
TE0002002	299.7935501	46016
TE0002003	134.4733488	72192
TE0002004	186.9068881	67188
TE0002005	60.30488	156455
TE0002006	64.34313208	102258
TE0002007	120.0937317	121197
TE0002008	66.56654878	112534
TE0002009	174.3920159	68135
TE0002010	114.15292	60136
TE0002011	118.7938302	106519
TE0002012	141.4620584	80927
TE0002013	308.5324875	31843
TE0002014	103.5359571	99577
TE0002015	161.0752591	88481
TE0002016	79.09678628	96057
TE0002017	117.840287	90049
TE0002018	140.5564517	97331
TE0002019	130.0311643	80220
TE0002020	41.88999324	134519
TE0002021	33.95680058	139863
TE0002022	77.21850316	129513
TE0002023	152.6799805	84273
TE0002024	115.0839165	118749
TE0002025	94.31659693	100380
TE0002026	90.46026982	93619
TE0002027	103.6863589	111465
TE0002028	30.87462202	165683
TE0002029	176.6709766	93583
TE0002030	109.3600776	83557
TE0002031	62.10160384	97516
TE0002032	84.90483527	148637
TE0002033	77.65303892	123547
TE0002034	59.76083575	158803
TE0002035	103.4223552	91925
TE0002036	101.902885	122288
TE0002037	95.19435156	80447
TE0002038	39.90140939	194339
TE0002039	125.4139766	74038
TE0002040	125.6587268	94880
TE0002041	318.6071632	64803
TE0002042	144.3058793	62626
TE0002043	96.56918837	100501
TE0002044	112.3882098	75588
TE0002045	133.7064862	60297
TE0002046	57.62555152	123296
TE0002047	139.7578688	100111
TE0002048	80.17099931	101170
TE0002049	278.4189091	42477
TE0002050	107.7122888	128198
TE0002051	99.33348789	120778
TE0002052	79.34863529	111489
TE0002053	64.51747597	98192
TE0002054	41.38232092	180971
TE0002055	180.8292603	61380
TE0002056	156.3496822	75051
TE0002057	68.38858905	124512
TE0002058	40.42106447	160023
TE0002059	403.0248626	36762
TE0002060	180.4654648	48038
TE0002061	191.7518013	65093
TE0002062	154.3335859	104267
TE0002063	180.9145541	72385
TE0002064	108.6303354	124943
TE0002065	58.20781715	106228
TE0002066	50.95661525	124606
TE0002067	64.44488755	145439
TE0002068	70.18397397	93111
TE0002069	180.0098384	77248
TE0002070	67.85883278	137369
TE0002071	69.93372435	162654
TE0002072	135.9410354	102977
TE0002073	122.6631006	75153
TE0002074	157.4793907	73268
TE0002075	30.59880899	154323
TE0002076	50.67327837	118376
TE0002077	161.5047045	82262
TE0002078	79.70721858	108955
TE0002079	83.84723644	78160
TE0002080	57.88922065	132624
TE0002081	69.95712224	94921
TE0002082	99.42000269	103966
TE0002083	80.02129338	126800
TE0002084	387.5684501	29401
TE0002085	202.6882969	81799
TE0002086	98.10875978	74237
TE0002087	61.39067787	137415
TE0002088	75.28173441	130442
TE0002089	42.30102365	162067
TE0002090	101.4734554	89246
TE0002091	69.57766287	140788
TE0002092	37.75169607	138113
TE0002093	64.12553553	107603
TE0002094	34.22757248	153762
TE0002095	59.82542113	163250
TE0002096	76.10880518	114921
TE0002097	151.2361319	92749
TE0002098	33.01122707	164335
TE0002099	98.80541031	98109
TE0002100	92.70634698	103309
TE0002101	149.3082648	61006
TE0002102	25.31835302	234174
TE0002103	66.82315835	110336
TE0002104	78.53696958	142198
TE0002105	87.1721069	162248
TE0002106	106.6162126	118920
TE0002107	72.14052879	138050
TE0002108	64.21048861	83748
TE0002109	110.8281036	97838
TE0002110	123.2849748	68585
TE0002111	93.77953079	73017
TE0002112	66.10780165	132113
TE0002113	128.3935093	74753
TE0002114	78.6226012	108596
TE0002115	60.28554883	139871
TE0002116	63.51991089	132867
TE0002117	68.9081923	153571
TE0002118	104.6600371	105085
TE0002119	143.8885956	60608
TE0002120	144.8516802	54814
TE0002121	86.92675745	81510
TE0002122	90.68141935	100863
TE0002123	111.571457	85443
TE0002124	73.65483568	144592
TE0002125	31.04321055	164358
TE0002126	137.5147856	97223
TE0002127	59.06906131	158743
TE0002128	55.7387272	88199
TE0002129	88.37732682	104864
TE0002130	173.9006778	63289
TE0002131	113.5678334	86823
TE0002132	210.8415962	53553
TE0002133	69.16653807	174969
TE0002134	98.25423142	80824
TE0002135	123.9016558	73497
TE0002136	250.2188652	49117
TE0002137	87.92149186	115453
TE0002138	109.6389538	129651
TE0002139	126.7992647	63651
TE0002140	52.98999774	159164
TE0002141	141.0953089	94220
TE0002142	104.9000035	86653
TE0002143	176.173542	73112
TE0002144	116.3214702	61704
TE0002145	110.0558593	84319
TE0002146	42.20942323	171194
TE0002147	67.4396991	91458
TE0002148	117.6539946	80571
TE0002149	92.54447467	118382
TE0002150	152.0741872	62868
TE0002151	135.4317644	70513
TE0002152	103.5192208	112326
TE0002153	101.616191	103020
TE0002154	57.59345794	118128
TE0002155	132.3007541	54104
TE0002156	79.89315881	107262
TE0002157	126.2467085	73674
TE0002158	105.3433993	68084
TE0002159	48.18255887	152192
TE0002160	90.68324507	122167
TE0002161	118.0999041	93890
TE0002162	224.1322847	40307
TE0002163	112.1321657	102084
TE0002164	175.5232485	63832
TE0002165	49.91991585	83662
TE0002166	141.3066077	68299
TE0002167	86.82274777	113787
TE0002168	55.26427014	89908
TE0002169	97.05033697	98079
TE0002170	173.9462371	80948
TE0002171	99.12036489	135056
TE0002172	93.77405794	78976
TE0002173	110.1707512	110336
TE0002174	101.4454078	105299
TE0002175	253.3096788	59749
TE0002176	106.7351683	107540
TE0002177	53.39668915	130480
TE0002178	73.16205929	119808
TE0002179	127.6885141	101385
TE0002180	94.80408298	106295
TE0002181	58.9832963	140867
TE0002182	179.3301882	57867
TE0002183	141.5926263	81262
TE0002184	72.50522281	127326
TE0002185	64.68883078	133850
TE0002186	104.6449941	114984
TE0002187	292.010859	41256
TE0002188	53.17004342	138200
TE0002189	127.0614652	128707
TE0002190	59.22110697	87175
TE0002191	107.9657341	92220
TE0002192	57.00475447	139027
TE0002193	89.40901747	73657
TE0002194	109.9524198	73560
TE0002195	233.8243795	53627
TE0002196	119.3718652	68584
TE0002197	133.1824948	100770
TE0002198	146.1256382	64630
TE0002199	94.01170903	69519
TE0002200	120.2854158	98593
TE0002201	115.7699372	104528
TE0002202	75.15907685	108281
TE0002203	50.22940694	135349
TE0002204	42.15267864	135199
TE0002205	73.46504169	116925
TE0002206	102.7816616	102277
TE0002207	70.21654074	148240
TE0002208	118.5676657	80107
TE0002209	82.69865571	154803
TE0002210	139.9559902	61350
TE0002211	191.1039785	66985
TE0002212	83.00129076	106914
TE0002213	106.403007	91254
TE0002214	107.6459488	68363
TE0002215	19.26057337	151631
TE0002216	58.53580888	78528
TE0002217	76.91294515	120717
TE0002218	51.35292957	126725
TE0002219	84.99214941	121010
TE0002220	109.7870641	95146
TE0002221	112.0864851	110123
TE0002222	48.51183479	106339
TE0002223	129.2292598	62174
TE0002224	99.66914283	94905
TE0002225	111.8476789	138103
TE0002226	68.14046169	146289
TE0002227	64.65977388	142758
TE0002228	421.8581984	31805
TE0002229	95.89627101	147037
TE0002230	110.0798286	84932
TE0002231	226.5447953	46333
TE0002232	137.8200162	52927
TE0002233	80.58927481	155615
TE0002234	167.5428545	85522
TE0002235	102.5531436	106692
TE0002236	61.47562654	109689
TE0002237	102.0578298	117794
TE0002238	92.77813923	82998
TE0002239	69.14082613	139832
TE0002240	81.0495538	164165
TE0002241	57.78785323	94840
TE0002242	155.6269096	70696
TE0002243	92.23520543	122038
TE0002244	131.6390438	49657
TE0002245	227.4798415	49731
TE0002246	714.2326733	16160
TE0002247	110.4431343	88709
TE0002248	221.7548038	61306
TE0002249	156.886387	56314
TE0002250	502.496463	21911
TE0002251	167.7791011	82282
TE0002252	337.9366106	46380
TE0002253	153.7856604	78203
TE0002254	57.63345682	171947
TE0002255	86.05368798	146476
TE0002256	83.30036534	99086
TE0002257	189.4663648	56087
TE0002258	70.08401115	97249
TE0002259	110.2813825	76906
TE0002260	172.5300292	73928
TE0002261	106.8056753	120664
TE0002262	163.8260759	78540
TE0002263	206.8499964	42219
TE0002264	69.58352626	159818
TE0002265	121.007533	102349
TE0002266	83.45574055	124448
TE0002267	73.37849818	166944
TE0002268	60.0899565	101160
TE0002269	110.5166267	68444
TE0002270	58.30089633	112012
TE0002271	93.85718438	92889
TE0002272	71.25027211	110248
TE0002273	57.03648645	153372
TE0002274	33.98041743	182305
TE0002275	116.4754145	87755
TE0002276	99.05651565	74935
TE0002277	129.6858989	89780
TE0002278	127.5278434	107117
TE0002279	186.8745272	78001
TE0002280	105.9598784	106227
TE0002281	40.07342045	148460
TE0002282	256.484404	43088
TE0002283	90.65891049	109848
TE0002284	193.1143289	51658
TE0002285	98.46374862	120423
TE0002286	261.6866963	52256
TE0002287	69.10900181	100191
TE0002288	150.2196072	72402
TE0002289	67.72241544	142616
TE0002290	60.8665517	121193
TE0002291	76.53302807	115311
TE0002292	88.80610426	133546
TE0002293	145.2325981	84459
TE0002294	47.63607044	140148
TE0002295	72.91747254	178377
TE0002296	108.0412468	85534
TE0002297	106.8451316	125739
TE0002298	95.22974164	121419
TE0002299	103.9066764	86109
TE0002300	159.2312223	45839
TE0002301	55.5452762	179432
TE0002302	87.91775595	113224
TE0002303	159.7407249	72587
TE0002304	72.90905341	189089
TE0002305	105.2087922	111235
TE0002306	88.24862148	133295
TE0002307	149.4546192	73985
TE0002308	111.3957179	84444
TE0002309	96.73952955	133447
TE0002310	98.91330112	109690
TE0002311	137.9256409	55622
TE0002312	38.46588287	145191
TE0002313	76.57033559	81559
TE0002314	215.3704857	62607
TE0002315	172.4889053	51601
TE0002316	153.0913354	98954
TE0002317	65.93202058	162255
TE0002318	88.40848971	113031
TE0002319	242.7826219	52526
TE0002320	91.68153164	123893
TE0002321	73.11169593	150095
TE0002322	51.0432333	130987
TE0002323	422.6383835	33801
TE0002324	44.10529145	70699
TE0002325	125.4646174	86469
TE0002326	59.34828228	109127
TE0002327	148.1148429	83070
TE0002328	147.9702647	70354
TE0002329	84.60827863	152634
TE0002330	167.2654459	68918
TE0002331	112.0501791	91592
TE0002332	100.0398854	95273
TE0002333	125.6105679	67601
TE0002334	91.51796778	80700
TE0002335	128.915509	109775
TE0002336	43.49336109	117188
TE0002337	119.6571677	110433
TE0002338	132.8080106	58123
TE0002339	108.0327018	69354
TE0002340	73.14360622	141888
TE0002341	82.29313527	87243
TE0002342	53.5204138	108652
TE0002343	57.76444278	179311
TE0002344	216.0413034	44161
TE0002345	164.7854314	85334
TE0002346	48.96387101	114368
TE0002347	143.2543863	76887
TE0002348	183.9795139	44518
TE0002349	106.4271107	112959
TE0002350	91.81517016	116215
TE0002351	158.6491803	61000
TE0002352	102.506874	111653
TE0002353	148.9485238	91110
TE0002354	135.4283572	80015
TE0002355	101.0279056	107792
TE0002356	99.24351639	134570
TE0002357	81.97549299	113845
TE0002358	170.3043356	78466
TE0002359	64.57200438	115118
TE0002360	117.1006234	119674
TE0002361	119.210259	63008
TE0002362	62.24071793	99843
TE0002363	154.4480099	88815
TE0002364	125.1704163	68362
TE0002365	106.9626421	83115
TE0002366	48.23154569	112047
TE0002367	59.24719137	126752
TE0002368	184.5336121	62180
TE0002369	110.444939	101542
TE0002370	92.52203583	77374
TE0002371	96.1822006	94138
TE0002372	131.1335155	77961
TE0002373	130.0430535	88959
TE0002374	122.2960533	119492
TE0002375	82.13130043	123305
TE0002376	73.07700849	135089
TE0002377	204.4910711	56334
TE0002378	91.06908802	110627
TE0002379	103.3267155	101241
TE0002380	75.87266873	82305
TE0002381	181.060583	65662
TE0002382	122.4422236	96060
TE0002383	33.12462849	151410
TE0002384	74.62190623	122787
TE0002385	119.4273215	105609
TE0002386	105.6847328	95132
TE0002387	36.45888069	154149
TE0002388	221.3928191	50746
TE0002389	87.69765345	90942
TE0002390	100.8902141	92899
TE0002391	136.6688114	90142
TE0002392	620.895669	30547
TE0002393	64.25865189	141472
TE0002394	65.38435397	161843
TE0002395	104.7257264	133334
TE0002396	76.49918841	133072
TE0002397	123.7291615	97416
TE0002398	211.7340739	69132
TE0002399	47.60634555	163453
TE0002400	147.5845561	64336
TE0002401	50.32368635	144121
TE0002402	65.35363715	126019
TE0002403	181.847064	63896
TE0002404	61.80281931	140602
TE0002405	25.83378363	225778
TE0002406	107.0486018	85861
TE0002407	108.0100099	96704
TE0002408	99.41965697	69614
TE0002409	83.78311025	124395
TE0002410	102.3925933	100017
TE0002411	118.1462473	78716
TE0002412	188.1157415	78036
TE0002413	106.8436715	116268
TE0002414	75.25448228	114841
TE0002415	88.46918949	86464
TE0002416	115.9880466	134857
TE0002417	119.3736539	97039
TE0002418	144.5146537	73906
TE0002419	84.70124122	103930
TE0002420	72.68779789	136796
TE0002421	71.06674292	120657
TE0002422	91.38194982	111046
TE0002423	51.23943089	152449
TE0002424	96.445434	89378
TE0002425	118.0903228	108699
TE0002426	90.91115562	96866
TE0002427	152.7591076	106230
TE0002428	68.9602145	101444
TE0002429	158.0699458	58817
TE0002430	141.5667773	96440
TE0002431	76.22429392	116169
TE0002432	50.54453035	168402
TE0002433	308.116154	38294
TE0002434	68.92768411	105454
TE0002435	122.7540534	112191
TE0002436	83.28641711	116875
TE0002437	118.0548226	104227
TE0002438	82.96338654	124162
TE0002439	84.50486019	80038
TE0002440	111.4093698	102521
TE0002441	444.9834432	35333
TE0002442	58.23628603	75908
TE0002443	89.92468272	130249
TE0002444	96.89695298	92812
TE0002445	64.00493864	94763
TE0002446	46.67531208	101017
TE0002447	32.94924643	155260
TE0002448	202.4992484	49895
TE0002449	132.3336322	62452
TE0002450	51.04838662	168497
TE0002451	76.51397751	131640
TE0002452	106.1214233	117391
TE0002453	81.68561301	81810
TE0002454	212.0295688	60875
TE0002455	116.4794114	140806
TE0002456	58.95604152	157899
TE0002457	92.32100388	108061
TE0002458	111.0254307	103615
TE0002459	89.94701342	76057
TE0002460	175.2650736	56871
TE0002461	151.2750596	64546
TE0002462	139.2725442	79455
TE0002463	87.90033759	136260
TE0002464	95.70553388	148377
TE0002465	165.3245771	58168
TE0002466	41.76414796	117031
TE0002467	106.8163836	75832
TE0002468	78.25569095	127615
TE0002469	124.4591002	118876
TE0002470	48.55223399	136348
TE0002471	112.19488	90743
TE0002472	118.6810746	117065
TE0002473	75.73500588	109693
TE0002474	178.2367242	78150
TE0002475	68.39869023	139567
TE0002476	78.87337357	84003
TE0002477	71.24426317	129209
TE0002478	102.4179439	105172
TE0002479	115.632449	90197
TE0002480	89.50835864	95171
TE0002481	137.1262615	68865
TE0002482	68.38460264	90535
TE0002483	109.3609606	121088
TE0002484	83.69766281	136232
TE0002485	96.53463217	116207
TE0002486	101.7971636	125865
TE0002487	59.63892492	105629
TE0002488	102.3593377	101342
TE0002489	81.04916598	105093
TE0002490	44.78357554	191568
TE0002491	79.07123405	104655
TE0002492	140.0826194	81821
TE0002493	141.9660764	93740
TE0002494	80.97826743	165742
TE0002495	245.4627516	37666
TE0002496	69.30518703	127761
TE0002497	174.7444116	55069
TE0002498	149.7061052	104289
TE0002499	188.7226408	47653
TE0002500	73.92695204	104096
TE0002501	115.5839785	65362
TE0002502	295.9732949	38195
TE0002503	142.3637653	94451
TE0002504	53.61445047	163704
TE0002505	138.9568185	92007
TE0002506	74.84791968	114742
TE0002507	60.63355308	91926
TE0002508	134.3678479	90445
TE0002509	43.64895887	123712
TE0002510	145.4511873	86627
TE0002511	161.471926	53644
TE0002512	162.7057711	73990
TE0002513	87.28222054	110892
TE0002514	621.0784887	17098
TE0002515	150.6276216	64131
TE0002516	126.8949857	101729
TE0002517	41.51019974	150298
TE0002518	66.19413646	172899
TE0002519	105.3451043	87220
TE0002520	66.74180147	113130
TE0002521	278.5385812	57191
TE0002522	50.50840328	109362
TE0002523	57.36262524	145023
TE0002524	80.76655584	117904
TE0002525	76.0083934	139157
TE0002526	63.48262833	151914
TE0002527	77.50770699	132023
TE0002528	109.2802559	92519
TE0002529	114.6308484	83570
TE0002530	68.05257221	129422
TE0002531	86.1735266	96308
TE0002532	99.87729358	87200
TE0002533	273.8761163	52630
TE0002534	49.11066589	130772
TE0002535	56.60511364	105600
TE0002536	108.0311709	68782
TE0002537	115.0095845	114247
TE0002538	118.6201599	139306
TE0002539	142.5183327	66957
TE0002540	205.8881187	42849
TE0002541	180.7808511	85394
TE0002542	91.7726142	94465
TE0002543	183.1679977	68245
TE0002544	58.74045084	111659
TE0002545	78.56026755	109437
TE0002546	210.4921093	56776
TE0002547	185.6561996	70093
TE0002548	250.929719	59319
TE0002549	105.2122681	113041
TE0002550	100.1853522	79848
TE0002551	124.0848892	99141
TE0002552	185.4174894	45582
TE0002553	112.9068729	71644
TE0002554	138.6378126	54897
TE0002555	120.7984378	72717
TE0002556	96.27125657	120845
TE0002557	115.6976687	100843
TE0002558	133.3028058	72066
TE0002559	219.0083524	56391
TE0002560	59.65217573	95968
TE0002561	155.4273433	78169
TE0002562	63.20158231	123364
TE0002563	89.04410982	84539
TE0002564	152.1665175	67020
TE0002565	175.1109418	44618
TE0002566	104.0784103	93100
TE0002567	64.14670216	118335
TE0002568	107.1070387	120050
TE0002569	80.58331561	84654
TE0002570	113.9092355	89286
TE0002571	118.8847556	109411
TE0002572	47.3661384	140649
TE0002573	85.16198542	119733
TE0002574	72.16508018	93918
TE0002575	63.36247984	109104
TE0002576	169.8412497	78677
TE0002577	56.91592046	85990
TE0002578	45.71026285	160511
TE0002579	95.47372714	120143
TE0002580	87.7378132	125361
TE0002581	97.86676678	119865
TE0002582	153.668318	67824
TE0002583	114.6280091	89021
TE0002584	68.00610512	188039
TE0002585	213.7231642	69124
TE0002586	65.78041698	130174
TE0002587	78.88911566	127394
TE0002588	111.0859652	117978
TE0002589	74.46898762	127304
TE0002590	76.77659245	112955
TE0002591	86.41694816	132923
TE0002592	69.11577795	102282
