SID	zhi_lbp1	zhi_lbp2	zhi_lbp3	zhi_lbp4	zhi_lbp5	zhi_hog1	zhi_hog2	zhi_hog3	zhi_hog4	zhi_hog5	zhi_contrast	zhi_dissimilarity	zhi_homogeneity	zhi_energy	zhi_correlation	zhi_entropy
TE0002356	48058	15076	20755	16340	34341	594694	30748	853	185	55	64.92401353	2.423622247	0.789430847	0.729232465	0.805867876	6.624563191
TE0002357	42180	11772	17369	13703	28821	458407	26112	777	161	57	82.40968496	2.658175846	0.778836495	0.704033951	0.843119527	6.792511122
TE0002358	27174	7860	12030	9498	21904	454953	23055	945	166	77	35.95978148	1.370613557	0.863282566	0.795683728	0.774495906	6.318342423
TE0002359	37080	11809	17707	13982	34540	474943	22529	546	87	45	46.73611319	1.74367279	0.811922883	0.719755305	0.841609058	6.451611103
TE0002360	43833	13761	18145	14775	29160	555416	35208	1072	185	67	72.70729357	2.487281977	0.795811055	0.740746156	0.783590059	6.691433933
TE0002361	21634	7329	9299	7798	16948	315979	16888	516	133	42	45.6682867	1.719040606	0.834657764	0.769345192	0.829677152	6.560269353
TE0002362	32982	11613	16003	12210	27035	387340	19972	547	110	28	71.24264521	2.50854091	0.774639246	0.699882629	0.848301619	6.794560021
TE0002363	34314	9702	12755	10817	21227	469520	28428	830	124	58	63.06064555	2.229930916	0.821072831	0.775303352	0.742489338	6.557743939
TE0002364	25540	7611	10005	7641	17565	362635	19225	683	143	39	57.6950595	1.931478822	0.834596633	0.777203926	0.762535126	6.265683489
TE0002365	29930	9352	12204	9744	21885	399901	26091	677	146	55	49.90670085	1.97683719	0.818621218	0.755840275	0.729930217	6.321093575
TE0002366	37219	11441	16788	12649	33950	355353	24497	592	57	39	58.74812594	2.286455538	0.764346494	0.644106146	0.851081252	6.501288305
TE0002367	42270	13223	21140	15333	34786	472827	26677	696	95	42	59.54844611	2.115239328	0.786596496	0.689133951	0.854227592	6.567742984
TE0002368	23920	6666	9275	7318	15001	402592	16546	655	125	67	42.91780141	1.421527448	0.869076549	0.81761524	0.853283952	6.811567381
TE0002369	34750	11810	16602	13480	24900	479605	24704	946	133	52	67.83316055	2.239147849	0.808103511	0.749637349	0.81970688	6.833341279
TE0002370	29923	8506	11513	8615	18817	344945	19244	599	84	33	61.87877664	2.150719984	0.80924164	0.74132858	0.812591462	6.677801017
TE0002371	36910	10275	13465	9507	23981	406718	24268	689	152	65	69.28627519	2.43163736	0.79754089	0.72879849	0.763879028	6.524707949
TE0002372	28125	8819	12344	10164	18509	423968	20825	1115	168	72	58.62020908	2.035497229	0.829426517	0.780709786	0.802503732	6.724703932
TE0002373	30805	9796	13307	11780	23271	434043	25478	1027	138	42	50.82376586	1.866959534	0.825822148	0.759302719	0.80924023	6.617663269
TE0002374	37447	13607	21699	15535	31204	594508	30344	1375	212	96	48.50750179	1.561683434	0.843731235	0.765063292	0.848414572	6.659595974
TE0002375	39119	12898	19383	16532	35373	466428	25479	752	92	53	49.31824056	1.835353789	0.799150971	0.691774613	0.847271757	6.470921589
TE0002376	49656	16839	19613	16668	32313	540428	29687	869	172	56	93.14190662	3.201233934	0.750968948	0.697676232	0.785750071	6.718457805
TE0002377	18964	6487	9474	6989	14420	403197	18855	1035	144	75	44.13675513	1.488525219	0.874504909	0.833179589	0.784863764	6.688567179
TE0002378	42075	11866	15300	12307	29079	449468	29273	753	132	56	70.33821692	2.628862741	0.777988081	0.709302089	0.777611752	6.535094622
TE0002379	33537	11428	16394	12704	27178	468876	22844	659	79	22	44.41349333	1.707650909	0.82412717	0.746480604	0.794832529	6.359243629
TE0002380	29206	9941	12045	10234	20879	363336	21105	406	46	19	60.67111579	2.485723428	0.784123941	0.731934582	0.737319113	6.4433996
TE0002381	25686	7322	9888	7516	15250	464008	19096	720	186	46	45.9467198	1.546184877	0.8673627	0.830021781	0.82053995	6.673336523
TE0002382	30954	11045	15261	13135	25665	445453	20796	979	235	69	46.92910028	1.780297083	0.815202212	0.745095582	0.838455066	6.547085938
TE0002383	47161	17327	24255	18107	44560	422862	25114	489	63	50	55.18258883	2.392736042	0.717155813	0.593018118	0.860995833	6.357379026
TE0002384	42560	14687	20818	14755	29967	506258	25664	890	122	46	71.59932164	2.27383407	0.787481482	0.716529042	0.874447598	6.988045408
TE0002385	34941	12683	17275	12635	28075	483482	26723	955	214	60	60.20109394	2.031389575	0.817865784	0.745864195	0.830334721	6.769041267
TE0002386	31014	12452	15632	12082	23952	475957	21914	917	122	50	53.67146713	1.835092488	0.823942265	0.763126603	0.859834884	6.864141597
TE0002387	49670	16060	24361	18885	45173	434286	28395	541	65	33	63.01452337	2.563916926	0.719189098	0.593880183	0.825951896	6.338315489
TE0002388	19620	5670	7319	5683	12454	380458	15346	662	200	72	62.95126074	1.63971405	0.882473941	0.83970134	0.862951731	6.965247659
TE0002389	29929	11021	15262	11541	23189	394821	18586	569	59	37	54.62374013	1.970491207	0.807910484	0.73278741	0.866337854	6.70570993
TE0002390	33134	11325	13909	11578	22953	404038	25389	713	81	51	67.10855391	2.34354385	0.793932704	0.732587786	0.826684668	6.767603105
TE0002391	33924	10414	13686	10189	21929	461156	27760	1062	163	71	62.29828667	2.170306307	0.820203974	0.767267118	0.793400869	6.696844009
TE0002392	11643	3745	4827	3629	6703	565311	11137	1048	263	95	15.15055052	0.51555439	0.952503896	0.933571596	0.793602179	6.567641349
TE0002393	48194	16191	21770	18776	36541	524897	32251	691	126	44	81.23565544	2.673684211	0.768113744	0.683702634	0.844938421	6.88239325
TE0002394	53218	16971	26180	20437	45037	579688	32470	793	98	40	58.67036126	2.218361868	0.774125076	0.67519661	0.818038852	6.446595675
TE0002395	47609	14195	20891	16865	33774	641983	41148	1483	155	86	79.14678229	2.405838706	0.812814047	0.750940817	0.81569799	6.780522525
TE0002396	47036	15967	20294	15894	33881	554513	29402	825	116	45	73.00962455	2.506685646	0.785308683	0.71444088	0.847127488	6.770531358
TE0002397	34836	10612	15272	11489	25207	466589	22722	709	130	62	51.16663237	1.971502058	0.813285047	0.75147828	0.84143457	6.672190853
TE0002398	26902	6989	9919	7805	17517	478578	20294	1079	154	70	34.36318689	1.242707955	0.879501273	0.827744533	0.78585536	6.334545588
TE0002399	56027	17597	25155	19763	44911	565730	31604	854	130	29	71.46917507	2.62700014	0.75093854	0.658953798	0.822032282	6.541615145
TE0002400	24506	7316	9050	7501	15963	348252	19911	863	130	42	58.42818266	2.063849042	0.829158958	0.781817555	0.764329804	6.60745397
TE0002401	44685	15251	23577	18871	41737	473985	29468	642	84	46	66.55933738	2.301644706	0.76135009	0.647770402	0.861640491	6.435073441
TE0002402	43434	13861	19106	15737	33881	440804	27836	701	86	49	67.21668946	2.511860062	0.759237747	0.670528334	0.827549556	6.567135527
TE0002403	22610	7302	9922	7500	16562	410247	18303	853	158	63	37.66098754	1.491714858	0.86031184	0.814446308	0.744494772	6.364406153
TE0002404	46875	14449	21239	18131	39908	492917	30160	678	117	36	66.09035518	2.392314995	0.768813183	0.668842251	0.828781212	6.618891006
TE0002405	64884	23596	37539	29670	70089	595298	38327	643	82	42	51.1663965	2.041993912	0.727917098	0.564629957	0.884091393	6.414044069
TE0002406	27563	9755	14100	11495	22948	430057	18869	491	96	37	42.34765878	1.520439636	0.843152767	0.763998499	0.824032012	6.366382535
TE0002407	32046	10074	16049	11588	26947	426564	21680	655	137	28	44.7603535	1.708574722	0.82157857	0.73499639	0.803876431	6.351715825
TE0002408	21108	7960	11442	8455	20649	355694	12796	315	49	20	23.43281443	1.059999743	0.85639319	0.773078779	0.872796753	6.25037642
TE0002409	42015	14384	20348	15885	31763	505389	30192	602	152	47	67.33354498	2.423304057	0.782286425	0.712089764	0.841058773	6.75406211
TE0002410	37736	10768	15226	10856	25431	469520	30592	931	123	62	66.74790154	2.210219687	0.815488269	0.74938589	0.797658885	6.702224436
TE0002411	26566	8643	12894	8409	22204	362788	21640	792	112	66	48.48282918	1.751694348	0.830278058	0.749860176	0.848725932	6.708003056
TE0002412	27964	8114	11421	8811	21726	467305	25999	1237	248	121	35.22628525	1.435594633	0.863590036	0.805168541	0.778935842	6.382538555
TE0002413	41532	12122	17758	13964	30892	504067	31160	957	126	72	67.71884843	2.362025467	0.797894863	0.730406098	0.835996457	6.799117241
TE0002414	37684	12457	18609	14184	31907	430906	22711	647	110	36	60.43120579	2.154947435	0.783606566	0.68892022	0.863015385	6.648124753
TE0002415	28412	10070	14161	10937	22884	356565	21134	606	79	48	57.87955971	2.110719547	0.795284884	0.721850418	0.81994354	6.616286707
TE0002416	45791	16327	23295	18377	31067	641285	34065	1506	188	116	55.9437882	1.872580679	0.819162114	0.752459203	0.840731361	6.721961793
TE0002417	35598	10253	13882	12284	25022	480279	29020	817	118	66	57.47377717	2.167794228	0.813244184	0.759102606	0.759104773	6.493121962
TE0002418	24981	7985	11674	9478	19788	450019	22875	901	157	60	54.76138333	1.694781504	0.861165306	0.804282637	0.85920175	6.871190147
TE0002419	32528	12537	17300	14017	27548	428351	20607	463	104	25	50.15663004	1.984533197	0.791392736	0.714252706	0.867454135	6.632816815
TE0002420	50318	14101	20311	15999	36067	550393	32598	770	117	51	66.78574188	2.306037246	0.792606162	0.704489731	0.799063778	6.371160923
TE0002421	40179	12958	20741	12775	34004	506401	29000	941	154	48	55.20082028	1.981570559	0.804980128	0.721849968	0.797353754	6.438374266
TE0002422	41010	12768	16623	13785	26860	456857	26885	857	140	46	75.64569269	2.670580805	0.774874958	0.712047121	0.848704885	6.824155894
TE0002423	47205	17322	23606	21197	43119	503704	26653	604	101	55	53.32432298	2.093008942	0.757611862	0.647156197	0.879061141	6.601516877
TE0002424	28498	10754	13894	11746	24486	436949	17388	458	50	51	34.98492114	1.63687591	0.820264257	0.760563859	0.778561648	6.139775353
TE0002425	41774	12103	16433	12329	26060	617688	36285	1650	288	108	56.80384456	1.938521681	0.835131967	0.78777635	0.730294399	6.325170476
TE0002426	32707	11787	14920	12974	24478	422984	19228	783	184	53	49.15792864	1.888441664	0.800791998	0.73029034	0.880465865	6.804059283
TE0002427	36105	12104	17303	13726	26992	552573	32160	1244	185	116	51.17675448	1.823438076	0.835125587	0.772421009	0.815923263	6.63845188
TE0002428	40654	11830	14570	11255	23135	399228	22109	1245	163	75	93.89079676	3.076963606	0.758999527	0.70157696	0.820547705	6.738533393
TE0002429	22732	6392	9110	7103	13480	373259	18134	877	136	39	53.32405838	1.651008043	0.860546465	0.815666811	0.809116245	6.787063844
TE0002430	36217	12128	14460	11156	22479	527857	28168	1021	163	71	60.32824382	2.167808673	0.823705731	0.780098671	0.762687914	6.634060677
TE0002431	40659	13892	18179	14075	29364	478235	26236	791	131	47	60.47058683	2.361335878	0.777415186	0.709029231	0.7703005	6.264779928
TE0002432	58009	18133	24684	19539	48037	559722	31384	719	80	43	66.99664902	2.725712438	0.734187424	0.64742668	0.776992172	6.291634158
TE0002433	15546	4682	5445	4135	8486	403658	14703	1145	248	69	44.69521902	1.25465828	0.91043909	0.884648643	0.793869439	6.879189041
TE0002434	32107	10535	18140	13106	31566	362784	19642	632	115	38	43.41998543	1.589736683	0.800140429	0.672328495	0.890996093	6.615851695
TE0002435	35565	12085	18980	14717	30844	564500	26018	904	138	64	37.0476051	1.460768286	0.839208293	0.765622955	0.838576343	6.51108897
TE0002436	41661	13581	16444	13385	31804	460516	29566	552	108	37	60.67746661	2.541963588	0.766816909	0.701708479	0.717026557	6.263967003
TE0002437	33901	12199	16619	13333	28175	499479	24134	586	142	53	42.19235296	1.698994626	0.823235379	0.75458673	0.82742238	6.481515076
TE0002438	45024	13351	19803	14180	31804	499731	28061	842	78	56	65.23587733	2.135353719	0.797879779	0.708669713	0.869816732	6.907761799
TE0002439	28787	8685	11185	8395	22986	339878	19612	498	88	50	58.99802785	2.253894433	0.794274352	0.726507987	0.700212154	6.135681314
TE0002440	37818	10983	14010	12326	27384	453009	27431	1295	307	70	55.62294681	2.042358816	0.80726434	0.735408108	0.725255872	6.187495655
TE0002441	14433	4142	4751	3969	8038	458140	20121	1071	95	93	30.6829478	1.123003502	0.918948226	0.903783273	0.731139043	6.643433657
TE0002442	24361	8843	12752	9141	20811	294561	15527	409	35	22	49.71796976	1.824881552	0.802722045	0.705959925	0.879659518	6.759089289
TE0002443	44958	15061	22132	16900	31198	553059	31747	1217	179	76	70.19236165	2.264941655	0.794917339	0.722285674	0.826114356	6.767150678
TE0002444	32112	11636	14457	11463	23144	454594	24397	755	131	48	52.82568277	1.988010453	0.82044482	0.758309047	0.831394908	6.682807154
TE0002445	33063	10496	13704	10710	26790	360560	19237	512	115	33	57.03457459	2.264762423	0.775133698	0.693495278	0.761383691	6.21332234
TE0002446	35478	11827	16457	11991	25264	338697	20136	507	36	21	83.49163307	2.813183052	0.741412358	0.655334168	0.848644796	6.82686575
TE0002447	50284	17316	23346	18431	45883	422963	26096	484	53	35	60.04512274	2.449173223	0.713896132	0.583236941	0.820464128	6.173812046
TE0002448	18929	5758	7147	5964	12097	382412	14602	797	160	63	53.78197381	1.702070447	0.874157507	0.842850391	0.814512808	6.928043717
TE0002449	20673	7326	10129	7480	16844	339152	13127	377	71	28	34.76947772	1.312938967	0.856152907	0.785791705	0.885740371	6.592688607
TE0002450	59336	18628	25045	20805	44683	516862	31143	706	106	39	82.20493477	3.044460564	0.718594516	0.618670166	0.839028787	6.689243183
TE0002451	42856	15633	20274	16646	36231	480300	30283	720	83	48	64.17127205	2.542462594	0.756985861	0.681293943	0.782518239	6.42926495
TE0002452	41307	13906	18307	14342	29529	541320	28749	962	111	70	61.73996783	2.19794987	0.802897836	0.740636744	0.799316837	6.598096597
TE0002453	29981	9178	12475	9521	20655	337960	19382	589	63	26	69.48789147	2.629303694	0.777166719	0.716486417	0.730919732	6.435710657
TE0002454	20572	6760	10177	7398	15968	462539	16156	632	113	80	30.67056701	1.056784814	0.894993854	0.844330009	0.886702975	6.879761094
TE0002455	53084	15396	19538	16169	36619	611146	43424	1037	111	58	70.3170245	2.651887474	0.782252031	0.725055837	0.72145417	6.435691231
TE0002456	56665	18162	24186	18992	39894	530250	30350	594	92	44	85.83257276	3.268356136	0.717523435	0.644621235	0.772693872	6.511923394
TE0002457	41140	12393	15770	12313	26445	488289	26580	886	170	45	68.13537607	2.403022449	0.796982626	0.736091194	0.795313585	6.67582495
TE0002458	35797	12104	16878	13237	25599	573271	27277	779	133	46	66.4736415	2.130013433	0.82707954	0.782446261	0.809398893	6.863654445
TE0002459	27731	9073	11143	8754	19356	341700	15805	413	74	28	66.06902811	2.562892355	0.782474763	0.735200456	0.765464446	6.472214004
TE0002460	22897	6701	8455	6791	12027	408736	17060	847	172	55	55.55573261	1.695075984	0.867444951	0.831334144	0.817170178	6.860028705
TE0002461	22680	8512	11457	8121	13776	383535	17382	682	116	45	56.65308836	1.745904643	0.849760335	0.800695091	0.82348253	6.850381977
TE0002462	30745	9615	12119	9843	17133	492768	26730	1251	189	54	57.07287581	1.856089696	0.847098852	0.805819596	0.726329121	6.479921154
TE0002463	48634	16135	20920	16905	33666	528141	32064	951	112	62	72.03092893	2.637812989	0.765017615	0.69654317	0.82169523	6.722260343
TE0002464	52091	17665	22329	19405	36887	630141	37943	1145	180	56	73.33015895	2.650852167	0.776072175	0.719383641	0.772641067	6.619220356
TE0002465	18785	7359	9917	7182	14925	368363	13680	533	112	37	31.86433033	1.238314167	0.865085063	0.814706229	0.879201916	6.717045916
TE0002466	34869	11674	18734	14318	37436	356777	21708	499	62	34	35.96192385	1.555203575	0.786030858	0.631196506	0.842913514	6.053955195
TE0002467	26954	8800	10761	9524	19793	362807	21781	597	90	42	46.85022962	1.981550382	0.811764358	0.754870768	0.789376037	6.433458287
TE0002468	43692	15095	19687	15431	33710	467959	25724	733	127	43	73.16916394	2.653187889	0.753710953	0.680836137	0.838104084	6.696428479
TE0002469	43980	13392	18790	14964	27750	629220	39821	1423	236	61	72.03199501	2.178258958	0.829261123	0.772275678	0.782968513	6.749854121
TE0002470	51048	14383	19270	15144	36503	486720	26600	727	101	40	71.74524263	2.757627624	0.748007331	0.671726518	0.766503605	6.270871826
TE0002471	30256	10458	15847	11324	22858	521718	20962	549	84	35	43.56597399	1.575818627	0.849031316	0.792662977	0.838340163	6.673533692
TE0002472	40657	13654	18833	14782	29139	547430	28913	1473	258	104	61.62491429	2.185354102	0.805530516	0.74637584	0.777227678	6.59148446
TE0002473	38674	13594	16283	13680	27462	419539	21536	935	209	41	72.0891057	2.847544683	0.751577382	0.692892685	0.772108794	6.543129429
TE0002474	30792	9393	11774	9619	16572	531361	31927	1240	129	75	68.00222027	2.08176661	0.851390698	0.821050618	0.727319754	6.714181318
TE0002475	46709	14522	20194	17023	41119	453800	28362	744	113	65	52.86605305	2.243319806	0.758240401	0.647863496	0.830896156	6.346774905
TE0002476	25707	9995	14097	11045	23159	346852	17175	374	68	31	44.38645422	1.668052874	0.806818968	0.724854061	0.874242861	6.674134988
TE0002477	49589	14215	18738	14656	32011	481234	31045	817	90	30	92.08303354	3.242842421	0.737583312	0.676966564	0.723152635	6.472209152
TE0002478	37907	11534	15584	13212	26935	424529	30282	863	123	71	66.17886544	2.312726597	0.79405767	0.715158046	0.828035928	6.70288213
TE0002479	30371	10814	14689	12544	21779	479777	24433	824	117	46	59.52440905	1.973858058	0.830325389	0.777753518	0.811197389	6.763968987
TE0002480	33471	10800	13961	11182	25757	473355	20500	579	101	51	40.26352274	1.742207375	0.823786263	0.762000032	0.794465764	6.350031573
TE0002481	23136	8856	11703	9216	15954	442184	20585	903	168	47	51.38451826	1.613779495	0.86148322	0.814704628	0.807638171	6.608364638
TE0002482	29487	10424	13275	11430	25919	357248	19675	511	66	41	45.93169101	2.125085954	0.77523537	0.704795321	0.764254136	6.223277105
TE0002483	43194	12951	17693	14639	32611	562525	32388	988	197	62	52.45326448	1.825003002	0.829332542	0.747103905	0.849364408	6.627506837
TE0002484	43703	15757	22086	18331	36355	537878	28482	984	159	64	50.09009514	1.908761956	0.789397087	0.70449127	0.874269261	6.745069864
TE0002485	43628	12611	17634	13865	28469	506163	29362	859	96	64	67.59909925	2.385761035	0.793832738	0.727554045	0.815330047	6.648824735
TE0002486	45108	14140	19924	15834	30859	549958	29942	1147	147	62	67.52694203	2.342635928	0.796262667	0.72703991	0.801958505	6.643543129
TE0002487	36644	12870	16727	13266	26122	412239	20732	662	90	32	60.33145667	2.272562107	0.772645843	0.701137523	0.849776665	6.546847556
TE0002488	34440	11682	16654	13104	25462	521573	27989	1205	276	81	55.66034233	1.862659723	0.826933093	0.767980922	0.810431003	6.652217017
TE0002489	38192	13332	17509	13181	22879	515411	26009	797	109	50	77.72674691	2.55248902	0.798087366	0.754754499	0.827974953	6.921578139
TE0002490	64498	22166	27826	24512	52566	645457	31492	582	84	31	67.95733161	2.659393458	0.734313715	0.649818831	0.81813509	6.497804374
