SID	fissure_cnnPC1	fissure_cnnPC2	fissure_cnnPC3	fissure_cnnPC4	fissure_cnnPC5	fissure_cnnPC6	fissure_cnnPC7	fissure_cnnPC8	fissure_cnnPC9	fissure_cnnPC10
TE0001211	-23.326706	6.3181295	11.585789	17.273962	7.136954	-7.4147477	7.839486	-5.685923	3.306118	3.6005297
TE0001212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001213	-24.262869	-15.308251	-3.4125276	7.144784	-3.6759088	-5.378755	4.4404645	2.0660138	3.6558216	-3.1553943
TE0001214	-10.195697	0.9471463	-6.8571787	12.436088	-0.92125696	3.305917	9.173426	-5.7265844	2.8843527	0.073735364
TE0001215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001221	9.509201	-2.5981903	-27.004025	-12.582049	-12.966171	-5.1387653	-1.6610134	-10.384194	2.6590502	0.55790985
TE0001222	-35.586323	-3.0227282	-0.97463346	-7.2044377	-5.997007	12.266596	0.002358285	-4.2580924	-7.689715	8.790481
TE0001223	-21.698282	18.283598	-12.418548	-2.0034945	-8.379229	3.4736109	-5.4093	6.569358	-3.719967	14.304234
TE0001224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001225	16.554485	2.8840404	-12.867224	-10.553538	-23.831789	1.7063282	-3.0790567	-9.163582	-7.733737	2.4829752
TE0001226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001228	-9.905326	-28.115349	-5.961846	1.5941901	-10.222615	-9.278932	-3.1798885	4.969733	7.0003877	-4.634251
TE0001229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001230	-21.065935	22.272444	-5.393259	-2.6199353	10.285054	-4.059188	-10.746764	4.071558	15.872041	-0.47289127
TE0001231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001235	-31.854212	-19.023458	4.079078	-4.4953017	4.627711	6.612068	-0.6116448	12.592078	12.383826	0.35151786
TE0001236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001238	25.504908	-7.5841994	-33.426258	17.42537	1.7599121	4.9526615	-12.7050905	1.3799369	-9.843801	-1.9055836
TE0001239	-13.918006	-18.85952	5.549894	11.647953	-8.950688	0.48157004	-13.767206	4.31619	1.9636177	4.7435036
TE0001240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001241	-20.566586	7.220232	20.249104	-3.4575036	-8.291761	-5.9458594	-0.15932469	-1.0739826	-6.176086	-4.737809
TE0001242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001243	9.839835	-17.410307	-20.568829	15.472889	5.1152835	7.697215	0.4249681	6.3254604	-2.5194285	-0.75760925
TE0001244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001246	-5.526006	-8.477563	-17.320747	-3.1609442	-12.250964	-7.743855	7.893374	-13.94632	3.244557	-1.4299835
TE0001247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001248	-26.232317	4.6556	-9.312008	-2.9307632	-5.9551263	7.2066255	7.73325	4.8062143	-9.393594	4.047066
TE0001249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001250	-13.376663	9.800203	0.34931675	-8.472594	11.802848	4.28352	15.44052	2.6759098	1.1275518	-0.17661586
TE0001251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001252	-37.611416	9.4295635	0.38600367	-13.432847	-4.103001	4.191263	-1.2492796	10.70585	0.21797007	11.54796
TE0001253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001256	-5.0094676	11.5661125	-10.701755	6.253752	0.8675266	-3.3737192	6.3978367	-0.6397589	-5.093831	-0.9913145
TE0001257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001261	-3.2606676	25.99195	3.7634468	16.35072	6.5413194	-0.540848	7.0376744	4.7942276	4.4943333	-3.3963077
TE0001262	22.6068	-20.934855	-1.4940675	-4.6369762	-5.261734	7.797419	27.08896	11.292097	6.7396336	-7.2882338
TE0001263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001266	-18.010464	-4.2919497	-8.308357	11.364419	-17.929495	-9.305182	5.805193	-4.0661397	-6.9150276	0.5047897
TE0001267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001270	-31.183275	-7.965151	-11.407759	10.171127	-13.052914	1.6016998	-9.1627035	-5.5982614	-0.45886824	-3.0972667
TE0001271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001273	13.60658	-11.850998	-13.627795	0.2332241	-6.4284024	0.64663625	3.9435706	-14.832191	-6.0579305	0.5987053
TE0001274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001275	43.935776	-9.856195	13.487214	2.9807124	-1.4862257	-5.653526	-5.3358617	10.619842	0.20439135	-1.0424595
TE0001276	45.391644	-15.012494	6.0933146	-24.498112	-14.01988	18.653704	6.9988403	4.5258274	3.1836822	0.122707956
TE0001277	9.609992	-17.644491	9.933511	-3.528552	-1.7943405	-5.455894	-1.1025863	12.9764805	-7.085869	11.214297
TE0001278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001279	-8.04557	8.3808365	5.2014117	11.3151045	-11.8334	-0.06501409	3.571145	4.425155	-8.0806	0.6842765
TE0001280	-25.889454	-8.625221	-1.4838502	1.5677307	-11.707103	5.125239	1.105208	3.459988	-5.5800023	-0.19595617
TE0001281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001283	-42.734055	5.0084863	-1.2325761	7.352472	10.489984	7.9257593	-6.86963	-2.1857665	-3.6352391	-1.837295
TE0001284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001285	0.9790072	-26.5092	-7.5473504	3.123865	3.8962018	-3.2323382	7.100139	-9.088337	17.76529	-7.6813397
TE0001286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001287	-2.4542398	-4.6757426	5.7389464	10.630574	15.571777	14.323673	7.645602	0.8486582	-7.9974027	2.4075115
TE0001288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001290	20.022459	0.9160366	11.146555	21.958315	-7.7663484	-4.152643	-13.291231	6.8995857	-0.4500903	-7.111834
TE0001291	30.7376	1.27357	17.834156	6.2118225	-2.851887	2.7476249	10.404284	2.1472354	-5.9850545	7.0553513
TE0001292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001293	-29.265917	0.54951495	10.236659	2.273483	1.1566342	-16.82028	-4.2977037	-3.9215844	-3.0498245	-3.3851585
TE0001294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001296	-15.209308	-9.261441	-14.090618	-0.42479876	2.7636113	13.155556	-1.2207365	-7.728704	4.983329	6.7528186
TE0001297	9.93369	-29.665787	-32.958202	4.985488	-0.5392863	27.183813	-9.266383	-14.851239	2.3569183	4.1889434
TE0001298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001299	1.2094922	-20.188086	9.929768	-1.8841885	-4.5116763	-3.7533238	5.242794	6.7361	-5.4242163	-4.269299
TE0001300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001303	19.624832	-10.81884	11.333214	-23.986408	-7.2540364	8.093583	8.5850525	-2.3884227	-2.0240896	8.205386
TE0001304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001305	-3.959784	-12.852309	8.498983	3.0679655	8.243979	-12.370761	18.694551	-4.7171297	11.195569	-2.6061454
TE0001306	11.987619	-18.797842	-9.191487	2.198843	-9.301357	6.4285645	6.723611	14.339422	-3.6783273	-1.8455379
TE0001307	23.766449	-16.34698	17.147945	25.483454	-8.309328	2.3066106	-8.75107	14.285755	0.73633265	8.146447
TE0001308	-8.30285	-25.08077	-2.4365444	11.610668	-11.787721	3.207627	6.3611717	12.158464	3.0362623	-4.7188935
TE0001309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001312	7.1268435	-1.3109802	-30.748205	-13.4516115	-16.456697	-4.0656815	2.2256694	-5.698003	-3.2298276	3.45844
TE0001313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001316	-28.76657	-18.826172	-4.169383	4.0836897	-10.680789	-0.6407028	1.8618639	0.2793144	0.5382026	-3.4321992
TE0001317	44.652187	-6.8298507	6.2969575	-19.809814	14.887693	-9.425346	-6.8535523	-0.67591345	-5.1305747	4.124701
TE0001318	7.4540915	-14.448754	-25.50529	5.092541	-14.35785	-1.3960029	-0.75682396	-13.793818	2.5845158	0.20886093
TE0001319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001321	44.697937	16.37164	0.9944134	12.504715	3.3240204	-8.885006	38.029633	6.8762965	-2.4480429	-2.4543805
TE0001322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001324	-19.238075	26.092806	-2.0639026	15.822028	6.6104193	6.090002	-7.8146443	11.196267	4.4989786	2.6729038
TE0001325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001329	-17.364723	-1.5830022	-0.34940732	0.5722896	-6.075003	-10.328219	4.2427087	5.0747013	-1.1177309	-4.5228353
TE0001330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001333	-27.602781	-4.131657	-14.531452	-3.045968	-2.3281796	5.7760754	1.1026442	-4.338498	-5.3090343	5.5338254
TE0001334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001335	10.121219	16.294342	-5.3558764	3.654899	-4.2571163	14.422876	-10.673398	0.405904	8.613211	2.6969512
TE0001336	2.9828167	25.703592	9.734573	12.100488	-8.23946	-6.129094	3.4643562	-11.77613	11.618649	-5.2034774
TE0001337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001339	-2.6588688	-15.702133	14.722717	0.20812018	-6.742887	-0.48207748	0.6205483	8.40629	0.021519996	4.881956
TE0001340	-40.038876	-2.2528586	-2.432053	4.3995037	-8.460318	1.4789436	-4.526057	0.14884059	-1.7710698	5.0341463
TE0001341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001342	18.65433	25.913658	7.2239265	-1.9461161	-10.282627	-1.7031969	-1.1660956	8.8745775	-10.149453	-0.7138683
TE0001343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001345	33.31174	-10.011236	-1.8862514	17.568981	-20.562464	3.8234217	-1.1225252	-0.10243989	1.0681909	-6.1453986
TE0001346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001348	8.527662	4.993244	5.7118835	8.028303	-4.847122	-15.30067	12.826712	-8.851773	8.312528	-3.72685
TE0001349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001353	-9.9205065	-1.1935875	-5.0119505	24.318544	-1.7451836	-8.061538	-2.321752	3.6571157	-3.8655617	5.979669
TE0001354	43.386765	-24.100538	-12.297128	6.6773477	0.24084303	-3.7791753	-11.765623	8.21849	5.1493516	-1.8918278
TE0001355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001361	46.02977	-5.838323	2.5990405	1.5392587	3.2994099	-13.78698	-11.724848	11.469921	-7.052943	-19.293951
TE0001362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001365	-26.140146	-23.874504	-12.637294	-9.935737	-4.752381	5.642099	0.93400043	-3.480815	-6.8978047	-7.9835386
TE0001366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001368	18.609959	13.823178	19.625904	4.078399	-6.2246375	17.972954	-11.8488655	-2.8147268	-1.9729002	-4.868154
TE0001369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001374	-18.985086	-6.502044	-19.347038	10.223532	-18.026056	11.127439	-1.4469029	-2.6332684	-8.176084	3.6792247
TE0001375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001377	-12.315971	-2.4796016	17.622757	0.43338245	-4.6917925	-5.0465093	15.504056	2.174692	-1.2611456	2.350146
TE0001378	-17.988792	0.6069615	3.8584585	1.6324944	11.34525	5.257278	-6.8491325	-0.5019909	-7.2520986	-8.529532
TE0001379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001381	-13.035318	-25.019793	9.0623665	6.715788	-13.353679	1.0347443	-1.3535917	5.155024	9.835162	-1.6283015
TE0001382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001385	24.144268	3.1275232	-12.131547	-10.714071	-2.8558714	-7.732311	9.915089	-4.3452325	4.2551155	1.6624715
TE0001386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001387	14.179627	-0.44883898	25.71825	5.0666265	6.517111	-18.969994	-13.539748	-14.211712	0.3259854	-1.9919873
TE0001388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001393	4.9083743	-10.863613	-5.7210727	18.993427	-8.412795	-13.091704	1.9640161	-0.48235592	-2.1935074	-4.310487
TE0001394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001398	-12.928886	-16.889551	16.434244	10.579906	7.785926	0.43791714	-6.99992	13.266093	-3.1119444	2.4185925
TE0001399	21.28407	-4.4924364	-7.4347773	-5.172912	-11.270107	-7.2358556	-3.1394548	-2.5811086	9.326169	-12.611501
TE0001400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001401	-9.022038	9.069602	-6.464681	17.542303	4.4563155	-17.45145	2.7746875	-4.236726	-1.1810614	-14.097653
TE0001402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001404	15.429793	35.228813	16.285706	-0.7215051	-13.820721	15.158051	-9.290409	3.5744927	0.36391488	-9.78315
TE0001405	2.9900424	-20.14758	-13.25474	7.580726	-5.855758	-11.159438	6.5686326	2.9161508	6.308812	-1.8266064
TE0001406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001408	-9.694807	4.616998	-20.381084	-11.266025	7.158263	-1.9545598	1.5034218	-2.2348897	-3.1246376	-0.010000757
TE0001409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001414	-14.836177	-15.198346	8.929459	4.4084783	6.0318217	1.5910541	-4.4790206	12.767371	-1.2600799	-3.173804
TE0001415	-7.365132	18.58431	10.106899	-4.4299345	-3.698084	-16.342255	-7.2721157	-5.708353	-1.6937217	-7.9725056
TE0001416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001420	13.689582	-17.615551	27.883724	1.3100694	5.1644444	6.2256684	-17.21257	-8.353725	0.33389378	9.005609
TE0001421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001422	41.12945	-0.49684602	1.723846	51.084373	-0.8694036	-11.160769	-20.377195	2.326525	11.229117	10.402722
TE0001423	54.151154	13.8558235	-4.26222	31.001564	-2.6268456	5.4791255	-0.26380968	-5.306434	4.482519	3.873083
TE0001424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001430	4.7143545	-25.632412	-8.295456	20.093145	-13.647223	-3.814865	-10.404431	4.6232	0.06975849	1.7052612
TE0001431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001435	-28.33783	10.421578	6.7047415	1.194421	2.8830116	-7.436858	1.3548543	1.3043872	-1.398098	1.1597306
TE0001436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001438	28.473967	-26.666079	-23.096132	-21.125305	20.89412	5.069697	4.565589	7.825021	4.972369	6.568888
TE0001439	35.7353	-16.993738	6.490891	-8.784405	-20.914618	0.97276235	-15.059742	-14.825987	8.822282	-3.2861197
TE0001440	-29.780846	12.170211	-11.038396	-2.1555736	4.7836914	8.869912	-3.04138	1.2445545	-3.6128495	-1.4973873
TE0001441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001444	2.9191453	-17.33993	-33.571995	4.2241187	-4.3900137	-12.530462	-3.0030484	-4.2562475	-9.394481	-5.200893
TE0001445	-1.5776922	-17.60361	0.06313637	-3.2831585	2.659823	2.7128105	-7.27352	10.39275	-8.116981	7.014801
TE0001446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001447	-18.762226	-18.6956	3.7123356	-15.0457535	5.0962205	-3.8976007	4.0076523	12.715603	-3.0689812	5.4533777
TE0001448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001449	-22.201408	17.370033	-6.9808097	-4.2850795	2.7545736	-11.731528	-6.858766	12.026174	5.1581583	-3.1512594
TE0001450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001451	-10.353875	33.143864	-2.2184043	14.659275	4.1950064	4.812065	-13.92148	9.923325	6.5614953	-5.5753126
TE0001452	25.839615	9.7791605	4.4516973	-4.625479	7.655055	5.8512273	5.646436	4.3431215	-11.504168	-8.078323
TE0001453	-34.298412	16.61968	15.94985	-3.7598238	-1.4049466	13.657955	-13.155939	-2.488274	3.3880284	-6.4660087
TE0001454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001457	14.7689	-27.911749	-6.2658052	-4.682688	-2.893211	12.887479	3.2799149	5.6921372	7.2239895	-1.3917301
TE0001458	4.9678	-21.143631	11.467346	-17.080898	5.7683825	-1.8405656	0.082599	16.448647	8.383135	3.200884
TE0001459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001460	15.056501	-21.315872	-7.4803596	-21.267939	7.5548754	-13.666282	4.5950227	4.1899943	-2.8742716	7.932575
TE0001461	-31.669937	0.5734169	11.804839	-9.372935	0.18164353	-7.4183464	2.1504369	-0.7066883	-2.1873071	4.0338106
TE0001462	-22.128792	-1.6304071	-4.085931	-1.421438	-7.6861095	-3.222039	4.873936	-2.3263195	-3.7166905	-2.3407507
TE0001463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001466	-22.057348	-21.754032	-1.3196954	1.5305083	-1.9311142	1.5243793	5.4281983	3.8118489	7.2855496	0.6075103
TE0001467	23.114704	-13.707945	-5.908427	23.625784	15.50407	5.3585253	-0.2672656	5.818717	-9.145322	-2.6783853
TE0001468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001474	10.666534	17.730223	26.331457	17.840572	0.3615681	-8.492129	-3.9035068	-11.001489	-6.3069673	0.7589511
TE0001475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001485	30.82133	-3.5499485	6.781306	-12.138527	-1.289175	-6.4053617	9.996626	-4.442025	-1.9449435	9.382053
TE0001486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001489	-6.5045123	4.5783567	28.267948	-1.6295365	-4.436542	-2.046042	2.9238634	-6.9234776	-6.930025	-4.3656344
TE0001490	-10.189429	-12.517287	-6.085563	2.251566	-2.456649	-7.7439623	7.320172	-5.477646	3.412888	-4.1279273
TE0001491	-31.648655	-17.469551	7.6143775	-0.70345515	3.8035007	5.161447	3.188422	9.8890705	11.103826	-2.6314526
TE0001492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001494	-20.793552	-3.8502448	12.151093	5.969655	-4.2463055	3.1945693	5.6857257	7.52584	-2.8065379	3.9226785
TE0001495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001496	-24.289165	-5.3318195	4.2914305	-4.4949007	13.245523	14.760862	12.006378	-4.205157	-5.4059267	-5.773795
TE0001497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001499	-9.39425	-11.793993	-12.558699	-4.1231046	0.34434053	4.865037	3.640808	-3.505478	-4.621921	1.6833417
TE0001500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001503	13.025256	5.884071	17.837036	-28.74801	2.8294194	2.8455684	10.693267	-12.897683	-4.834123	-8.178411
TE0001504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
