SID	tai_lbp1	tai_lbp2	tai_lbp3	tai_lbp4	tai_lbp5	tai_hog1	tai_hog2	tai_hog3	tai_hog4	tai_hog5	tai_contrast	tai_dissimilarity	tai_homogeneity	tai_energy	tai_correlation	tai_entropy
TE0002699	21769	7101	10212	8053	23600	379771	22120	1247	172	70	73.13859178	2.112458376	0.833810445	0.778915653	0.79720582	6.701164856
TE0002700	27362	11848	17473	14574	39909	442417	24192	995	116	55	65.91070324	2.068868106	0.803498183	0.708135438	0.898870748	6.83160378
TE0002701	21116	6375	6897	5674	11954	321953	21922	772	57	32	110.0079638	3.119885551	0.8201819	0.799713664	0.68840945	6.930594164
TE0002702	22267	6937	10580	8246	26784	474944	25713	1511	250	106	56.30149579	1.661050136	0.869923538	0.813268876	0.812429468	6.771136197
TE0002703	32235	10602	13957	11648	36044	400699	20925	1052	94	50	79.43709889	2.452934331	0.773017815	0.693878989	0.826691379	6.583714167
TE0002704	31260	8724	10416	8016	27358	517819	26385	2143	311	92	100.8843676	2.584866682	0.828542549	0.793037664	0.725392002	6.528684834
TE0002705	42266	11726	11872	9143	28994	495244	23498	1400	145	57	122.0459759	3.780914275	0.761341438	0.736216282	0.727783455	6.741214862
TE0002706	42397	13994	17917	13819	38946	543412	30651	1597	172	78	126.7499896	3.361537501	0.76763173	0.71582842	0.770334889	6.759002869
TE0002707	35434	12716	18492	14195	43866	461673	26657	1340	148	70	99.40536159	2.627320897	0.778277878	0.685154413	0.853947227	6.864228568
TE0002708	38775	10921	11949	8857	29870	551388	31899	1731	149	58	140.0656858	3.452904015	0.80828987	0.771154449	0.773156298	7.160237948
TE0002709	45335	12233	10457	7728	19325	471673	30248	959	90	40	169.0129849	4.493080865	0.750345742	0.730519337	0.602553317	6.70180507
TE0002710	35154	11300	15133	11921	40755	511559	24853	1191	161	76	80.5543302	2.304939431	0.805687223	0.735526728	0.846635108	6.64995849
TE0002711	25176	8070	8419	6739	19019	371989	17686	1207	143	43	114.8167281	3.13904602	0.802022283	0.772121822	0.610033268	6.562334466
TE0002712	33962	9363	13176	11454	30005	337533	24709	554	47	37	86.43847415	2.90156253	0.765478732	0.665702791	0.822907705	6.74406419
TE0002713	30637	11195	12830	10781	27728	382567	22938	1056	156	65	86.31627075	2.776410429	0.76873648	0.712486279	0.718396513	6.318063062
TE0002714	32138	9605	11363	9519	24088	421723	26285	920	94	42	136.956799	3.483170311	0.787410881	0.747737663	0.790988687	7.008388346
TE0002715	28198	9283	12472	9675	27298	387346	24573	1175	174	75	117.9313771	3.13962534	0.791705847	0.732351787	0.835931205	7.112370121
TE0002716	24196	7010	8582	6858	17101	417672	25705	1067	176	70	84.61871308	2.462152006	0.845067501	0.815351346	0.794852816	7.032732949
TE0002717	51505	15532	16623	13228	37440	532202	26377	1453	105	59	138.299852	4.132864343	0.720108362	0.685020566	0.647898137	6.417406827
TE0002718	32497	11566	15330	11781	32205	409579	19688	892	66	47	67.27302071	2.472680363	0.772455053	0.705155544	0.70044087	6.103915024
TE0002719	34805	10396	12564	9780	28802	424186	23747	982	101	48	114.2682205	3.279448702	0.772537918	0.721671148	0.719933974	6.613916641
TE0002720	46909	16000	18108	14621	40284	499980	27856	1105	96	55	100.2241894	3.263107674	0.731049601	0.674029339	0.665586505	6.091752365
TE0002721	26224	7429	8902	6505	22027	379039	21928	1250	132	59	123.8259652	3.195360163	0.805441661	0.771880953	0.784267643	6.872927847
TE0002722	30755	8282	7026	5205	15046	490281	30426	1479	180	84	153.9471535	3.700961758	0.836455129	0.818655285	0.747766711	7.168860031
TE0002723	20257	6694	10588	7834	32842	413522	19886	1188	211	82	61.61737902	1.62019944	0.862962576	0.779251434	0.868791784	7.02070091
TE0002724	30002	9205	12306	9531	32066	488371	27835	1245	163	57	84.59163301	2.294209594	0.832823705	0.770933348	0.815977749	6.896242881
TE0002725	31584	9618	13309	9829	33872	569115	31334	1810	260	121	89.93627721	2.191073261	0.851540837	0.789977333	0.753236937	6.670277441
TE0002726	39628	14364	21259	14529	44301	463944	27108	861	100	62	110.7072885	3.142093021	0.751246887	0.660436679	0.833009473	6.735170686
TE0002727	47433	14901	17669	13817	40738	493506	23678	1045	123	48	116.9360125	3.645355906	0.722185056	0.670968644	0.758478481	6.477385536
TE0002728	54884	16423	20147	15629	48773	607758	31446	1753	223	97	114.8351279	3.239351264	0.754546132	0.686279494	0.769099823	6.614466936
TE0002729	22173	7897	9964	7605	22075	393432	19265	1120	183	72	95.3256581	2.446102838	0.830859695	0.787634917	0.814641066	7.013273327
TE0002730	37665	12719	16900	12897	39946	475356	28649	1298	158	60	115.0549454	2.950309931	0.776727103	0.701836881	0.781541914	6.705247963
TE0002731	21120	7011	7909	6142	17436	320351	19703	703	136	36	91.37862434	2.824459209	0.812000223	0.774509735	0.743526533	6.755195248
TE0002732	20157	6135	6588	4517	16010	496451	26304	1812	213	100	103.6430594	2.348039771	0.887225388	0.862081721	0.7099696	7.232198713
TE0002733	31339	10020	12272	10219	27642	405861	22613	1019	79	52	99.28133125	3.012873281	0.777403415	0.730647938	0.785792854	6.646284852
TE0002734	31021	10821	15968	13921	35893	341218	19810	587	100	31	90.78984455	2.760288123	0.741480916	0.636723935	0.821365666	6.491402636
TE0002735	18672	6886	9797	7329	16646	305095	17739	706	69	67	57.89271403	1.922673953	0.826564396	0.773050884	0.837923555	6.80321809
TE0002736	32668	10301	12366	9677	27732	406588	19900	1025	108	59	106.4282463	3.141499331	0.771003976	0.71930456	0.721499289	6.491988274
TE0002737	19808	5422	5977	4422	15878	470273	24707	2093	242	106	81.15738809	2.105232906	0.883131478	0.857517275	0.705387662	6.943807888
TE0002738	31958	9609	10498	8414	24471	399498	22920	749	100	39	90.39153315	3.027253739	0.7816545	0.738513281	0.735808232	6.570531443
TE0002739	36340	11377	14962	12260	33630	479887	29777	1122	112	50	95.73689329	2.746460301	0.787348282	0.72913559	0.724402992	6.236217811
TE0002740	35258	14376	22329	17145	48662	490155	27217	832	63	52	72.54874629	2.298672485	0.778731407	0.671456481	0.904229675	7.025208333
TE0002741	42032	14214	18803	14378	44339	496448	26629	1548	186	69	100.0669367	3.012891336	0.753341153	0.682296196	0.864717366	6.861673941
TE0002742	35411	11175	14716	11221	36847	704491	39492	2168	221	124	81.54918762	2.172824257	0.858016623	0.807353859	0.771718661	6.833959306
TE0002743	24610	10810	17151	12682	33298	354242	19669	479	44	29	49.18573975	1.729038848	0.792871831	0.680038645	0.877724187	6.669200677
TE0002744	32956	11925	16299	12779	36456	378534	22111	839	79	35	70.00357411	2.560929506	0.744061578	0.660434659	0.84251586	6.409304123
TE0002745	33396	10191	13376	10187	33008	429652	25520	1445	174	49	104.4524515	2.778485025	0.786725643	0.722202643	0.687040052	6.302214026
TE0002746	29840	9536	11648	8845	28180	443277	26525	1578	140	62	95.288138	2.783830543	0.80912302	0.756168522	0.77722582	6.841444552
TE0002747	34200	10380	14220	11061	35229	401952	23019	1185	150	78	97.94355886	2.85866546	0.769071756	0.694939387	0.723131061	6.148266912
TE0002748	23037	7358	9285	6937	19614	341875	19722	1115	126	42	106.2183803	2.60035734	0.820223969	0.765400549	0.664660186	6.225113987
TE0002749	30737	9500	13497	10437	34768	511466	27479	1478	196	56	73.70970209	2.216306281	0.828660668	0.76868992	0.815114802	6.690052203
TE0002750	29804	9294	12511	10090	28199	439019	27391	1220	156	70	91.61484355	2.62290177	0.810148098	0.756058366	0.821944912	6.925203813
TE0002751	45807	13282	15710	11676	39392	583335	27816	1545	220	92	94.16866722	3.028362859	0.778036268	0.736409479	0.818009887	6.883446244
TE0002752	31869	9647	13853	10328	35458	482335	27262	1187	99	65	95.10537518	2.527591578	0.819897984	0.74936967	0.805705025	6.942867207
TE0002753	46295	14335	14670	12079	33016	456926	21917	963	78	41	152.6280015	4.401137015	0.708815069	0.672707996	0.641649935	6.313638292
TE0002754	40492	15622	20977	17062	43485	417547	23972	647	56	38	95.79569464	3.05971473	0.717172689	0.615565775	0.879553067	6.700645833
TE0002755	27055	7300	7035	5428	13876	362970	21182	960	80	44	117.0555036	3.288781269	0.807623397	0.786613001	0.630165558	6.608390001
TE0002756	26649	8833	12908	9963	31881	338292	21687	724	97	55	89.84673173	2.580928625	0.782638371	0.692199821	0.789208863	6.311027602
TE0002757	29657	8493	9352	7322	25652	545054	30820	2035	180	89	118.1195772	2.749398396	0.849767494	0.811311624	0.756773959	7.04550545
TE0002758	36415	11902	12189	9999	25052	369008	20420	724	82	24	129.6701766	4.234401299	0.7203481	0.687541989	0.696778805	6.594293402
TE0002759	30869	10714	14885	11766	33844	382106	26427	913	63	27	100.2512607	2.944499055	0.769780025	0.685539548	0.866569049	6.978226412
TE0002760	43968	12819	13754	10800	29910	714634	44191	1964	191	96	152.1934847	3.397082489	0.826793093	0.79662942	0.746767511	7.081455299
TE0002761	47380	13868	15870	12711	38869	480360	25462	1318	177	67	132.9903352	3.877999949	0.724726355	0.671904634	0.691215875	6.358520574
TE0002762	30669	9836	12372	10770	26187	319748	17937	786	85	24	128.8035871	3.552320625	0.732968409	0.670174931	0.634218586	6.089563435
TE0002763	28253	8826	12197	8630	29765	385944	20452	1025	129	42	111.8648334	2.844878816	0.792589226	0.729556892	0.816845267	6.881026288
TE0002764	13306	4209	5022	3804	13559	415271	17979	1609	168	105	64.47948809	1.567248468	0.905838619	0.880789504	0.769459143	6.883450508
TE0002765	55473	16726	18062	14204	39902	491932	29461	916	103	38	128.4273647	4.066532792	0.699841522	0.643621296	0.633407884	6.32462446
TE0002766	37596	12456	14434	11072	32977	418331	24008	772	84	37	116.104197	3.596730448	0.744303224	0.687777328	0.808796776	6.829719754
TE0002767	34238	11399	16568	12836	37500	428721	25837	1079	150	81	91.07623269	2.643878712	0.775944608	0.690502405	0.749898921	6.360934312
TE0002768	33103	11838	16179	12817	37197	428135	27482	1375	104	68	107.6380291	2.771316526	0.777758057	0.69693612	0.804960211	6.779696195
TE0002769	35006	9688	9746	7918	22286	412670	23136	1418	131	45	114.0785338	3.376920024	0.770337655	0.737093886	0.483429608	6.119655857
TE0002770	23880	7247	9585	8080	21925	304820	16592	729	42	35	94.34606906	2.732087227	0.789467301	0.729759092	0.692642647	6.315048043
TE0002771	34778	9634	8859	6663	18743	461147	25980	1485	176	47	127.0976895	3.28872307	0.798709022	0.775332187	0.53575637	6.363676415
TE0002772	32876	10135	17706	11947	45209	475875	28965	1090	110	48	85.22120637	2.384619548	0.811120157	0.708041361	0.842514608	6.919913346
TE0002773	54728	16760	20981	16993	51899	573041	31304	1360	129	46	120.8834688	3.577259684	0.730086505	0.659013504	0.813777957	6.543048102
TE0002774	44835	12836	14120	10786	31560	471474	24943	1563	130	40	150.9044135	4.198673359	0.732031399	0.693060326	0.712960183	6.600220024
TE0002775	54023	15719	18717	14608	44642	513711	30320	1259	121	43	130.0304918	3.92157377	0.709413857	0.651883233	0.716313207	6.394064818
TE0002776	41759	11459	12092	9420	28215	513488	29209	1396	168	59	112.7403481	3.270980706	0.779695641	0.746769151	0.628294668	6.36737731
TE0002777	27330	9506	14805	11387	34000	375957	24781	893	82	47	61.97844547	2.119853819	0.79309128	0.701668997	0.861885446	6.574454355
TE0002778	17551	5460	6604	4909	15925	366561	21865	1315	125	68	76.68115791	2.031972818	0.863034746	0.829531123	0.723978458	6.676992483
TE0002779	30282	14182	18979	13820	32223	399696	25233	691	81	35	76.33738016	2.379381271	0.772782791	0.683403363	0.871381491	6.83561541
TE0002780	13891	5406	7873	6136	18207	348585	18300	888	137	73	46.97168897	1.479194242	0.877899289	0.82449846	0.795522024	6.566875368
TE0002781	22883	7131	9219	7151	23956	495529	25822	2813	463	91	75.30127825	1.850225976	0.869548319	0.8243659	0.69345674	6.610907352
TE0002782	20762	5897	7156	4965	18885	490859	25979	1872	224	114	81.06852569	1.885584571	0.889636147	0.853022026	0.633633769	6.571467259
TE0002783	38947	15115	19000	16473	39554	390520	22748	694	73	37	98.18332861	3.283872796	0.703785395	0.620380728	0.817219067	6.475503242
TE0002784	27718	9807	12365	9496	25995	310004	17111	600	63	29	102.8036529	3.16438273	0.743048832	0.678922365	0.760636121	6.612583297
TE0002785	31993	10147	11077	8509	25459	460152	23512	1623	151	76	117.5145287	3.16912749	0.801834422	0.764653249	0.776756275	6.880241708
TE0002786	66641	19265	22886	17278	48645	629699	39057	1152	85	39	140.8126953	4.457276879	0.703076987	0.653167417	0.781739712	6.850074931
TE0002787	43974	14312	18050	14732	45796	525416	27999	1472	140	66	96.53300619	2.980302303	0.757493823	0.687650862	0.886557006	6.98368104
TE0002788	43401	14134	18846	15601	38149	466298	30476	526	75	46	108.5858154	3.330374016	0.743923684	0.668828788	0.817857176	6.873509416
TE0002789	48147	15566	22124	18162	51688	431453	27402	778	89	34	108.5985139	3.544365931	0.685465483	0.579600201	0.784100441	6.282136559
TE0002790	27676	10044	13161	10893	25353	304872	16725	374	51	34	101.8476695	3.253988895	0.735703569	0.666893444	0.844934209	6.712495798
TE0002791	49843	14419	16008	11922	34186	532020	30302	1257	129	52	146.4168458	4.287512117	0.739667483	0.703100195	0.78977009	6.959436649
TE0002792	22631	6091	5965	4322	16365	507751	27595	2390	272	75	95.19594658	2.091471089	0.880093188	0.855583923	0.598226624	6.468729041
TE0002793	42772	12146	14935	11490	36463	571406	35919	1576	154	65	117.0649102	3.194030205	0.793395901	0.742898937	0.78016509	6.856157888
TE0002794	48157	14552	21317	16434	56048	547844	35386	1686	179	49	108.061496	2.970781791	0.765856393	0.659791665	0.888371031	6.889862427
TE0002795	39977	10576	11642	8580	28678	488297	24053	1584	192	62	123.7759285	3.5643757	0.770851302	0.741914033	0.747016221	6.685705491
TE0002796	47597	15568	19538	15239	45107	509193	26932	1198	142	51	130.7541728	3.836652927	0.724298973	0.662555497	0.86304322	7.028473397
TE0002797	32892	10393	13572	10061	30913	431175	23260	1047	97	46	81.77427734	2.630419983	0.786097403	0.729564696	0.787359758	6.544560681
TE0002798	52588	14492	16396	12192	39101	595540	30117	1362	175	70	113.2140153	3.602988506	0.753702441	0.717403797	0.740348554	6.609262439
TE0002799	23291	8402	12306	10655	28769	341562	20553	618	98	49	77.55620826	2.362017766	0.797269648	0.716273025	0.867584047	6.930114591
TE0002800	27966	9167	11535	9122	28482	359145	18299	1043	134	54	73.15337098	2.468833371	0.779039856	0.72062909	0.788380242	6.360321298
TE0002801	29707	10432	12358	10030	26100	304380	15739	554	57	30	99.1921324	3.70617592	0.709978012	0.658293731	0.823997596	6.800390949
TE0002802	22159	7049	7986	5882	18598	375058	20238	1211	180	51	109.7002635	2.661403644	0.837008921	0.798345836	0.743601036	6.732227577
TE0002803	34289	10099	11453	8667	26833	452434	26876	1147	142	55	105.7254448	3.007430699	0.791077794	0.752720545	0.695528342	6.528508884
TE0002804	23080	7257	9305	7351	26056	378494	22319	1113	118	40	117.7650413	2.772853543	0.827421708	0.767159555	0.783696899	6.966608064
TE0002805	38555	11429	15553	12500	37015	426589	26431	1149	101	59	115.8351987	3.052634575	0.767678023	0.685062437	0.703426523	6.372428787
TE0002806	48377	13617	15237	12146	35644	540817	29072	1407	162	78	123.1380076	3.518062081	0.752773313	0.711717258	0.632437831	6.205352039
TE0002807	26422	8132	12880	9785	32403	367566	21691	663	129	47	71.23691805	2.25534164	0.807899599	0.719208756	0.813180369	6.57413975
TE0002808	65404	19681	25375	18462	58173	773798	41617	1914	201	84	118.4234613	3.395223319	0.76043365	0.701703326	0.799256074	6.870556044
TE0002809	28587	8973	12271	9805	30918	514384	29350	1407	209	104	76.88933036	2.203912055	0.841396915	0.788328626	0.82564451	7.032561031
TE0002810	28930	8945	11927	8542	31066	480226	23368	1330	200	73	76.76481602	2.173993318	0.831094994	0.775938077	0.797137289	6.652797961
TE0002811	48840	17154	25253	20809	52636	498371	31432	806	70	33	94.34671322	3.084088902	0.722117488	0.613723877	0.810253689	6.435905102
TE0002812	28588	9686	11448	9483	26539	299427	17662	504	64	25	109.3585283	3.538851051	0.721529132	0.664232654	0.760639814	6.473468248
TE0002813	25709	7680	11782	9640	27031	319434	21098	545	56	39	77.5377193	2.531829574	0.790319769	0.702901746	0.856437725	6.891305893
TE0002814	38354	15394	22962	17374	47672	395014	24234	587	42	27	74.81559182	2.394384199	0.723589325	0.593412115	0.912893226	6.8342157
TE0002815	31460	12189	17663	13060	32724	374419	21468	549	106	34	72.27496777	2.626963757	0.744783315	0.668316291	0.860397285	6.49396525
TE0002816	31607	8771	11043	7682	30109	458731	28101	1425	140	33	111.2524191	2.921691208	0.810685064	0.757170411	0.751239151	6.773383879
TE0002817	39862	11229	11898	9215	27204	485769	30116	1579	152	55	130.3368567	3.378190521	0.783354104	0.741894593	0.723225903	6.62738294
TE0002818	26695	7955	10288	8710	28000	472897	23601	1452	137	63	113.9681631	2.727731606	0.834494536	0.786502014	0.815414919	7.077363046
TE0002819	41162	12975	16940	14000	42414	520351	28910	1309	153	77	101.6633408	3.035470564	0.77060414	0.704500553	0.841676636	6.866563459
TE0002820	39514	12403	15418	11917	34854	441600	26887	829	114	46	97.54808048	3.180733126	0.750807468	0.69379634	0.727871338	6.356663186
TE0002821	27911	8155	11530	8891	31453	418950	27403	987	130	55	92.39548032	2.713230541	0.813041401	0.748935146	0.848294279	7.09390665
TE0002822	24172	9547	12877	10868	27204	355305	19868	831	103	57	89.35780917	2.411550534	0.801112848	0.720134417	0.722527379	6.453672586
TE0002823	27369	9777	12936	10111	27505	363299	19088	1091	80	58	85.34312831	2.699291261	0.774270411	0.715935913	0.854013215	6.622605572
TE0002824	27063	7577	10966	8655	28336	355726	23771	854	129	58	96.81655373	2.812739907	0.796360583	0.728815083	0.785888804	6.74617319
TE0002825	33774	10738	13654	10456	32041	445466	26379	987	127	81	111.3101025	3.05186723	0.785772751	0.73001644	0.814242406	7.111707267
TE0002826	28270	9135	10816	8325	26232	459772	22323	1679	187	95	97.05941089	2.526079196	0.824580246	0.78058388	0.798790606	6.764604967
TE0002827	27363	7902	10403	8654	24688	407884	27799	1079	136	97	81.35574148	2.516857455	0.81632221	0.769003744	0.744242914	6.607523396
TE0002828	48349	14488	19081	15140	43564	580266	31339	1132	191	80	116.6769851	3.375514796	0.762766386	0.706641427	0.836581012	7.037764785
TE0002829	38615	11476	13478	10642	32983	397539	19296	965	106	54	122.8248638	3.957966862	0.718144069	0.672655998	0.690522069	6.394227849
TE0002830	21226	6971	10205	7528	23170	342001	24281	1018	68	48	91.97934994	2.388920177	0.833072312	0.758919167	0.726456052	6.538811584
TE0002831	54839	16235	19914	15881	51626	570635	32663	1456	181	54	114.4382338	3.369402304	0.735351577	0.662132598	0.693664519	6.287256498
TE0002832	33330	10215	13556	10741	31709	412354	28747	986	118	55	102.5708703	3.032916839	0.777533005	0.709571924	0.763568694	6.68193813
TE0002833	31393	10308	18006	13121	48011	449211	27000	1141	159	65	64.74208785	1.950290814	0.810180631	0.687230583	0.843761439	6.471382795
