SID	zhi_cnnPC1	zhi_cnnPC2	zhi_cnnPC3	zhi_cnnPC4	zhi_cnnPC5	zhi_cnnPC6	zhi_cnnPC7	zhi_cnnPC8	zhi_cnnPC9	zhi_cnnPC10
TE0001559	1.0131823	31.561684	-29.507381	-4.923386	34.90444	2.5915143	-11.367043	-4.0387826	21.111515	-29.129107
TE0001560	46.305508	-27.123835	-5.6772075	1.4762493	41.4763	-2.5823407	18.636753	18.162315	-3.8034909	-14.92719
TE0001561	55.605927	-0.5267429	7.035129	-14.568292	-8.489901	-2.179125	6.2933908	27.427143	-3.7618418	7.5311556
TE0001562	6.1901236	40.84736	-29.43626	21.569027	-5.9841046	-2.3858578	27.887785	3.6460898	25.711475	-11.440558
TE0001563	-32.036247	-2.1420884	21.008	25.77078	13.989727	-14.801054	14.757492	6.46949	17.410677	10.153536
TE0001564	-10.467964	1.495047	-37.881107	40.836006	-12.704511	27.86894	11.528065	-7.8920803	22.705175	7.014901
TE0001565	64.15364	-15.837111	-13.444291	-2.8083596	15.1086645	1.087676	14.407248	13.307822	22.397707	8.649141
TE0001566	28.91738	-36.283382	23.573036	-25.032742	-30.195887	-8.105229	-8.555685	-0.08173724	-13.508925	-5.319108
TE0001567	42.812477	-31.256699	-2.4371812	-36.480957	23.415031	28.803411	-4.993365	7.8393044	15.247922	-14.026989
TE0001568	16.08684	36.55076	-7.258391	-25.368689	-27.955503	16.52513	-4.2625213	-15.083796	6.1005173	13.783565
TE0001569	-9.348845	-56.57943	14.174038	-12.937437	-4.9191284	-5.723026	11.385438	-4.6188025	9.397005	-7.00663
TE0001570	-11.52068	-14.996781	13.885565	-12.757935	-12.264881	-11.655165	-7.8316746	2.996247	-9.751207	5.4136987
TE0001571	36.236233	34.468555	28.477911	29.198524	-12.083566	11.626623	-10.7697	7.2670717	-22.44992	-3.1639175
TE0001572	53.2835	8.643901	6.295893	-8.349403	18.260345	-11.08055	-0.61425626	16.320223	-0.75442785	14.423098
TE0001573	44.276573	7.0597606	-1.2293837	-40.615963	-17.07845	21.711641	16.501133	24.949883	-3.205428	-0.36392552
TE0001574	3.8714726	-17.747108	23.815104	22.980198	13.980784	11.321215	-14.176132	-2.7036474	-16.635529	20.035069
TE0001575	26.863289	-43.04358	-8.64743	9.623348	-25.089056	0.41520965	-19.06217	-10.485781	-18.665752	8.700377
TE0001576	31.962152	13.49714	-23.123396	-2.5110638	23.49105	16.346155	-2.1295638	21.13316	0.72385114	-5.549859
TE0001577	48.33436	-26.865301	8.843884	15.417053	19.805773	-12.981422	15.068595	-15.254973	43.35342	0.51750064
TE0001578	61.7326	3.6551793	18.33819	-13.02053	-10.135181	-8.612856	-13.535365	5.0064387	-10.820192	-20.128351
TE0001579	29.295553	4.0211425	9.590356	27.926897	-4.3925147	8.5413475	-11.691614	13.853147	11.74761	-2.5675805
TE0001580	3.2839642	20.778538	44.334217	29.174572	-8.639169	-3.6247897	1.1670004	10.889354	-8.703152	-5.7547603
TE0001581	-0.9366688	-36.26323	-40.084675	-11.801148	1.09356	22.09196	-15.775379	7.509879	4.6900105	-13.574647
TE0001582	41.401146	-9.013202	10.264009	-12.561545	4.962975	13.13031	-18.567844	11.086671	-14.746172	7.9878263
TE0001583	17.968481	-39.88077	7.204118	-30.28919	15.66719	-17.071856	15.842649	8.02944	-12.422703	23.967916
TE0001584	16.10487	-55.06707	10.9987	-47.874004	-3.2912183	15.722982	-2.5385742	-16.4268	7.8161054	17.015753
TE0001585	26.671558	-48.353325	-5.761362	-23.424894	10.183313	-21.453648	-14.754378	-11.604468	0.88379985	16.566425
TE0001586	28.266642	-28.853615	21.445976	-29.65381	10.358326	19.904537	-18.063553	17.421064	-21.105896	37.187546
TE0001587	-2.2788696	15.655837	18.101435	-6.776886	5.093847	7.6638174	-0.0875143	6.642449	30.858744	-15.206964
TE0001588	25.153374	11.0202875	-1.8349149	47.856487	2.884294	10.198097	-11.94037	-5.1715946	-16.078272	3.5579915
TE0001589	-26.066204	-1.0718366	-38.532486	36.274773	-7.736808	33.346497	-25.425943	7.5514812	-13.432746	10.353915
TE0001590	46.457073	-26.414421	19.235685	0.44220603	29.107565	0.41787142	-5.4256163	-6.1027417	-2.5776496	-0.9449065
TE0001591	54.867367	-44.11032	4.4983783	-29.940426	30.062742	-11.182361	-2.4360578	6.1544113	17.160387	21.520792
TE0001592	30.297722	-4.349518	21.384327	-18.736298	3.5537944	13.291599	-44.917267	11.972058	-7.888644	-6.3743606
TE0001593	16.285727	-6.3486257	31.53177	-43.928383	-8.57552	-11.938157	-21.56159	11.50253	-24.89369	-19.968115
TE0001594	-8.712192	-29.475245	-8.05773	32.048042	6.9028597	19.015335	-6.633	-2.4932642	24.839537	12.397408
TE0001595	2.1401958	31.259068	-29.730656	-14.11391	48.50194	6.8571577	-5.095153	7.7636437	7.947058	14.855287
TE0001596	44.633316	-25.853281	4.4313264	33.223614	5.858606	2.0773544	11.860714	27.093473	-17.517982	6.3711586
TE0001597	26.826525	-55.50933	-26.902878	17.465397	13.807434	11.920517	-0.87063587	-4.22131	2.4372706	-10.331632
TE0001598	-25.202477	-26.380013	-3.761185	-41.225452	-15.737613	7.2128525	-17.690865	-17.842163	-4.372214	-24.26673
TE0001599	-12.794093	-52.625797	20.465107	-19.650705	-39.017597	-15.258237	11.286134	-7.2388153	-8.731182	28.983282
TE0001600	-17.808907	-40.129463	14.778265	26.056211	-6.275543	-4.8306904	13.937017	-9.855318	-11.790326	-18.774204
TE0001601	21.376108	-53.003353	-4.1528893	-57.9258	-7.4642324	0.7404429	-8.816796	8.817409	0.23049402	19.04828
TE0001602	27.28049	-2.6225271	-6.1778464	5.7704577	9.796966	8.616011	-16.049616	6.5583344	-10.760965	9.641954
TE0001603	30.525846	-32.412033	-5.856146	-23.074717	17.800741	10.686285	-19.85176	11.405158	-3.7907867	-5.989921
TE0001604	8.243849	18.452227	-43.235874	-10.581258	17.259886	17.185186	7.7443967	-11.36515	-13.396553	-11.361242
TE0001605	49.229374	-9.697855	18.87501	28.813261	15.937211	8.597846	-11.017579	-34.74456	2.8346071	33.18266
TE0001606	-14.10736	-23.6994	2.601825	-17.981354	11.450396	11.546761	-19.30525	-10.926992	-11.92755	-8.90123
TE0001607	-60.84127	-21.914335	-13.949568	6.885578	-9.112725	-10.063269	-1.7880337	-10.966021	-3.3492072	6.982751
TE0001608	-31.22241	-29.728819	-13.392451	19.910389	-5.1194677	-4.5428004	-17.675234	1.7379924	-8.84282	-2.926349
TE0001609	32.740604	-26.273134	16.86449	-13.537652	-32.742878	10.419348	-24.636005	-2.1664228	-0.1180614	-5.4710207
TE0001610	6.244253	-27.171175	-35.706463	25.376236	-17.413097	22.266815	-9.247836	-2.0865345	-5.2800055	18.568394
TE0001611	-18.085564	-58.6315	-33.89208	-18.507668	2.080158	-13.585042	-6.3346252	-11.407103	-11.564551	1.1583682
TE0001612	-1.6219378	-1.7037505	-1.8533244	12.694491	-2.4197254	-0.85856587	-13.61981	4.7717547	-31.586346	-2.981417
TE0001613	70.09111	-0.39161497	15.528669	-6.466244	-43.540443	-6.1301026	17.807362	10.989378	-5.078103	-3.93402
TE0001614	-59.355503	8.033601	31.382238	-28.242958	-7.5567355	14.53576	-25.630829	-15.0286665	0.50914174	9.106505
TE0001615	-25.125135	-44.596138	-21.91737	-41.24597	-31.25692	16.159628	11.359423	-0.3342752	12.532617	5.5530114
TE0001616	21.799383	-52.46118	-28.312344	-35.43918	-5.0256734	-1.2024182	-17.701786	19.918886	10.262517	21.197441
TE0001617	39.868458	30.088783	-36.343464	-39.921513	31.485807	13.412241	-25.734175	-4.1934266	-2.7859893	-2.8043427
TE0001618	-34.853184	-43.68453	-18.89218	3.4846077	-22.12799	22.043833	-16.292486	7.1506033	20.244473	-2.835734
TE0001619	-19.472744	-4.251897	-28.66144	23.376808	11.653894	2.4400253	-15.953149	-11.953599	-15.041996	0.03660624
TE0001620	15.20404	-1.5595348	17.925083	45.83669	-2.8852954	20.744984	-7.0373554	-11.265984	35.699215	4.6788135
TE0001621	59.172844	-26.863644	-32.73979	-57.069756	11.169287	4.7903543	-8.579643	5.2188735	14.302566	9.560677
TE0001622	-33.807507	34.99681	-26.903402	3.8918226	28.164959	-5.5857553	7.710098	0.55903625	0.013390293	-1.7186564
TE0001623	39.945187	-14.919115	0.46816173	12.721564	2.0852628	6.5076437	-8.544857	4.5392146	-9.255728	-4.180074
TE0001624	9.798076	18.766817	41.94211	2.5128105	15.305997	-5.2775035	-18.872211	6.830673	-7.5430264	20.407854
TE0001625	36.35291	-3.818954	-29.040768	11.985686	21.588472	6.380503	5.1817055	2.4513447	7.84285	-0.7628573
TE0001626	44.97211	-27.992002	1.33318	23.927437	3.017771	-2.9708812	-2.9205067	-4.5942984	19.34223	16.799597
TE0001627	-12.916983	-7.3872924	-23.034239	-26.282904	-22.28687	24.777908	6.723626	16.366653	6.3173785	-10.948368
TE0001628	7.9794936	16.965427	-26.272198	16.503786	2.1981466	11.299859	-2.2078297	-21.26217	11.200402	16.121609
TE0001629	64.3634	23.746359	-18.582932	-8.008728	16.663181	6.3057528	-9.354672	-16.94202	1.2370685	-12.088088
TE0001630	0.09713466	-2.7811859	-51.422565	-3.5690858	-12.05046	-15.386499	4.292797	13.055258	-8.983422	-24.310722
TE0001631	28.007729	-9.706694	4.1228294	3.0908594	14.691531	16.07344	-16.433117	23.287285	-19.106401	-15.740662
TE0001632	-29.573576	-7.752665	3.4895492	24.772293	-22.263971	-0.67669153	-22.065199	-20.608126	6.4117928	9.364101
TE0001633	-8.779286	32.173977	-74.04319	-7.3463593	0.8939061	-11.4468775	22.453547	-6.7928495	2.2802792	7.6625504
TE0001634	19.005697	16.010838	40.67357	1.7365177	18.641602	8.889188	3.864044	-11.36738	11.385448	-5.034098
TE0001635	12.46761	35.79186	-3.9462225	5.1079316	14.416043	1.6605023	-12.700344	23.937765	4.3251967	-31.68717
TE0001636	22.293743	12.833114	9.021839	24.071194	18.578932	23.188898	9.655502	-5.2524915	16.283403	1.2006545
TE0001637	-0.8779438	-30.389856	-15.058821	9.78138	-12.025344	-19.060205	-21.555216	-24.414505	4.2064133	-9.620843
TE0001638	56.267628	61.228226	43.70948	18.226446	-50.01522	5.3047357	33.779556	37.237343	-10.896684	-16.907597
TE0001639	12.553562	-26.125137	-55.52459	5.909464	-5.2362404	-7.7645197	21.345982	0.3983812	8.778456	8.791186
TE0001640	27.88476	6.613495	-2.676851	27.507967	11.794289	-17.886196	-15.283584	6.334807	-1.4801354	-8.948253
TE0001641	17.747074	40.218487	-11.837904	21.15802	-56.34178	14.659911	-4.6769114	17.403584	21.349705	6.8459086
TE0001642	-34.570515	39.288704	-8.045776	-7.3852553	23.834007	9.769074	5.7813015	-8.526373	-5.3918843	8.169186
TE0001643	-0.9228598	38.315525	7.113221	1.3439971	-14.919708	-10.643403	-14.100965	19.57252	3.8570814	5.4470754
TE0001644	13.429551	70.542145	-41.35232	9.933055	7.1656857	-9.212728	2.930133	-1.3418872	0.045546826	-11.622666
TE0001645	47.110645	-22.07417	-39.79457	-6.1319795	-13.48728	-13.400972	-18.8084	16.634989	-4.1056933	-19.36036
TE0001646	44.695885	26.687693	-29.984081	1.6921852	-1.3475711	-13.1731825	14.203552	11.956142	-6.7206297	-7.073031
TE0001647	-18.90845	48.911938	30.111294	-20.518698	29.037313	-15.110058	-18.760302	-16.23885	-3.2507548	-13.3421
TE0001648	67.22063	56.44564	-29.138605	-2.2758007	11.42015	5.827665	25.350115	16.569868	8.120951	-20.244852
TE0001649	12.48294	-16.966383	-24.878809	-31.562738	-16.053951	6.1425176	29.806786	-26.367466	-14.9823675	9.7618
TE0001650	41.2988	-49.173733	-10.316438	-36.708263	4.053244	-3.2703784	8.681513	-28.35896	8.049241	6.9349384
TE0001651	26.416773	-36.217426	-4.9094353	4.4116864	1.4442912	-1.1973128	-13.368044	13.115429	-1.6883217	-18.837742
TE0001652	26.61981	19.772911	16.673998	-0.9268909	-9.289054	12.751654	-4.67359	17.534672	3.6212456	3.7822888
TE0001653	-30.000597	16.418339	13.471369	26.455729	27.401657	-8.733911	3.2831666	17.77157	-5.944074	10.2808485
TE0001654	60.996582	62.306072	-15.45621	11.312065	24.944607	10.263142	10.5227	7.010738	3.3849366	-13.850376
TE0001655	29.047033	-1.8254353	62.014988	-10.34025	-17.444975	11.305272	-0.9429324	12.111691	-31.861803	8.770651
TE0001656	50.425735	-6.273508	12.554294	22.051327	-5.1134186	-17.34929	22.709488	27.015482	-3.9532003	-4.386864
TE0001657	9.103871	-11.054081	0.57971823	9.593662	30.461296	7.964711	-3.1020057	34.45127	-9.7091875	3.6958814
TE0001658	49.886658	7.5914598	18.012854	-19.431637	-22.329777	0.61765474	26.834938	-6.115823	9.098594	-4.5419292
TE0001659	-2.5795145	-3.6016042	-17.823393	-24.896275	-4.754873	22.812601	30.25683	-16.47625	0.5204377	5.902029
TE0001660	32.371098	-14.1966715	-46.324413	1.183174	17.06886	5.5164022	-20.932184	17.358334	16.804361	-22.29327
TE0001661	58.59291	-25.574503	-4.6019244	14.875796	8.359314	-17.820362	10.302931	6.4572406	15.865795	20.096025
TE0001662	68.889694	-11.476882	6.6630516	-12.746519	-6.409226	-1.2023032	26.467564	-8.247448	6.3147054	15.866998
TE0001663	7.3656297	13.496015	-56.880848	-15.50006	13.407156	-13.936806	3.5371091	-0.6414396	-18.363255	-6.084417
TE0001664	23.293638	49.069195	9.22434	-7.8324614	33.709606	4.624364	10.168848	-27.039326	14.093739	9.500726
TE0001665	9.661763	-24.3539	2.0890343	-4.911914	16.076809	18.561836	-10.208428	12.564311	-12.51219	6.7273293
TE0001666	4.259759	-22.484495	-12.703501	-26.560867	35.90392	25.407824	-4.7648726	15.581595	5.140196	-5.103764
TE0001667	29.999199	-8.362653	3.886065	-26.729073	-13.628669	15.433662	-1.8268006	-5.5322165	0.6164887	-4.2244263
TE0001668	3.0907178	31.492422	7.1997447	3.5680437	-8.932388	14.318234	-20.71205	5.893483	16.221684	-4.863793
TE0001669	-11.717308	61.66121	-45.68269	-32.95411	-27.290056	2.4270842	18.334373	-0.8035669	5.7590346	-15.85698
TE0001670	14.162163	13.480325	8.215565	29.019098	3.351789	17.201166	35.086647	-11.568564	7.2766156	-20.644417
TE0001671	53.39309	0.7109267	-17.704721	-8.059075	16.794493	10.307112	-3.8131752	18.873255	2.06988	-13.518344
TE0001672	14.72517	7.898259	3.5848408	11.051047	-17.310244	16.350971	14.006566	31.381716	-8.602863	3.3335862
TE0001673	-55.132725	-34.46291	-26.312248	-23.771603	-25.360994	8.938705	7.269086	-0.603754	2.154024	1.307622
TE0001674	50.173836	57.36793	44.426758	32.132214	-16.233786	10.249568	7.9700217	4.9483104	-8.381526	1.6257962
TE0001675	42.301556	-2.2261832	-30.736155	-8.6471615	18.164988	-24.897152	2.182523	7.551837	23.061695	-3.7948172
TE0001676	-33.55308	43.39436	-50.00221	-20.448729	40.859333	-8.32324	-14.710754	-2.9719977	13.132405	9.061562
TE0001677	68.40402	-28.53686	7.5445595	7.4553475	5.1384296	-21.990126	-20.090574	-8.019732	17.09138	-17.154114
TE0001678	46.4045	-3.315767	6.252467	-22.243544	-30.777245	-38.309563	-12.979088	-7.1595726	14.762992	10.172839
TE0001679	-23.747267	9.924231	19.571217	-9.497912	-13.950642	18.447716	-11.278661	-14.148416	4.3084164	-0.4671541
TE0001680	7.929866	-4.9563017	3.0839863	-16.34779	21.076706	8.908982	-14.637854	-32.333485	8.738098	-3.8045716
TE0001681	15.653093	23.76991	5.6097426	30.290117	-7.822752	12.449843	-7.421191	16.685877	-6.916766	-5.3082323
TE0001682	37.85126	-13.536981	29.955734	-34.198368	-10.103626	-7.9332666	0.1293752	19.939133	-2.4596179	-0.917518
TE0001683	47.217995	34.08282	-31.96008	24.1433	-7.432071	13.004403	-7.2414823	-11.385232	-14.512127	19.091846
TE0001684	6.1581964	-0.39266905	-17.338911	5.204195	-16.291313	18.658895	20.882092	22.54161	-9.433886	-4.030871
TE0001685	-52.426918	26.926764	-13.924499	18.473104	4.5830755	2.438523	-11.116138	16.523848	14.593636	-0.34850797
TE0001686	-44.28366	-53.59029	3.5526893	-1.3011309	9.261152	-5.0974894	1.5492302	-14.932496	-4.0699067	11.210697
TE0001687	25.628721	25.998177	-12.18732	18.3235	8.30554	12.609168	-6.2968493	-12.477398	-15.970447	-5.261583
TE0001688	-29.00322	24.33373	25.44102	7.8150086	8.25901	-14.94251	-7.319097	29.330923	-2.0827754	3.7966335
TE0001689	4.023204	5.1955376	20.52015	20.779919	18.115463	20.866089	0.41665173	-9.087571	-2.4164176	2.8610651
TE0001690	14.983805	-26.762966	-27.856531	-4.86925	11.030392	-6.743035	0.8195692	-7.2070837	9.39952	8.447399
TE0001691	48.49226	3.3580859	-25.396635	-31.200155	2.2050338	-1.1121516	6.915752	-2.1483011	-5.2234306	-4.3398633
TE0001692	17.06486	-34.3003	-16.190104	-63.205482	-17.77309	22.43041	-16.773565	11.045808	-6.45552	-7.1603813
TE0001693	69.69491	-17.918589	33.623688	-12.939692	18.967903	11.951717	-2.7543297	-8.345804	-14.002363	1.6887057
TE0001694	42.96561	44.636635	34.582176	42.96998	-38.974358	10.82649	3.8518693	-1.4489093	23.978611	-1.3213854
TE0001695	30.549797	-3.4647467	-33.333916	18.567745	11.841261	-0.3700596	-17.563478	0.28541997	-0.8611685	-0.6794924
TE0001696	33.23484	12.487006	-5.856588	41.624878	12.306543	17.338669	-19.842627	-7.2204156	4.083697	-1.2592711
TE0001697	-8.237882	23.61142	11.899549	-10.551642	16.26353	20.384125	4.3206425	-10.899024	13.6135645	21.410715
TE0001698	4.79208	14.197601	6.4905086	3.7388673	18.484512	14.348241	-40.548397	-7.172318	-31.867483	14.145477
TE0001699	-50.80404	53.0426	-10.63797	-15.4982195	20.20865	-4.8033056	5.3307	22.469952	9.475101	7.407094
TE0001700	29.166224	-17.460485	14.213128	25.022938	16.841139	21.6433	11.558756	-5.475396	-12.779817	-6.0749383
TE0001701	47.894436	-30.545834	0.29429087	-7.6018205	2.9578974	-23.24097	-20.083889	-17.855215	7.1062465	11.4224825
TE0001702	-56.351936	-9.574455	-12.937625	32.474773	-12.659668	17.431166	-33.20728	19.993927	11.5800295	16.963125
TE0001703	29.403782	-48.13286	-21.619774	-0.47637644	-7.490488	-18.014217	-17.605862	-9.557782	7.3169003	17.447908
TE0001704	-18.975471	-5.66334	19.330307	-0.7376101	15.71244	11.524839	-18.56094	5.042661	-17.412369	2.0671697
TE0001705	46.47037	16.38155	13.381951	14.773854	4.2593174	4.2508917	-22.181978	-20.100576	-6.555143	-2.6801412
TE0001706	73.48608	24.091156	47.647835	-34.38555	-8.8566475	13.760308	-3.2759013	42.23009	-8.455455	-35.604588
TE0001707	-67.14538	-2.704482	37.110374	-11.197201	10.874201	13.866134	-26.566097	-6.4600945	11.713317	12.481881
TE0001708	33.45491	-4.7288847	-68.5133	-19.324009	17.07181	29.291086	-20.079268	16.64972	5.9745846	-24.686577
TE0001709	-21.09514	-23.601906	-16.71119	-24.087692	-15.161179	-7.0050893	-13.984693	-11.976419	-4.8470755	-22.657612
TE0001710	49.083168	-10.468429	11.092699	34.05855	-19.084156	35.880344	-8.055653	10.602756	26.265749	4.987748
TE0001711	41.49702	-8.075086	-32.507515	-30.628801	2.7234333	18.825844	4.5887127	1.1947436	-6.0723677	-33.212914
TE0001712	-1.2172183	0.05187764	-43.00898	11.786769	-2.9060857	6.3180056	-4.1611795	-17.733253	-9.951271	1.8201133
TE0001713	2.5750911	47.563023	28.897707	29.99483	9.782655	21.502502	13.205644	-28.737097	-19.989897	10.902293
TE0001714	26.539892	-29.50167	8.386749	-5.9843554	0.227731	0.69635034	-19.555878	10.28203	-12.955936	-14.489288
TE0001715	32.434288	-10.049611	-23.004387	20.057728	-4.7459927	-28.70608	-7.1234937	0.45262164	13.331647	3.4206262
TE0001716	38.213833	-33.253986	7.6029506	-4.071067	42.03206	-13.223469	11.152936	4.853482	0.59394103	-10.841126
TE0001717	27.27618	-33.837433	-52.818523	-30.94807	1.2654382	2.7847779	1.0325749	10.460809	3.9674084	25.348494
TE0001718	-6.477393	8.996081	24.301546	15.431784	-7.0292945	22.921965	-15.842118	23.84256	-16.236269	21.499105
TE0001719	44.02766	4.866054	9.338696	-3.2104108	23.940674	9.579436	7.6151147	7.516737	-13.736477	-6.025051
TE0001720	-36.62135	-49.56622	11.590626	-19.756407	-19.802979	16.77065	16.849539	5.1640787	-19.557365	-1.304901
TE0001721	48.070915	-7.6219096	11.335523	16.22379	-12.069611	1.0462188	-9.90211	-8.0870075	0.9405681	4.3472176
TE0001722	4.751891	-32.900467	-5.115096	-12.507685	3.0417485	-14.624655	25.045176	13.932491	4.677888	8.129701
TE0001723	-5.581579	1.1115165	-0.36132306	-12.616896	-10.480797	20.959944	-6.7564445	-1.1613176	12.756371	-34.142544
TE0001724	-32.126713	32.69635	-30.571493	-6.7830014	7.3643174	9.613685	-11.035318	-15.847888	11.580641	-12.474441
TE0001725	15.0394945	-21.072792	-1.3614007	-15.129256	4.6242337	-21.67127	9.363324	4.7041893	-1.7143967	28.494892
TE0001726	2.3855042	-46.52027	-21.78217	-4.3185334	-14.283034	-30.99205	-4.8758197	5.6133533	-2.314115	6.329
TE0001727	43.28308	-9.236866	36.87279	11.724628	11.140108	-24.682653	15.41845	6.870962	-16.686653	-10.4163475
TE0001728	33.723972	-21.579098	17.540956	-17.6597	18.904922	-0.9736988	-17.936174	9.825256	-16.706968	1.4572337
TE0001729	-7.8108177	-37.906765	-38.352993	-5.261848	-15.747156	-10.047987	-3.551794	-19.685347	-2.5201478	-5.620167
TE0001730	13.772265	9.566085	16.773785	24.105392	8.970085	16.761026	-25.023228	11.180093	-12.311314	1.1730884
TE0001731	54.21749	-15.024485	45.43009	-0.024861392	-27.813507	5.753414	-9.486918	1.3869079	-15.829985	9.132358
TE0001732	21.111258	48.83253	51.490513	-23.681448	16.134989	18.942354	-0.44504204	-9.419736	42.603214	-1.8408175
TE0001733	1.8124459	-48.15174	25.982021	-22.640759	20.403915	17.705025	9.423502	-19.098574	-14.207744	-10.959689
TE0001734	-20.45473	-27.37162	-39.65935	17.23934	-12.109857	14.188688	-12.754356	15.056673	3.4114966	8.184979
TE0001735	18.010765	10.893396	-37.310932	-22.456947	8.102555	3.3430295	-6.074912	-0.9809212	-23.752966	-10.847396
TE0001736	2.6115444	-49.826344	-13.675233	11.633898	-5.2919216	-4.8206587	-10.513253	-16.22469	-6.3158245	-0.7948842
TE0001737	19.339432	-10.717396	12.082745	10.041125	14.66653	27.765455	-6.7269135	-9.0616455	-20.86924	14.72022
TE0001738	16.214796	-0.91097015	-7.0342293	48.70369	-16.923891	19.890728	-26.105423	15.909087	12.883325	-12.394339
TE0001739	24.325588	-13.546495	-26.87915	26.007473	11.159094	18.192345	-14.276279	8.597528	-8.036439	5.4614115
TE0001740	38.19124	-27.597181	5.156734	-33.87015	2.0570269	3.7722507	-4.023402	49.65923	7.29913	-17.729233
TE0001741	40.779327	45.980423	21.885883	10.058518	-1.1472788	27.619534	-2.5479562	-2.7592688	-3.3112445	33.849197
