SID	tooth_mk_cnnPC1	tooth_mk_cnnPC2	tooth_mk_cnnPC3	tooth_mk_cnnPC4	tooth_mk_cnnPC5	tooth_mk_cnnPC6	tooth_mk_cnnPC7	tooth_mk_cnnPC8	tooth_mk_cnnPC9	tooth_mk_cnnPC10
TE0002758	-37.642586	-6.9889083	-0.4767494	4.8115864	-13.428333	9.530395	4.1029162	-2.9842	-3.989796	-2.9904933
TE0002759	29.380257	-8.199895	10.987765	-0.14014824	-13.05047	-0.4372812	-17.496305	2.4693148	-2.6555135	7.150894
TE0002760	24.147484	25.774677	-0.29953712	15.117044	-5.6469226	3.4487598	8.184381	-0.3335994	-4.3172603	-4.018625
TE0002761	18.387243	-12.4119625	5.921925	-15.026222	3.558085	-19.785791	-5.6297917	9.487993	0.3365594	0.35712087
TE0002762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002764	78.62694	9.840358	-8.467726	19.015741	9.922123	12.952392	12.674887	-14.987224	-2.2841868	15.40499
TE0002765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002766	41.25953	-8.28538	-17.09967	21.363007	-1.0418849	11.220824	-2.3732598	-1.416813	11.895342	6.2737627
TE0002767	18.988508	-6.815156	-4.61029	-9.263387	-13.127668	-4.830202	-16.160645	3.517076	-6.0212274	-3.2142408
TE0002768	-6.551761	3.8480415	-5.178093	-18.011713	-4.272256	4.3414454	-1.5184855	-1.9083699	-0.4528063	-5.7938566
TE0002769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002772	6.5202065	-10.459002	22.594116	-3.8286436	5.5616293	3.7047575	-8.764687	-11.951433	2.288732	-2.6025894
TE0002773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002774	25.827913	-12.517581	-3.1372373	2.0400517	3.1393795	16.072378	10.232683	-14.060486	14.454834	-0.96192175
TE0002775	37.010002	-28.840591	50.22628	6.852292	11.187271	8.762674	-4.9681263	7.14928	7.117077	-0.70852506
TE0002776	-25.946308	-3.882839	10.291535	-5.1261787	14.581698	-12.672232	0.3472715	9.625759	0.5424034	0.40498573
TE0002777	46.57963	36.925304	5.181235	-0.7029488	-4.6427584	14.047031	-7.859186	-12.972646	-14.525247	5.6095095
TE0002778	-18.036055	-1.0182287	1.0948381	-12.283159	16.478441	-16.442764	2.7421963	2.6149538	0.5825476	1.3952258
TE0002779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002780	8.204287	-25.939054	3.0042014	0.9302997	2.334775	-7.662159	-13.009244	-3.530967	0.5522159	2.994157
TE0002781	52.91455	-7.855832	-3.9363546	14.7371855	-8.810522	-15.66657	22.489872	-5.2566485	-8.6553955	2.0944016
TE0002782	18.295498	3.778089	-8.326933	-15.993341	-1.3614861	12.593772	-7.8411174	-11.034711	8.4914465	-4.044604
TE0002783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002788	15.937647	-24.320347	21.777563	9.770854	25.145996	12.434435	-0.7888765	-4.780728	-6.0074615	12.595978
TE0002789	41.103966	25.647442	8.126032	-9.065518	1.902573	12.920717	-12.178288	-3.9509878	-1.8854479	-4.394985
TE0002790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002791	-29.686035	24.458914	-2.6505878	18.64139	4.6236115	-0.4713573	-4.191918	0.41229776	11.290484	-10.006139
TE0002792	31.454384	32.442097	8.072225	-13.823556	7.8427525	15.254991	-2.9042315	-6.98292	-8.571304	-6.014728
TE0002793	20.22799	-29.799355	11.773925	-0.02079721	-0.49376905	5.0198565	-0.8144704	20.113703	3.2707694	-8.319584
TE0002794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002797	3.6067595	-24.479431	1.6236017	8.323008	5.8058944	-1.5552737	-4.3223815	-6.9243507	-0.38923562	6.2972503
TE0002798	18.900837	-21.419998	5.978649	9.725691	1.5253135	-4.579067	8.451895	-16.245962	6.230271	1.7392789
TE0002799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002803	65.2071	7.5637126	30.815569	21.319954	-7.5057383	-11.338466	-16.853533	2.7876122	4.164447	-1.8831679
TE0002804	48.29517	-2.5053687	-8.9236765	15.032798	13.069115	15.783019	-5.7850313	-9.9393015	-19.670372	-7.196368
TE0002805	-14.90003	4.010925	-0.8199769	2.7403035	-13.721679	-12.21655	2.4251142	-13.051365	4.9982815	-3.6966496
TE0002806	18.907194	26.641193	15.772418	15.990505	18.228357	-15.459325	2.007133	17.069733	17.138632	-3.4430363
TE0002807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002808	41.726242	-32.96025	21.527386	20.216066	3.7312505	-5.2010155	9.034184	-0.21558811	-7.715855	-7.6399894
TE0002809	-23.817432	25.429445	-3.6510317	15.072827	-0.8732112	-2.9220915	-9.614997	3.5564506	9.037522	-1.199853
TE0002810	-13.232015	8.511684	-3.9125557	20.271381	-18.36305	-4.920936	-11.35617	-11.818751	1.4909958	-5.566391
TE0002811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002812	3.9898167	-23.004436	22.016417	-5.0644665	-6.0761967	9.156546	-9.990772	5.811178	9.809751	1.0211077
TE0002813	-13.840332	12.265262	-6.9587855	-20.476566	-9.671503	-9.228609	3.2859793	4.2068563	-0.0742471	0.6813458
TE0002814	42.86206	-13.496592	-23.531912	10.481128	5.4211526	18.295158	-6.9884315	-1.7647002	-8.12495	-11.707347
TE0002815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002816	63.89034	6.2502985	6.2573757	-7.8668265	-4.0784936	3.0702693	6.7719145	7.900259	-16.238884	0.49175
TE0002817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002820	-29.870903	15.2994175	-17.811998	-3.1932454	10.029111	0.2729901	1.2848699	-0.19873035	11.549233	-0.94863784
TE0002821	34.09459	21.250536	-5.134891	-22.128994	-1.0372986	5.861993	-0.09585341	-0.6397789	8.419497	-1.8098099
TE0002822	4.3968315	2.8465781	12.055746	-17.288054	-7.1237483	-6.7769814	-0.36360785	0.82780683	4.073414	-4.098282
TE0002823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002824	-68.74129	-2.1873963	-2.9829156	4.749177	3.5825155	6.3903537	1.2845994	2.6966352	-1.5376674	-0.3888886
TE0002825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002826	54.921978	-1.304208	-19.754381	3.5442948	13.416619	37.181896	-14.167629	3.3193405	-14.418583	7.5335126
TE0002827	-23.197775	17.596159	-0.08928261	-5.512913	13.703632	6.0515237	-3.4913049	-1.9127955	0.7874351	-8.4980955
TE0002828	11.728702	6.013471	-3.3172398	0.3506034	-5.845234	-18.41251	9.446288	-10.534531	-10.451337	1.9406004
TE0002829	-44.574284	-0.7217762	1.8202671	-2.5276842	-14.187064	3.6754096	2.4762952	2.2638206	-2.986596	1.9913503
TE0002830	72.67206	16.112831	19.757368	-13.776523	-8.76508	9.076144	9.55043	-8.498965	-15.727585	9.191447
TE0002831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002832	59.838257	-21.974777	64.58349	-3.073806	0.84515774	15.424896	-2.6100435	-8.550963	-1.371601	-2.8541446
TE0002833	23.154678	-6.9331164	6.298297	-21.054104	-1.870548	-7.188482	-7.386088	-3.8867874	4.772254	-0.5287357
TE0002834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002836	37.469624	1.8347081	5.5760818	-19.367083	3.4046996	-2.3098643	7.8898582	8.218125	-15.320336	14.80238
TE0002837	-8.481274	14.07835	-1.3090008	15.143504	-15.463769	-4.0897193	-0.46044892	-5.4163446	8.653668	-3.3767824
TE0002838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002840	-32.15222	1.9033989	28.458265	3.7186592	14.268866	-4.6401496	3.3874617	-2.543677	-2.48249	-3.3474112
TE0002841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002842	-68.74129	-2.1873963	-2.9829156	4.749177	3.5825155	6.3903537	1.2845994	2.6966352	-1.5376674	-0.3888886
TE0002843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002844	-28.53274	-6.7212157	1.0388907	6.5848217	-21.712742	4.4321094	7.119546	-0.9131724	-4.908442	-6.919546
TE0002845	6.661054	-0.03347324	-13.45157	8.706311	1.8776039	18.451866	-11.794564	-12.326878	-0.7316359	5.3199472
TE0002846	-5.405466	1.1519762	-2.4219606	-12.233371	1.1523161	-14.991167	-11.16878	6.8524785	-8.34489	10.934769
TE0002847	-31.76586	-17.7599	-1.98175	7.9872017	-7.5055575	7.65012	-1.6715157	-9.0936365	7.3247294	7.338562
TE0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002849	-49.81042	-5.8777514	6.1811037	4.4743643	-4.67665	13.629261	1.9340492	-0.6645111	3.197336	1.9790775
TE0002850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002851	-45.18751	4.185362	-3.9667523	-6.123651	-13.689018	4.730522	2.0030365	7.85863	-5.3693523	3.7591486
TE0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002854	37.85397	12.364737	-1.0414375	-17.83652	2.9388938	7.735524	-15.607034	1.5729985	0.77645653	-5.7104053
TE0002855	19.123373	-27.880205	2.7807965	1.4724507	5.1721725	-0.7299756	-6.723936	-6.0491447	-0.66164595	6.794037
TE0002856	50.185246	-31.399647	9.725225	12.60112	2.4767354	-1.1985153	16.479784	0.013332212	6.8606577	10.062246
TE0002857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002859	-0.18074127	-11.957608	20.017492	-6.470736	-1.5280936	-5.7960916	-0.108962364	5.172455	2.8009531	-3.207953
TE0002860	-4.8554463	14.561106	16.193226	-8.879972	-14.396212	-8.028225	-4.254324	-0.23701583	-2.6289177	-4.420383
TE0002861	-0.10504918	-1.4505423	-4.9916124	-8.779797	-2.3601835	-8.818806	2.6985958	-6.7634916	0.23238906	-2.234156
TE0002862	3.5887785	-10.776241	3.0007067	4.6262045	-4.448037	-18.118439	3.1630447	-12.6324	-3.9624743	-0.3633472
TE0002863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002866	28.557558	10.553391	4.492206	18.87119	-11.518081	-7.9464555	-10.131381	21.122667	-12.065115	15.274804
TE0002867	-1.4698707	15.024725	-9.974727	8.600195	-15.695073	-18.116796	-4.2407603	-0.9605685	-6.393284	2.6676958
TE0002868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002870	-4.6562443	-6.1200705	21.884811	-2.6285965	-1.9254313	-7.060575	-3.7824337	-11.311991	-2.5929506	-5.792179
TE0002871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002872	30.843594	-16.899572	-24.49878	8.500104	1.6292783	-21.119038	5.652894	0.1929039	0.2096731	3.7335217
TE0002873	3.9941347	-5.617306	-11.892917	6.361168	2.9770405	-12.69591	-7.974448	-20.91615	3.9101114	-0.45330817
TE0002874	13.340159	26.725695	-13.98177	-11.965336	3.2132206	-10.00877	-1.3212966	3.4730043	-7.4033957	1.1438433
TE0002875	17.26545	-10.755915	-30.914349	-9.025833	11.1759	11.861111	-13.3256645	-5.2698736	-0.37485507	3.2765474
TE0002876	-28.721884	-8.773938	-8.519945	-3.5498087	13.941334	-8.866821	1.1817069	6.6612363	0.32148933	2.2609591
TE0002877	4.13302	-20.507355	-5.4583	4.7531643	-5.0929475	7.647256	9.331928	3.725418	3.5224266	-9.495124
TE0002878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002880	-14.39646	-18.135166	7.2980866	2.33513	-1.154222	-4.800426	0.8846803	-7.875298	2.8594847	1.8417224
TE0002881	18.76172	-21.160133	10.603838	0.94672143	13.852715	-5.639642	0.34154683	-8.194465	-1.2665813	7.865261
TE0002882	27.341183	33.211613	15.122371	1.0028844	-3.6370153	-3.1639752	-6.437022	-3.067628	-3.7426589	-8.275894
TE0002883	27.815615	10.24429	-19.805502	4.019616	10.180916	-4.3053374	-11.226585	-4.654408	20.507446	6.512129
TE0002884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002885	59.444027	-28.985664	0.4992323	38.16637	6.72459	18.341948	33.7812	25.021055	-15.256616	-15.939929
TE0002886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002889	-33.918938	11.640964	-0.98260015	16.935875	-11.463205	-1.2996618	1.2578694	6.803654	-9.304558	7.542132
TE0002890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002891	33.488533	-29.52051	-8.972547	-1.6310111	-1.7754476	3.8766196	6.05248	18.65672	1.201054	-7.549438
TE0002892	18.432957	-12.260996	-13.659129	17.548716	1.1954644	-0.31694722	14.194857	-2.353141	-2.9797747	-2.1832461
TE0002893	-28.710384	4.467695	19.068668	-2.2037263	14.272594	-3.5644488	2.1803186	7.212903	0.61835295	-3.8634999
TE0002894	5.541956	10.817514	-15.626388	-29.472149	-3.1490264	2.8465006	3.8203423	3.9197354	6.08166	5.296206
TE0002895	12.491129	3.612266	-13.934289	-0.51797944	-5.4039164	-10.535937	-6.973559	5.647959	-12.609064	-5.5954275
TE0002896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002898	-31.24595	-8.115761	-0.4481046	-6.640719	-15.837004	6.3261266	5.9118104	2.6188025	2.9942186	5.5458417
TE0002899	4.7104506	-19.941454	-7.675427	5.8200626	-15.895698	-10.822179	14.231599	0.6497451	2.930374	10.52057
TE0002900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002901	-8.539996	7.685361	-10.211116	10.47913	17.278856	6.1160827	-5.6069503	-1.1246529	-3.1965933	-6.0994782
TE0002902	-7.016681	4.787949	-3.356176	5.8496056	-11.833625	-10.846178	6.223875	-9.378055	1.5448912	-9.968351
TE0002903	-4.534354	6.9777775	16.535769	-13.212214	-2.9543545	-8.118184	1.8027818	3.4309773	1.5791217	6.4484487
TE0002904	-9.695826	-4.862117	14.1704445	9.236679	-29.95371	8.386003	-7.592842	-5.33966	-1.2555691	-0.98687667
TE0002905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002907	9.610153	26.785774	-7.330107	10.264453	1.9285024	-9.25057	-11.40845	2.6789725	-3.6712403	-12.313797
TE0002908	-43.584183	-4.879321	1.9078089	0.53666	9.331062	-6.4556527	0.90227664	0.8561333	-1.8908212	-0.9755678
TE0002909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002912	14.457422	9.721344	-5.355667	17.702242	25.474213	1.7071311	-3.0601854	-1.3876889	-0.21675073	-8.000499
TE0002913	21.66291	0.74267006	-11.5504055	-5.773408	-6.408269	2.999057	16.029015	-5.5249248	-0.22343476	-6.4171834
TE0002914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002915	-11.712713	-14.542394	5.3405995	-7.1491985	0.3749274	-7.448726	-5.2779913	-0.08318441	-1.6883972	0.45122412
TE0002916	27.79084	0.7942857	32.773212	-6.4785776	-13.21951	-0.9725576	2.1406627	11.276318	6.836762	-11.383848
TE0002917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002918	2.7687194	-17.408379	-7.879522	-11.589959	-0.2733379	6.02727	-5.9086213	-6.628696	-2.283636	-0.30745134
TE0002919	-16.599863	-5.570949	-18.710228	3.9221215	13.901055	-12.208721	-0.29817528	-0.76594776	-2.6531208	-3.019984
TE0002920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002921	-29.305347	-4.7116857	-11.24692	-1.6427267	13.27406	-11.332745	4.628389	-2.74944	1.4492258	3.164701
TE0002922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002923	16.390806	3.7107375	15.220784	-17.91914	-11.884905	-0.008891388	-6.934311	1.6863104	-6.215681	-9.115675
TE0002924	6.8185167	21.764309	-17.145103	-4.15389	-0.8466628	-18.785742	-1.0057253	-2.3405561	3.9798462	-6.606393
TE0002925	-7.4628067	23.408546	1.2991313	-12.407474	1.0692478	9.72234	-3.1756427	5.844471	-0.66516095	-6.646152
TE0002926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002929	-7.626526	-20.387402	-7.429484	0.3059392	9.230054	-2.7316947	-3.8150928	-1.8778421	5.704222	11.753314
TE0002930	-17.952314	-9.078353	-6.4347887	-4.0954604	15.574926	-17.695099	-2.4249268	4.589925	-0.5485244	5.4294505
TE0002931	-28.379921	-16.282084	-1.969816	5.4726872	-14.029607	6.367627	7.785604	-1.0464683	6.0935364	4.022451
TE0002932	-8.238361	-6.3152137	-0.9566155	-2.6089022	-12.71556	-21.392328	6.2929196	-0.29463643	-2.7762637	-1.4671735
TE0002933	62.33565	13.637568	15.085918	6.808481	-6.8997426	-8.791798	-29.924105	9.566191	7.826681	4.0549088
TE0002934	-11.674321	-6.8830547	6.003665	-7.3309097	-4.1395283	0.65347844	-0.63848215	-6.5558095	1.3423942	-0.685213
TE0002935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002936	51.664707	-13.941533	-32.939335	4.1035495	2.8786376	4.99789	-9.190087	4.5049286	-4.6882024	9.736639
TE0002937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002942	31.00735	-13.598007	-36.95627	-2.770663	7.207701	17.059824	3.4015193	0.25747606	1.3904798	2.8749616
TE0002943	-36.876724	-7.9907947	-2.9421082	-1.199614	9.767675	-2.439107	-1.585344	9.959592	-2.292474	-6.2744703
TE0002944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002946	40.70173	4.0537314	4.174581	-13.183576	-5.921781	9.735288	-0.35908034	9.064603	1.7334095	18.95255
TE0002947	-17.020315	14.885727	-11.358199	10.054537	14.798029	6.929688	-2.8692749	-4.3672485	-0.37500137	-6.7619967
TE0002948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002951	23.354576	27.6301	-7.139485	-15.77862	-1.8727906	13.389211	5.355952	-1.1725792	8.267258	0.8223996
TE0002952	42.705025	20.856485	0.99615496	-3.5466392	3.9457407	27.700323	-14.137726	-8.48559	-20.807957	-10.380244
TE0002953	-19.109169	-7.825691	-6.8930655	-3.4307592	-9.680764	-10.748187	4.811508	-4.5487914	2.4419775	-1.1390623
TE0002954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002956	-32.85599	20.435514	-5.910666	5.434902	4.5364027	0.8663752	-2.8742735	7.2471256	11.183305	-8.704353
TE0002957	18.484196	-12.956298	14.447456	-4.0297985	1.7588863	-2.8122716	-10.717481	-2.0485957	9.057066	0.30716646
TE0002958	0.5250132	-16.047373	-14.360794	15.837388	23.902334	-5.3113284	9.765388	9.823865	-3.991966	4.7132945
TE0002959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002960	42.21886	3.013445	-2.9597378	29.198458	6.777948	28.533339	26.839994	-5.1192937	-15.693544	-8.988007
TE0002961	-24.696686	-8.062824	6.7612324	-10.840142	15.104113	-6.7054477	-8.684862	2.504324	-3.4893093	1.8613019
TE0002962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002964	-12.343754	1.851561	-12.424413	8.524446	-16.705181	-3.741858	1.0010551	-4.0387297	7.3010387	-2.8762653
TE0002965	41.138107	-5.3476844	2.6822367	-3.8683531	0.53190994	24.032467	-6.1132584	-1.9486465	-0.2605022	-11.988981
TE0002966	-16.385635	3.1587162	-11.150268	7.6398873	14.27821	-10.711443	0.019579168	-6.4960933	1.0741483	-3.0317848
TE0002967	21.050179	-19.60332	-0.5138121	-3.511037	4.2431273	-8.668577	6.8854427	2.717345	9.654782	2.9024968
TE0002968	20.336092	-12.423401	-11.652437	-14.648058	-3.6684473	9.196967	-1.8948028	-0.06553454	2.0625405	-2.7904882
TE0002969	47.9853	24.866861	14.962002	6.6848164	-14.089075	-8.452213	-11.346972	11.1992655	-3.7534344	15.023468
TE0002970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002972	-39.284466	4.9344635	-11.969306	3.8309875	-6.8833437	4.620207	1.1220031	4.553413	-6.8898635	5.403738
TE0002973	17.913988	-22.43011	32.075714	-6.336846	6.609059	5.894551	-15.737204	2.1025093	5.7145505	2.8192222
TE0002974	-48.02553	-1.7705543	-5.2594924	-2.3865292	-12.447277	2.8905053	3.00156	6.004508	-2.1035001	3.0227058
TE0002975	-34.77976	17.079178	-5.7577558	17.982285	-10.258897	-1.00076	-5.6924453	11.562989	-7.385173	8.017796
TE0002976	14.250174	-15.742978	-8.864045	1.9302316	29.040411	-1.3306671	-0.047717985	-5.794918	-10.868544	10.153599
TE0002977	-19.894842	15.164193	0.33970633	-12.595114	18.491817	0.69121087	4.563609	-2.25345	2.1274495	-3.1208215
TE0002978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002979	-31.49969	20.150723	-3.832813	17.933598	-12.977814	-1.9949563	-7.0068936	11.338513	-8.339665	10.028411
TE0002980	6.9168897	-3.4918664	5.575183	-16.225554	4.217868	17.021744	-1.7656084	-12.5585375	-3.8604188	0.40522215
TE0002981	-10.586277	-24.742464	-1.0692408	5.1326942	0.42759642	-3.640026	-6.6727867	0.40328053	-0.26236585	3.6006584
TE0002982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002984	-11.742236	9.4567995	9.962232	-12.715979	3.3439307	-1.5265553	4.0374837	-1.0145944	4.761368	1.471677
TE0002985	-41.771584	-14.302948	0.2851109	4.4982395	-3.6370282	12.114872	-6.1307755	3.2931368	4.4603763	4.852813
TE0002986	-1.2523117	-9.392479	-0.5105576	10.828984	-2.3698826	-9.561457	5.703325	-10.980622	14.408631	-2.3458698
TE0002987	22.33368	-15.485198	-22.702238	9.317605	-7.569871	-20.989988	3.5360508	-9.614169	1.6740694	1.4148592
TE0002988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002989	-27.796913	-17.879549	-0.61355823	4.556547	-12.579996	11.49807	7.4351892	-1.0027274	9.301332	5.2057476
TE0002990	33.023365	-28.296938	-1.0577528	8.784484	-5.170982	9.938998	7.7251797	8.391797	2.4122257	-3.5886025
TE0002991	-22.257866	3.9126804	-5.171066	-0.3005771	16.710045	-12.997885	9.849768	-3.8499906	3.40945	1.7073779
TE0002992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002993	20.438662	-19.172865	8.079371	-10.375613	-1.8068653	-11.849816	7.0268407	21.51642	3.8049345	-0.31212255
TE0002994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002996	-3.8688645	8.032691	6.0620556	-16.364748	-6.8850894	-4.267143	-0.71195656	3.2336655	-0.63043404	-2.3829074
TE0002997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002999	-34.148426	7.086982	2.004693	-9.39769	15.300599	6.199875	-3.2291796	2.5790436	-1.986385	-3.8623116
TE0003000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003004	-30.804945	0.6748005	-6.527443	3.2806268	8.472777	-14.029372	5.44293	-7.125184	3.1415324	-3.430422
TE0003005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003006	-26.32433	-5.5892577	23.692125	4.049988	16.682793	-9.113154	2.149896	3.8164787	-4.178431	-2.4600167
TE0003007	27.39377	-37.5618	-2.191552	19.676603	9.035316	18.742374	14.977796	8.606425	11.052498	14.858404
TE0003008	-36.578846	7.6787906	-5.3624086	-3.3818524	9.877874	-2.149485	2.3537393	-7.506893	-0.6677559	-6.447501
TE0003009	-6.4035254	-13.730732	9.754028	4.6193743	-3.5833828	-16.56852	1.5702919	-9.844085	-0.85093886	2.4933364
TE0003010	38.444733	-4.175997	1.2364508	-25.14188	-5.8540416	5.163244	0.21949628	12.226121	0.8348399	-2.7623818
TE0003011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003012	-13.930936	1.0342	-6.284113	-1.1495403	19.064064	-0.45744452	0.0907486	1.0173918	-6.8803234	7.9287267
TE0003013	-39.001102	5.9457493	-6.7319837	9.427914	5.971453	-8.270413	2.478495	-13.516563	2.3561323	-3.515805
TE0003014	-23.069426	-0.42233837	-16.654085	-1.1579577	12.889446	-4.2828603	-0.29373714	-8.462781	-1.419839	-2.7925403
TE0003015	-67.12624	-2.180509	-2.1663857	4.1019907	3.9804533	5.836103	0.5543696	2.8701148	-1.4976763	-0.6762165
