SID	tg_cnnPC1	tg_cnnPC2	tg_cnnPC3	tg_cnnPC4	tg_cnnPC5	tg_cnnPC6	tg_cnnPC7	tg_cnnPC8	tg_cnnPC9	tg_cnnPC10
TE0000488	54.4396	-43.311962	-8.6285305	17.945284	1.1493868	-9.7420635	2.1515675	-13.714517	6.6264243	1.5763419
TE0000489	-38.185646	-9.544389	15.103527	-18.531223	35.17683	-29.371157	-14.661488	21.079033	28.202309	3.993647
TE0000490	34.950512	-24.59345	-28.695442	-28.004425	-1.6317159	13.163499	-4.990459	-17.876753	5.6736355	9.649073
TE0000491	31.547352	-3.981383	-23.209051	-15.142574	40.688026	-0.9019418	25.114853	25.947845	2.6717706	-17.127407
TE0000492	55.949924	2.751432	-3.8380792	-3.864439	6.5578227	14.09985	9.182666	0.84976786	-8.381294	-8.614093
TE0000493	64.38457	7.1839113	-9.625252	26.210985	-25.979841	8.877613	-2.4949837	13.181936	2.5602887	-3.9949582
TE0000494	-8.547221	15.317057	-29.847918	-1.1265734	5.4327188	-13.6036415	29.984833	-18.48123	-14.743183	6.70072
TE0000495	-51.431023	-3.0765035	16.272106	5.1985173	4.718868	-8.9497595	-13.236195	15.39007	31.928526	4.2812114
TE0000496	-51.973274	-39.13154	2.0113792	16.060038	-2.091648	4.5592875	15.06821	4.128626	-16.017662	6.41234
TE0000497	-25.218029	28.640734	-41.19368	4.628072	-5.2260203	22.44465	18.609703	16.10817	-1.8121631	20.733543
TE0000498	11.868697	-21.11642	-24.270046	15.661163	34.042007	2.071411	4.5192766	2.0168974	11.561843	-4.893456
TE0000499	-1.7463154	36.552395	-37.100494	-27.476606	-18.244932	22.335745	12.802264	-27.442085	14.542089	-6.012469
TE0000500	-8.70076	-9.571972	45.560387	13.811686	5.751393	15.137657	9.401983	7.1920156	14.455139	3.6765423
TE0000501	41.702423	4.218858	32.830402	9.044309	15.666834	-26.169724	18.421898	-25.230976	3.050853	0.2895396
TE0000502	-3.8751457	5.3305397	69.04802	4.3647103	23.535973	-22.10225	5.788542	19.608702	3.131478	14.272136
TE0000503	-17.364397	-47.259483	-26.706854	-29.38653	-4.8201323	-33.92574	3.5212162	-11.235163	-16.767342	3.5637803
TE0000504	-26.300793	-14.767307	-56.294537	-47.5565	-7.160704	-22.669	19.656982	15.693044	-11.391424	4.5203447
TE0000505	-26.82867	1.7823123	16.13937	5.0365458	6.432007	12.917107	10.94945	-5.5034776	20.180298	15.567641
TE0000506	55.71366	-57.363277	-30.581562	20.134031	21.252525	5.453693	14.3258295	9.870979	-16.007025	1.8749236
TE0000507	67.54036	-3.2669623	-12.405845	4.7541475	0.85972875	14.698354	4.5530753	-13.769136	5.1244383	16.312376
TE0000508	64.93164	-11.409649	-9.197628	0.14441578	14.61248	-6.6933355	4.0423436	2.8319025	23.906586	8.669165
TE0000509	33.283833	19.162039	23.074665	-28.559246	-11.928084	-22.653685	-1.7343965	23.62509	5.6285467	-7.018908
TE0000510	-68.277	-34.750103	-18.293394	35.12497	1.3655944	4.9442925	17.274261	7.5733986	9.007956	3.978778
TE0000511	14.496115	28.297495	28.74466	32.08553	-33.973495	6.965001	26.282425	-25.468033	14.063555	-5.7131233
TE0000512	35.521053	-25.9992	54.181522	-18.135246	-30.958128	-7.8021502	17.782751	-0.9691061	9.236466	-7.968779
TE0000513	69.88286	-12.318234	39.121964	6.036421	55.67499	-10.993982	-7.1947165	-29.676592	5.5684466	1.7310252
TE0000514	-22.91484	-9.093475	-21.864788	-0.15075856	-37.24	-1.0310729	-13.2178	-2.4680836	12.569524	12.29939
TE0000515	63.91494	-34.062176	-13.255145	-13.616913	-7.4015927	-29.858612	10.259229	15.152916	3.4020424	7.4335656
TE0000516	51.277966	-20.196259	2.1460474	27.838043	-2.314323	-17.767504	4.57972	-12.875412	-10.544092	6.0833917
TE0000517	39.053967	-2.2614646	34.102028	20.943506	-0.7202717	-9.946364	13.622397	-22.211147	23.036053	-2.954605
TE0000518	-14.771006	6.098994	6.7197175	-12.74784	12.022156	-10.307877	-9.681938	-4.5024242	11.836597	-7.1723137
TE0000519	60.980423	6.2859716	38.282948	35.92222	20.20172	-41.098816	5.9817805	-11.535031	13.560653	-8.469002
TE0000520	42.984825	4.118109	-16.011135	11.403876	34.96275	10.915233	13.4614935	-4.102341	-16.348467	-19.606318
TE0000521	-30.95128	-8.4217005	11.890459	7.886838	28.286564	5.2276897	-10.795565	-7.283274	11.811853	-5.653553
TE0000522	-48.058918	10.923508	10.79172	12.110131	4.2466946	-34.64956	-15.535213	6.2823653	-10.088516	-13.668886
TE0000523	54.03807	22.456661	3.0161989	46.131203	22.614756	-9.651489	9.4642515	29.934662	19.626562	12.242134
TE0000524	54.229713	-51.91865	8.459813	7.2763224	10.826963	-3.1585908	18.451136	6.5627604	13.98411	-8.356688
TE0000525	48.613712	-16.693924	16.441849	-43.133083	-3.3903184	8.226371	9.913609	17.777914	20.27926	-12.741959
TE0000526	-47.47802	-33.870884	-35.497383	-33.83987	30.435038	31.086138	0.24064021	-11.250094	-8.7276125	-15.120569
TE0000527	42.95204	-15.7817545	0.47652858	-16.908995	7.1711893	11.046327	10.764093	-25.646502	-5.180196	-12.147149
TE0000528	20.899258	34.517273	36.36679	-6.286113	17.528748	2.1922631	-10.35451	6.173721	25.842375	12.584742
TE0000529	53.611206	33.706505	42.6646	29.329304	-3.9392538	-25.906069	16.672197	-16.251724	7.7820015	8.065993
TE0000530	6.5948944	-64.21433	32.794247	-47.21241	25.294203	13.029889	-9.627713	-2.6090078	36.1267	-1.5470083
TE0000531	-45.46604	-41.610104	-7.89028	10.291543	-13.667855	1.0630302	13.539709	1.1883731	12.583976	15.160022
TE0000532	-36.65372	-21.403898	20.025513	-27.887455	32.426086	17.213211	-14.402219	8.728273	29.078363	-4.685994
TE0000533	10.767146	42.47531	-48.853123	-25.815378	14.57896	-8.677529	-33.076973	26.032076	29.242882	26.38808
TE0000534	7.6892686	-15.555257	-13.533976	42.227966	-41.31693	6.807361	5.2216387	3.728408	4.51047	-3.2377994
TE0000535	10.111766	11.817707	13.6559725	1.3468876	0.56518364	17.080753	-17.306541	8.040225	-17.060198	-0.79265755
TE0000536	8.733644	-1.4788523	29.194086	24.522316	-1.9096398	-0.17107579	23.770857	-19.004803	11.556226	5.908798
TE0000537	51.507107	-19.217985	24.611174	5.605181	-12.393989	4.083697	12.868188	10.958525	1.237369	15.583259
TE0000538	-1.4666824	17.791315	-18.660933	5.370435	-26.99323	-0.842762	-6.142256	-1.3261967	0.5082049	-5.905721
TE0000539	-27.700243	-46.107918	-12.262381	-14.935015	10.480315	10.797192	-1.0057061	19.878723	13.149142	-6.5282555
TE0000540	20.574644	6.901412	28.269674	-7.6675124	-11.107431	18.645473	11.652443	9.0977955	19.729044	18.971033
TE0000541	-1.7574414	-6.719725	-39.37602	-29.14424	-41.59739	-11.918366	4.9892697	-8.555592	-6.5597787	7.8399034
TE0000542	0.8260292	-16.918613	-4.2490487	3.9584641	5.62134	23.32098	-8.871702	23.039173	20.859371	-21.735811
TE0000543	45.70843	14.608024	-13.025283	50.236805	31.227793	-3.5594954	9.158227	9.101088	-2.0002248	-20.831045
TE0000544	-1.3893336	16.235325	-41.41802	-60.726536	0.80873704	-9.86379	15.122406	12.933186	2.5159938	-10.102411
TE0000545	11.36088	6.302173	-29.306889	-68.2556	33.85741	16.385832	-17.227045	3.0096004	-1.2811646	2.9194942
TE0000546	-35.66272	-15.045093	40.515404	-1.9268453	28.750254	26.629087	15.935492	17.785791	-4.0805726	5.0738897
TE0000547	-30.379745	35.21187	32.920334	-2.5409615	2.7363262	7.122896	-11.538661	17.01845	0.025419973	13.235941
TE0000548	27.06984	27.452711	-25.41367	63.946125	37.84796	-17.399729	-32.45363	-10.691819	-1.3547555	3.3675845
TE0000549	-24.7486	-50.82416	-5.928948	-18.82394	12.994167	21.186964	-12.620673	18.324507	12.485201	-2.2326822
TE0000550	44.83514	26.012123	-6.9846687	-1.7882416	21.068182	-8.884575	0.3684519	21.117275	8.034376	2.6835058
TE0000551	36.441586	30.114449	1.7222854	-8.203725	-29.504406	-11.046866	-30.192848	21.760555	-7.0893598	2.7885246
TE0000552	-56.050426	-29.629429	5.3998847	36.07426	-25.047657	-3.399073	-5.453685	16.813358	-5.006126	-19.905716
TE0000553	-25.988354	-50.488525	-18.554508	-4.329385	1.1423318	3.2156966	-21.041674	18.598097	33.1454	-6.491479
TE0000554	61.963783	-6.140969	29.48814	31.216377	23.674456	-44.06963	6.9215064	4.795558	17.550446	46.49377
TE0000555	-0.76883215	27.020935	2.0803013	-23.671373	-11.01904	-5.9141335	-17.643175	8.862085	-18.157476	-14.9471035
TE0000556	25.79733	30.34692	-20.64275	0.8864183	58.007877	28.316496	4.566506	3.1651843	2.0206056	-19.790646
TE0000557	-49.717335	38.155006	26.995216	-2.8747184	-12.860627	-1.810335	-5.2612042	18.968277	3.4966328	-15.074555
TE0000558	28.681026	36.886253	-44.8276	2.7828398	8.669438	-2.4289737	-6.5952086	15.104517	23.704752	-2.3852189
TE0000559	54.18854	-18.291538	-29.343721	7.483873	-30.208523	-23.753834	-20.087223	7.756733	2.5499878	8.061595
TE0000560	66.25699	-25.364664	-18.511599	14.475748	24.92013	-18.444792	14.103086	15.785631	6.887688	10.441602
TE0000561	-16.426823	-14.302981	-21.492376	-10.562532	-38.419147	9.902799	5.966835	6.3094063	-8.272293	7.439569
TE0000562	15.491383	27.517307	33.351418	-0.08918079	-26.769835	26.520351	-12.644966	31.861822	20.226477	3.8545644
TE0000563	-44.997547	-10.854658	17.259453	-2.8262227	49.1362	-33.116795	-10.105416	9.072828	26.490923	-1.4800038
TE0000564	-28.653778	0.5476833	27.962505	-15.03897	-9.4374485	14.58779	-2.301714	13.090185	5.892015	-6.176556
TE0000565	6.5322294	13.135895	-13.537435	29.060965	5.5914245	32.98494	39.39548	30.90658	-13.852834	-3.8910542
TE0000566	-37.847248	-7.844304	24.210228	7.6602645	-21.66003	23.5825	-21.115313	-8.137382	4.1797214	-2.4554994
TE0000567	22.82063	2.3295143	75.4956	-12.955453	-10.956905	-8.970326	8.195718	28.233837	33.468407	19.50284
TE0000568	32.928158	-64.376076	21.258558	31.599844	0.13067347	9.951386	3.6933005	-24.390928	-8.7733755	-9.691887
TE0000569	73.885025	-86.47639	-18.357767	6.9885983	-10.16089	-4.685607	9.439496	6.021199	-5.294676	6.988501
TE0000570	9.614374	-17.134922	-31.967562	24.834064	-9.780144	1.9632686	-12.72001	30.612627	-7.168989	4.9418254
TE0000571	8.126392	68.64505	67.707466	-4.17133	-18.290573	8.494356	11.457109	14.438948	-1.5265892	8.988629
TE0000572	47.50981	10.983919	-17.731033	3.8133311	42.461956	-18.18165	-0.28542006	-10.235777	-3.4238088	-6.8847914
TE0000573	-33.7845	-9.519465	-4.6616855	9.845579	11.236553	5.9041767	-25.438028	30.149456	-0.38020784	6.283294
TE0000574	32.26444	-9.973075	-7.4534135	15.079765	-45.871315	7.4337645	11.750944	3.7383575	10.394683	-12.396792
TE0000575	42.4678	-11.6095705	30.310108	17.073166	24.40368	11.309406	15.927231	-8.130524	-0.46200362	-1.9716713
TE0000576	29.644459	-16.246546	-13.545386	26.250565	14.294858	-0.7869754	40.557846	-7.5499296	-1.5848501	2.364809
TE0000577	-1.0150816	11.581589	19.792002	-19.340233	10.028671	6.3031964	17.753252	9.261688	16.311518	22.727686
TE0000578	74.334724	-82.88817	-4.9033747	39.949154	5.2127	-17.70555	-16.80355	-7.538558	-8.525865	-4.2494516
TE0000579	46.937824	13.190487	17.289684	56.736958	7.533169	-5.6246524	2.2156727	6.0013833	0.2625885	5.6601834
TE0000580	64.793175	-40.90995	-14.782334	26.098118	20.071934	1.6594292	-27.19289	1.2693712	9.963583	-7.889997
TE0000581	51.97653	-36.799107	-5.048511	22.037224	-38.023254	-2.6324084	5.411641	-3.438745	8.352879	-1.3936651
TE0000582	37.3826	52.820183	35.5117	41.79759	16.762905	7.886115	-11.018225	23.669134	22.583996	-0.49535024
TE0000583	30.77132	-32.637585	-6.262199	-21.56576	-8.400013	-20.16362	12.402246	-0.7541867	-4.905973	-22.823479
TE0000584	-50.25963	-16.589489	-0.32975933	22.080473	-15.467925	-7.818833	15.104327	6.4029303	5.1656394	-13.805695
TE0000585	-11.244786	-28.53493	9.872151	-25.768972	-31.35826	0.28470758	1.3136597	-11.868718	40.82816	12.385209
TE0000586	44.50699	55.016335	-15.648106	16.008352	-8.826511	-33.07382	-18.530245	16.081135	7.451096	-2.8609278
TE0000587	-10.581144	46.186665	-34.219917	-31.310728	4.3515058	0.9005352	3.8357027	3.589086	4.416611	7.6334934
TE0000588	60.512993	-48.513283	14.72127	7.234927	-19.453556	-22.047651	18.831406	3.239178	4.23268	7.690586
TE0000589	65.263855	-0.07218383	-33.44095	-6.7601514	-8.107208	-9.979937	17.210436	21.837599	-6.513039	9.529133
TE0000590	-17.544537	23.015793	46.818104	1.4547906	0.73263097	4.2540236	-7.061523	0.7458027	16.678558	5.069983
TE0000591	76.474556	-13.703609	-25.538412	36.3742	14.808188	-6.060093	-7.1969094	4.371632	3.648746	-2.3858638
TE0000592	31.959955	-32.27334	-5.387981	21.2137	-9.846202	-11.248288	8.475858	8.279146	18.726315	4.2352853
TE0000593	12.927635	-31.878567	-14.097033	-30.714197	-10.49976	-18.880465	0.6437995	-3.0918195	12.439764	-8.403952
TE0000594	-39.244	-40.785458	-39.677814	-10.6216755	14.338003	-11.558784	3.7695234	16.666676	-3.0761318	-8.809424
TE0000595	15.531291	-18.429039	-26.699297	-14.740378	-36.038155	-8.08683	29.99202	-1.2634445	7.075771	0.5920101
TE0000596	46.56538	-54.02017	30.077415	13.90724	10.600136	-22.482182	13.315788	-5.071817	5.564913	6.449449
TE0000597	47.293537	45.98682	4.4586277	10.173001	30.429445	-30.638136	-10.854853	20.679678	6.033752	5.36837
TE0000598	-26.424889	14.419734	16.626492	-14.739347	-2.2447457	-15.3784485	-7.511967	-14.285794	7.9637156	3.6360908
TE0000599	-30.507664	-29.256697	-9.822737	-13.448147	-18.040218	-24.409927	21.295597	19.231253	-6.84305	-6.978937
TE0000600	47.528854	-14.487117	9.774469	6.698255	-14.732622	2.796741	10.971442	-35.46524	21.522675	2.3434188
TE0000601	-0.12019263	-16.706167	23.393879	-25.230719	-12.66474	-31.314753	-8.490012	16.801558	3.940275	-18.777597
TE0000602	46.348724	-14.714654	17.513493	30.752281	25.917053	-11.053153	27.047924	-14.477225	-2.7999794	2.1328747
TE0000603	42.40637	13.145125	-32.396534	-14.168958	-4.7265835	-31.259026	-0.33466303	21.54007	23.489244	5.412817
TE0000604	4.088665	35.941063	-10.738063	-31.080957	-12.137722	-28.17533	9.994751	15.480524	-11.179107	-8.9393215
TE0000605	-26.15512	-31.87502	-2.7402864	57.48454	-10.010268	-3.9580498	23.628487	-6.143968	3.2693906	-18.238857
TE0000606	-24.181747	13.096692	27.650629	-8.580647	-1.3793434	-21.231539	13.154686	-3.7142923	-11.337418	8.946386
TE0000607	52.822895	20.366632	-11.336196	36.54401	-19.109667	5.3961687	-5.095589	-0.31155524	-8.180985	20.242662
TE0000608	-34.041836	-23.210976	19.930286	6.838496	29.743254	3.2723541	3.552676	11.9547415	-9.918388	-8.291541
TE0000609	-17.318731	-6.2754903	-14.121665	-45.47333	36.04712	-11.969705	-7.486324	-19.493914	23.416485	1.0617166
TE0000610	-24.768246	-47.327267	-6.775517	4.727777	-24.27255	11.110068	5.4856105	-11.122085	12.437174	9.179568
TE0000611	-17.433125	-62.22809	-16.098505	21.829565	18.28752	6.4347763	-31.464607	-10.587742	7.1702895	25.663803
TE0000612	-16.81407	-3.096064	-35.739212	21.323372	-2.194062	-4.6978164	-11.622295	20.513887	15.191965	10.425226
TE0000613	7.9982076	25.86315	-18.802141	-31.618233	1.1669526	-19.36642	33.973354	8.68653	-12.270743	-20.791615
TE0000614	-18.78975	-20.077568	-4.3576145	9.864462	8.998532	-2.5677598	0.7240936	-7.5191746	34.66831	-4.54815
TE0000615	-1.0040278	-3.2852569	-64.53773	-4.707293	-40.344933	16.02648	-4.316299	0.51493365	17.08128	12.5773735
TE0000616	23.602226	-37.997032	52.038162	-18.71258	20.53353	3.5836992	16.14574	4.9108024	-2.9817686	-5.0603786
TE0000617	60.79532	19.608873	0.4058219	-22.930614	-17.259974	-16.138474	7.221282	19.449228	15.420112	6.8458548
TE0000618	-10.128149	63.589542	-16.735561	26.845764	26.550394	-29.876713	17.255213	2.7018955	-14.278313	-20.928785
TE0000619	43.277393	19.72705	42.411114	-12.500634	-13.488914	-20.232105	-2.7451124	9.095572	22.32911	-18.429596
TE0000620	-47.02415	-9.72402	11.759298	-27.552456	30.19453	-4.4066534	-15.985937	7.7118783	1.6537595	-19.452158
TE0000621	-34.04585	-48.819572	13.94488	-21.227468	23.072409	2.072496	11.080886	7.1141796	-3.8255584	-9.25352
TE0000622	15.859699	-32.646217	58.152718	-16.614082	-46.979763	3.3181422	-1.267429	26.686426	-8.280782	-0.9665793
TE0000623	16.003632	-37.394768	95.1317	5.818608	-37.391506	20.534697	17.962843	21.50426	-19.832327	15.001426
TE0000624	-11.1514015	-12.416157	-4.209551	-9.460278	-10.216369	21.306204	-5.9941535	-13.986285	8.075775	0.25006813
TE0000625	33.754616	-28.990509	-23.438633	-3.3852968	1.0366855	-19.417921	4.211666	5.5467305	9.098818	-18.470236
TE0000626	-50.828358	-17.705122	19.56342	-1.3888471	-4.097939	-2.0787628	10.015716	-5.304367	14.402209	-19.377356
TE0000627	-11.622636	29.421265	16.08734	9.448025	39.308266	-25.333923	-26.624004	-8.655338	6.18848	17.874796
TE0000628	-25.13312	-1.1092745	-5.12553	22.690939	16.327394	-4.946868	-7.7971287	-2.7807128	-20.431995	4.303022
TE0000629	54.433414	-28.32329	8.218086	9.405275	-46.188217	-3.705327	-30.717213	-22.064548	4.934194	2.8249528
TE0000630	-54.2426	-16.981627	4.4697633	8.210103	27.01324	-18.253622	7.548407	5.1660604	-3.6172497	-8.810095
TE0000631	26.990837	25.903318	2.8654609	-29.836721	22.313192	13.454121	22.706812	5.029955	19.901896	9.717082
TE0000632	2.5880501	4.6308327	-34.245586	8.243077	54.653976	-20.014204	49.106358	-15.64235	0.6060547	5.173782
TE0000633	-2.8129747	3.5948024	-1.6541575	35.64991	59.28673	7.006677	-34.633606	5.2738786	19.701702	27.475885
TE0000634	-6.3207517	-32.76495	-37.25107	2.6741157	-26.214903	3.5587666	20.86883	-32.36904	-0.30875656	10.83429
TE0000635	9.261615	55.14197	-18.137148	-33.356228	9.961683	-13.820134	5.350391	28.202415	-5.095116	13.714024
TE0000636	8.483309	11.437483	9.101147	-39.7346	-12.409893	-13.857458	-4.039776	-0.7594619	20.936018	9.040434
TE0000637	-39.82111	3.9687545	-2.7386792	28.170872	1.8160281	-4.2720394	14.608748	1.4115578	-13.4818125	-13.344513
TE0000638	30.83332	47.460106	15.719848	-51.54244	-29.807697	-26.866991	-15.353368	7.615754	6.5374155	-5.1067896
TE0000639	-38.468605	-10.95308	7.8463836	18.891148	-17.30933	-14.502576	1.9848328	8.238648	1.1453409	-5.103104
TE0000640	-37.398064	-40.515244	22.047453	-39.709446	30.627457	1.2593971	3.037167	4.540546	-0.5322495	3.9672425
TE0000641	5.5488195	30.062435	46.015366	-3.2348824	15.945585	-6.598907	-21.218782	4.0176697	-14.581175	6.409705
TE0000642	27.558407	23.757284	11.278149	23.325537	-1.7847065	-13.624852	29.728252	4.7676167	-24.716389	-5.606788
TE0000643	45.369343	-6.182356	-0.6162795	37.716286	-18.044449	-24.097927	-13.164302	-27.05043	6.922391	-2.1343672
TE0000644	-36.243687	-29.290167	14.035008	-27.879358	9.709149	13.136065	-9.177902	3.5771427	23.890926	-13.827952
TE0000645	-14.181719	-1.3554397	-28.722376	-16.701733	31.932451	4.310391	-12.910565	-10.761205	-2.9124293	2.9373019
TE0000646	-24.074581	-46.94903	54.50852	-9.868848	-23.17649	-0.4558168	11.665511	19.76887	-12.941996	-3.0026505
TE0000647	-19.351414	44.99314	-41.206505	13.546828	-2.9532769	11.454305	17.297396	1.008077	21.9497	-7.2514243
TE0000648	39.69855	-25.754421	23.923874	11.625969	-31.828003	-15.706371	-18.04529	-36.77036	4.8672805	2.0979652
TE0000649	21.615765	20.399458	-33.470844	-16.138517	9.502079	29.037903	-32.55511	38.92903	13.447604	-2.3227463
TE0000650	-46.405094	-23.560904	-1.0582843	28.953854	20.035587	-39.28601	-11.99328	10.739752	3.8270283	-18.064505
TE0000651	68.40983	61.271408	16.646614	34.171646	60.259644	-12.513608	1.0396185	-16.442583	-7.9920287	14.24885
TE0000652	-41.507805	-18.480122	-13.547625	16.807993	-27.872234	16.14831	7.1423035	17.469551	5.6090145	-21.248224
TE0000653	-61.613827	23.647705	3.8648086	-21.907465	9.723014	-32.42438	4.635072	5.134172	-14.430337	10.118364
TE0000654	23.571836	-25.515213	-7.1567135	-12.030459	-23.806711	-5.4620624	29.034151	-9.069504	22.715292	-8.764197
TE0000655	33.870163	14.5142565	2.5360558	-5.0786576	-27.657007	2.7748811	12.258373	-2.288789	9.8074875	-17.124647
TE0000656	-28.363811	-42.751118	-0.6549233	-2.6429858	-22.73502	-16.331324	-7.853116	-0.26524	8.92186	0.6285462
TE0000657	16.584944	6.1817813	48.878746	28.226326	-41.955036	4.909167	-6.627316	9.878884	2.5428708	-3.2728045
TE0000658	35.355373	0.6624343	11.302619	-8.394282	30.39499	-37.19091	3.4182665	-21.307663	-16.313787	2.5823584
TE0000659	-2.1299403	18.018417	9.150061	-6.86234	-27.21208	-14.79904	-3.2196188	9.237484	-7.3951507	-13.018369
TE0000660	45.22164	28.062784	-0.32409135	-12.148478	-5.8300543	-32.960957	21.575617	6.65464	22.832788	14.884046
TE0000661	23.797592	-5.8873396	-11.059914	-17.618793	-39.095066	-15.242825	21.898243	-17.458464	7.9146466	5.8040447
TE0000662	3.340313	14.549505	-24.45307	-12.366466	0.53626704	-9.107022	20.38176	-20.744604	21.441328	-0.58650637
TE0000663	-40.20902	-54.524036	-28.993256	-2.2676754	-6.583517	-1.2423213	2.0144396	19.625116	0.74737525	-0.95621175
TE0000664	25.12179	18.123825	-25.985672	-1.3863043	-25.92507	-12.452549	-17.942884	8.185047	18.890377	-15.396869
TE0000665	-22.970642	-37.225414	16.902199	-10.6346245	3.599716	-27.328688	-0.15049304	-9.421687	16.233969	-7.476443
TE0000666	-31.195908	-9.648909	11.651946	22.888214	6.949069	20.917814	28.6464	6.6223645	18.328413	20.303616
TE0000667	20.246504	17.720577	-40.06113	-31.619125	15.993845	-3.0998347	-18.283575	-13.703377	14.372889	-9.846754
TE0000668	22.151514	-17.949055	35.73333	-0.33717367	-39.461094	0.7966497	5.098283	-8.114815	21.040997	8.141403
TE0000669	-10.793045	13.837506	5.4536896	-18.377787	-1.9251956	-9.891578	-16.051447	-16.185942	-11.227328	-9.688231
TE0000670	-59.00553	48.12958	3.7992404	44.506145	14.0154705	-9.025647	-1.9233605	28.349285	10.306755	10.14446
